,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
23,23,23,0,0,Josh McCown,Bills,0,39,26,2,0,187,9.0,QB,0,0,0,0,0,2,1,0,1,2017
40,40,40,0,1,Josh McCown,Raiders,0,24,16,0,2,166,20.0,QB,0,0,0,0,0,4,0,31,2,2017
90,90,90,0,0,Josh McCown,Jets,0,23,18,0,1,249,15.0,QB,0,0,0,0,0,4,0,7,3,2017
131,131,131,0,1,Josh McCown,Jets,0,31,22,1,0,224,5.0,QB,0,0,0,0,0,1,0,0,4,2017
151,151,151,0,0,Josh McCown,Browns,0,30,23,1,2,194,17.0,QB,0,0,0,0,0,3,0,-3,5,2017
173,173,173,0,0,Josh McCown,Jets,0,47,31,2,2,354,24.0,QB,0,0,0,0,0,3,0,21,6,2017
206,206,206,0,0,Josh McCown,Dolphins,0,27,17,1,3,209,30.0,QB,0,0,0,0,0,3,1,1,7,2017
238,238,238,0,0,Josh McCown,Jets,0,33,26,0,2,257,22.0,QB,0,0,0,0,0,1,0,0,8,2017
277,277,277,0,0,Josh McCown,Jets,0,20,14,0,1,140,18.0,QB,0,0,0,0,0,5,1,13,9,2017
316,316,316,0,0,Josh McCown,Buccaneers,0,39,23,1,1,262,14.0,QB,0,0,0,0,0,0,0,0,10,2017
362,362,362,0,1,Josh McCown,Jets,0,36,19,0,3,307,31.0,QB,0,0,0,0,0,2,0,28,12,2017
397,397,397,0,0,Josh McCown,Jets,0,36,26,0,1,331,32.0,QB,0,0,0,0,0,7,2,19,13,2017
