,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1043,1,1,5,3,Jeff Reed,Falcons,11.0,K,1,0,0,2010,0
1078,36,0,4,4,Jeff Reed,Titans,13.0,K,2,1,1,2010,1
1121,79,0,1,1,Jeff Reed,Buccaneers,8.0,K,3,5,5,2010,1
1165,123,0,2,0,Jeff Reed,Ravens,2.0,K,4,2,2,2010,0
1221,179,0,0,0,Jeff Reed,Browns,4.0,K,6,4,4,2010,0
1240,198,0,3,3,Jeff Reed,Dolphins,11.0,K,7,2,2,2010,1
1276,234,0,2,1,Jeff Reed,Saints,4.0,K,8,1,1,2010,1
1289,247,1,3,2,Jeff Reed,Bengals,11.0,K,9,3,3,2010,1
1336,294,0,2,1,Jeff Reed,Patriots,4.0,K,10,1,1,2010,0
1407,365,0,3,3,Jeff Reed,Packers,10.0,K,13,1,1,2010,1
1437,395,0,4,4,Jeff Reed,Seahawks,16.0,K,14,4,4,2010,0
1499,457,0,0,0,Jeff Reed,Chargers,1.0,K,15,1,1,2010,1
1523,481,0,2,1,Jeff Reed,Rams,5.0,K,16,2,2,2010,1
1539,497,0,1,1,Jeff Reed,Cardinals,8.0,K,17,5,5,2010,0
