,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
2051,2012,1,Patriots,0,1,1,Titans,264,13,19.0,DST,20,2.0,0,284,1,1
2094,2012,2,Patriots,0,2,0,Cardinals,140,20,10.0,DST,102,2.0,0,242,0,0
2143,2012,3,Patriots,0,0,1,Ravens,382,31,2.0,DST,121,0.0,0,503,0,1
2151,2012,4,Patriots,0,2,4,Bills,340,28,15.0,DST,98,3.0,0,438,0,1
2189,2012,5,Patriots,0,3,0,Broncos,324,21,9.0,DST,70,2.0,0,394,0,0
2219,2012,6,Patriots,0,2,0,Seahawks,283,24,7.0,DST,85,2.0,0,368,0,1
2233,2012,7,Patriots,0,1,1,Jets,297,26,17.0,DST,106,4.0,1,403,1,0
2264,2012,8,Patriots,0,0,2,Rams,219,7,13.0,DST,107,2.0,0,326,0,1
2324,2012,10,Patriots,0,2,1,Bills,319,31,9.0,DST,162,3.0,0,481,0,0
2340,2012,11,Patriots,0,1,3,Colts,329,24,28.0,DST,119,1.0,0,448,3,0
2368,2012,12,Patriots,0,4,1,Jets,286,19,28.0,DST,119,2.0,0,405,2,1
2414,2012,13,Patriots,0,1,0,Dolphins,176,16,9.0,DST,101,3.0,0,277,0,1
2439,2012,14,Patriots,0,0,1,Texans,223,14,14.0,DST,100,2.0,0,323,1,0
2484,2012,15,Patriots,0,1,1,49ers,208,41,5.0,DST,180,1.0,0,388,0,0
2510,2012,16,Patriots,0,0,3,Jaguars,343,16,11.0,DST,93,1.0,0,436,0,1
2529,2012,17,Patriots,0,1,1,Dolphins,209,0,21.0,DST,47,7.0,0,256,0,0
