,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
99,2012,2,Matt Spaeth,0,0,Packers,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,1
469,2012,10,Matt Spaeth,0,0,Texans,0,0,0,0,0,0,0.0,TE,0,0,4,3,0,0,0,0,0
534,2012,12,Matt Spaeth,0,0,Min,0,0,0,0,0,0,7.0,TE,0,1,13,1,0,0,0,0,0
813,2012,17,Matt Spaeth,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
1215,2014,9,Matt Spaeth,0,0,Ravens,0,0,0,0,0,0,11.0,TE,1,1,33,1,0,0,0,0,0
1463,2014,14,Matt Spaeth,0,0,Bengals,0,0,0,0,0,0,1.0,TE,0,0,13,2,0,0,0,0,1
2341,2013,16,Matt Spaeth,0,0,Packers,0,0,0,0,0,0,7.0,TE,0,1,11,1,0,0,0,0,1
2803,2015,8,Matt Spaeth,0,0,Bengals,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,0
3011,2015,12,Matt Spaeth,0,0,Seahawks,0,0,0,0,0,0,0.0,TE,0,0,6,1,0,0,0,0,1
3653,2010,8,Matt Spaeth,0,0,Saints,0,0,0,0,0,0,2.0,TE,0,0,21,2,0,0,0,0,1
3701,2010,9,Matt Spaeth,0,0,Bengals,0,0,0,0,0,0,1.0,TE,0,0,12,1,0,0,0,0,1
3793,2010,11,Matt Spaeth,0,0,Raiders,0,0,0,0,0,0,1.0,TE,0,0,16,2,0,0,0,0,0
3953,2010,14,Matt Spaeth,0,0,Bengals,0,0,0,0,0,0,0.0,TE,0,0,4,1,0,0,0,0,0
3977,2010,15,Matt Spaeth,0,0,Jets,0,0,0,0,0,0,8.0,TE,0,1,27,3,0,0,0,0,0
4966,2011,1,Matt Spaeth,0,0,Falcons,0,0,0,0,0,0,6.0,TE,0,1,7,2,0,0,0,0,0
5190,2011,5,Matt Spaeth,0,0,Lions,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,1
5343,2011,9,Matt Spaeth,0,0,Eagles,0,0,0,0,0,0,7.0,TE,0,1,13,2,0,0,0,0,1
5469,2011,11,Matt Spaeth,0,0,Chargers,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,0
5525,2011,12,Matt Spaeth,0,0,Raiders,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,1
