,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year
255,0,1,1,@SD,216,31,5.00,DST,123,1.0,0,Kansas City ChiefsKansas City,339,0,9,2012
256,1,1,0,TB,237,42,5.00,DST,278,1.0,0,Oakland RaidersOakland,515,0,9,2012
257,0,0,2,Den,291,31,4.00,DST,68,0.0,0,Cincinnati BengalsCincinnati,359,0,9,2012
258,1,0,0,@Ind,419,23,4.00,DST,97,1.0,0,Miami DolphinsMiami,516,0,9,2012
259,0,0,1,@GB,208,31,3.00,DST,176,1.0,0,Arizona CardinalsArizona,384,0,9,2012
260,1,0,0,@Sea,190,30,3.00,DST,195,1.0,0,Minnesota VikingsMinnesota,385,0,9,2012
261,0,0,0,Bal,145,25,2.00,DST,137,1.0,0,Cleveland BrownsCleveland,282,0,9,2012
262,0,0,0,Det,285,31,1.00,DST,149,1.0,0,Jacksonville JaguarsJacksonville,434,0,9,2012
263,0,0,0,Car,201,21,1.00,DST,129,0.0,0,Washington RedskinsWashington,330,0,9,2012
264,0,0,2,@Car,198,14,29.00,DST,52,7.0,1,Denver BroncosDenver,250,2,10,2012
265,0,1,3,@Mia,201,3,26.00,DST,54,2.0,0,Tennessee TitansTennessee,255,1,10,2012
266,0,1,1,@Phi,278,23,25.00,DST,91,2.0,0,Dallas CowboysDallas,369,3,10,2012
267,0,1,2,@Jax,300,10,23.00,DST,37,4.0,0,Indianapolis ColtsIndianapolis,337,1,10,2012
268,1,0,2,SD,323,24,21.00,DST,103,2.0,0,Tampa Bay BuccaneersTampa Bay,426,2,10,2012
269,0,2,1,Oak,350,20,19.00,DST,72,3.0,0,Baltimore RavensBaltimore,422,1,10,2012
270,0,2,2,NYG,189,13,19.00,DST,129,4.0,0,Cincinnati BengalsCincinnati,318,0,10,2012
271,0,2,2,@Chi,134,6,18.00,DST,115,0.0,0,Houston TexansHouston,249,0,10,2012
272,0,2,1,NYJ,101,7,16.00,DST,84,3.0,0,Seattle SeahawksSeattle,185,0,10,2012
273,0,2,0,@Sea,189,28,14.00,DST,174,4.0,0,New York JetsNY Jets,363,1,10,2012
274,0,0,2,Hou,88,13,12.00,DST,127,1.0,0,Chicago BearsChicago,215,0,10,2012
275,0,0,1,KC,148,13,11.00,DST,142,2.0,0,Pittsburgh SteelersPittsburgh,290,0,10,2012
276,0,2,1,Buf,319,31,9.00,DST,162,3.0,0,New England PatriotsNew England,481,0,10,2012
277,0,1,1,Ind,221,27,7.00,DST,138,2.0,0,Jacksonville JaguarsJacksonville,359,0,10,2012
278,0,1,0,@Pit,154,16,7.00,DST,95,1.0,0,Kansas City ChiefsKansas City,249,0,10,2012
279,0,1,1,Det,308,24,7.00,DST,60,2.0,0,Minnesota VikingsMinnesota,368,0,10,2012
280,0,0,0,@SF,158,24,6.00,DST,183,5.0,0,St. Louis RamsSt. Louis,341,0,10,2012
281,0,2,0,Den,295,36,5.00,DST,65,1.0,0,Carolina PanthersCarolina,360,0,10,2012
282,0,1,0,Stl,299,24,5.00,DST,159,2.0,0,San Francisco 49ersSan Francisco,458,0,10,2012
283,0,0,1,Atl,408,27,4.00,DST,46,1.0,0,New Orleans SaintsNew Orleans,454,0,10,2012
284,0,0,1,@NO,292,31,3.00,DST,148,1.0,0,Atlanta FalconsAtlanta,440,0,10,2012
285,0,0,0,Dal,193,38,3.00,DST,101,3.0,0,Philadelphia EaglesPhiladelphia,294,0,10,2012
286,0,0,0,@Min,207,34,2.00,DST,196,2.0,0,Detroit LionsDetroit,403,0,10,2012
287,0,1,0,@Cin,199,31,2.00,DST,76,0.0,0,New York GiantsNY Giants,275,0,10,2012
288,0,0,1,@Bal,341,55,2.00,DST,78,0.0,0,Oakland RaidersOakland,419,0,10,2012
289,0,0,0,@NE,230,37,1.00,DST,117,1.0,0,Buffalo BillsBuffalo,347,0,10,2012
290,0,0,0,Ten,116,37,1.00,DST,177,1.0,0,Miami DolphinsMiami,293,0,10,2012
291,0,0,0,@TB,205,34,1.00,DST,74,1.0,0,San Diego ChargersSan Diego,279,0,10,2012
292,0,1,3,Ind,329,24,28.00,DST,119,1.0,0,New England PatriotsNew England,448,3,11,2012
293,0,2,2,@Det,252,20,23.00,DST,110,5.0,0,Green Bay PackersGreen Bay,362,1,11,2012
294,0,2,1,@Pit,175,10,22.00,DST,134,3.0,0,Baltimore RavensBaltimore,309,1,11,2012
295,0,1,2,Phi,177,6,20.00,DST,80,4.0,0,Washington RedskinsWashington,257,0,11,2012
296,0,1,2,Mia,124,14,19.00,DST,60,3.0,0,Buffalo BillsBuffalo,184,1,11,2012
297,0,0,2,Chi,58,7,19.00,DST,85,6.0,1,San Francisco 49ersSan Francisco,143,0,11,2012
298,0,0,2,@Oak,284,17,17.00,DST,120,3.0,0,New Orleans SaintsNew Orleans,404,1,11,2012
299,0,1,0,@KC,171,6,16.00,DST,113,4.0,0,Cincinnati BengalsCincinnati,284,0,11,2012
300,0,1,0,Ari,41,19,15.00,DST,137,3.0,0,Atlanta FalconsAtlanta,178,1,11,2012
301,0,1,1,@Den,253,30,15.00,DST,133,3.0,1,San Diego ChargersSan Diego,386,1,11,2012
302,0,1,5,@Atl,296,23,14.00,DST,58,1.0,0,Arizona CardinalsArizona,354,0,11,2012
303,0,1,2,TB,236,27,14.00,DST,167,1.0,0,Carolina PanthersCarolina,403,1,11,2012
304,0,2,1,@Stl,167,13,14.00,DST,114,1.0,0,New York JetsNY Jets,281,0,11,2012
305,1,1,2,SD,224,23,13.00,DST,53,4.0,0,Denver BroncosDenver,277,0,11,2012
306,0,0,0,@Buf,161,19,13.00,DST,120,3.0,0,Miami DolphinsMiami,281,1,11,2012
307,0,1,0,@Dal,257,23,10.00,DST,63,7.0,0,Cleveland BrownsCleveland,320,0,11,2012
308,0,0,0,Bal,153,13,9.00,DST,47,2.0,0,Pittsburgh SteelersPittsburgh,200,0,11,2012
309,0,1,0,Cle,192,20,8.00,DST,119,2.0,0,Dallas CowboysDallas,311,0,11,2012
310,0,1,2,@Hou,504,43,8.00,DST,149,2.0,0,Jacksonville JaguarsJacksonville,653,0,11,2012
311,0,0,1,GB,219,24,6.00,DST,95,3.0,0,Detroit LionsDetroit,314,0,11,2012
312,1,0,0,NYJ,165,27,6.00,DST,124,3.0,0,St. Louis RamsSt. Louis,289,0,11,2012
313,0,1,0,@Car,234,21,5.00,DST,97,2.0,0,Tampa Bay BuccaneersTampa Bay,331,0,11,2012
314,0,1,0,Jax,372,37,4.00,DST,86,2.0,0,Houston TexansHouston,458,0,11,2012
315,0,0,0,@SF,232,32,2.00,DST,121,2.0,0,Chicago BearsChicago,353,0,11,2012
316,0,0,0,Cin,220,28,2.00,DST,189,2.0,0,Kansas City ChiefsKansas City,409,0,11,2012
317,0,0,0,@Was,192,31,2.00,DST,169,2.0,0,Philadelphia EaglesPhiladelphia,361,0,11,2012
318,0,0,0,@NE,331,59,0.00,DST,115,0.0,0,Indianapolis ColtsIndianapolis,446,0,11,2012
319,0,0,0,NO,229,38,0.00,DST,151,0.0,0,Oakland RaidersOakland,380,0,11,2012
320,0,4,1,@NYJ,286,19,28.00,DST,119,2.0,0,New England PatriotsNew England,405,2,12,2012
321,0,0,4,@Ari,301,17,26.00,DST,74,2.0,0,St. Louis RamsSt. Louis,375,2,12,2012
322,0,0,2,@NO,231,21,22.00,DST,59,5.0,0,San Francisco 49ersSan Francisco,290,2,12,2012
323,0,5,3,Pit,193,14,21.00,DST,49,1.0,0,Cleveland BrownsCleveland,242,0,12,2012
324,1,2,1,Min,144,10,17.00,DST,114,2.0,0,Chicago BearsChicago,258,0,12,2012
325,0,0,1,Buf,169,13,17.00,DST,135,2.0,0,Indianapolis ColtsIndianapolis,304,1,12,2012
326,0,1,1,GB,201,10,16.00,DST,116,5.0,0,New York GiantsNY Giants,317,0,12,2012
327,0,0,1,@Cle,130,20,16.00,DST,108,4.0,0,Pittsburgh SteelersPittsburgh,238,1,12,2012
328,0,1,1,Oak,119,10,15.00,DST,99,4.0,0,Cincinnati BengalsCincinnati,218,0,12,2012
329,0,0,0,@SD,189,13,13.00,DST,91,6.0,0,Baltimore RavensBaltimore,280,0,12,2012
330,0,1,1,@Ind,225,20,12.00,DST,87,4.0,0,Buffalo BillsBuffalo,312,0,12,2012
331,0,0,1,@KC,116,9,11.00,DST,148,2.0,0,Denver BroncosDenver,264,0,12,2012
332,0,0,1,@Mia,246,24,10.00,DST,189,1.0,0,Seattle SeahawksSeattle,435,1,12,2012
333,0,0,1,@Jax,221,24,10.00,DST,100,7.0,0,Tennessee TitansTennessee,321,0,12,2012
334,0,0,2,Ten,250,19,9.00,DST,110,1.0,0,Jacksonville JaguarsJacksonville,360,0,12,2012
335,0,0,0,Bal,316,16,9.00,DST,127,5.0,0,San Diego ChargersSan Diego,443,0,12,2012
336,0,3,0,@Phi,107,22,8.00,DST,204,1.0,0,Carolina PanthersCarolina,311,0,12,2012
337,0,0,1,Den,273,17,8.00,DST,95,2.0,0,Kansas City ChiefsKansas City,368,0,12,2012
338,0,1,2,@Dal,423,31,8.00,DST,35,2.0,0,Washington RedskinsWashington,458,0,12,2012
339,1,1,1,@Chi,183,28,7.00,DST,113,1.0,0,Minnesota VikingsMinnesota,296,0,12,2012
340,1,1,1,SF,231,31,6.00,DST,144,0.0,0,New Orleans SaintsNew Orleans,375,0,12,2012
341,0,1,1,Atl,345,24,6.00,DST,79,1.0,0,Tampa Bay BuccaneersTampa Bay,424,0,12,2012
342,0,0,1,Was,288,38,5.00,DST,149,3.0,0,Dallas CowboysDallas,437,0,12,2012
343,0,1,0,@Det,419,31,5.00,DST,106,3.0,0,Houston TexansHouston,525,0,12,2012
344,0,0,1,Stl,194,31,4.00,DST,173,2.0,0,Arizona CardinalsArizona,367,0,12,2012
345,0,0,1,Hou,296,34,4.00,DST,205,2.0,0,Detroit LionsDetroit,501,0,12,2012
346,0,1,0,NE,323,49,4.00,DST,152,0.0,1,New York JetsNY Jets,475,0,12,2012
347,0,0,0,@TB,276,23,3.00,DST,50,2.0,0,Atlanta FalconsAtlanta,326,0,12,2012
348,0,0,0,Sea,216,21,3.00,DST,96,2.0,0,Miami DolphinsMiami,312,0,12,2012
349,0,0,0,@Cin,194,34,2.00,DST,221,2.0,0,Oakland RaidersOakland,415,0,12,2012
350,0,0,0,Car,289,30,2.00,DST,109,2.0,0,Philadelphia EaglesPhiladelphia,398,0,12,2012
351,0,0,0,@NYG,243,38,1.00,DST,147,1.0,0,Green Bay PackersGreen Bay,390,0,12,2012
352,0,3,3,@Ten,265,10,25.00,DST,89,6.0,0,Houston TexansHouston,354,0,13,2012
353,0,1,0,SF,191,13,20.00,DST,148,3.0,1,St. Louis RamsSt. Louis,339,1,13,2012
354,0,1,3,@NYJ,112,7,18.00,DST,177,3.0,0,Arizona CardinalsArizona,289,0,13,2012
355,0,0,5,NO,335,13,18.00,DST,101,1.0,0,Atlanta FalconsAtlanta,436,0,13,2012
356,0,1,2,Cin,211,20,17.00,DST,128,1.0,0,San Diego ChargersSan Diego,339,1,13,2012
357,0,1,1,@SD,251,13,15.00,DST,46,4.0,0,Cincinnati BengalsCincinnati,297,0,13,2012
358,0,0,1,Ari,56,6,14.00,DST,81,2.0,0,New York JetsNY Jets,137,0,13,2012
359,0,1,1,Jax,186,18,11.00,DST,50,3.0,0,Buffalo BillsBuffalo,236,0,13,2012
360,1,0,2,Cle,353,20,11.00,DST,122,1.0,0,Oakland RaidersOakland,475,0,13,2012
361,0,1,1,@Bal,177,20,11.00,DST,111,3.0,0,Pittsburgh SteelersPittsburgh,288,0,13,2012
362,0,0,0,NYG,273,16,11.00,DST,117,1.0,0,Washington RedskinsWashington,390,1,13,2012
363,0,0,1,TB,235,23,10.00,DST,71,1.0,0,Denver BroncosDenver,306,1,13,2012
364,0,1,2,Pit,270,23,9.00,DST,96,2.0,0,Baltimore RavensBaltimore,366,0,13,2012
365,0,1,0,Phi,240,33,9.00,DST,183,1.0,0,Dallas CowboysDallas,423,1,13,2012
366,0,1,0,@Mia,176,16,9.00,DST,101,3.0,0,New England PatriotsNew England,277,0,13,2012
367,0,0,3,Ind,372,35,8.00,DST,87,2.0,0,Detroit LionsDetroit,459,0,13,2012
368,0,0,2,Min,119,14,8.00,DST,240,0.0,0,Green Bay PackersGreen Bay,359,0,13,2012
369,0,0,0,@Dal,294,38,8.00,DST,123,2.0,0,Philadelphia EaglesPhiladelphia,417,1,13,2012
370,0,0,1,@Oak,344,17,7.00,DST,85,1.0,0,Cleveland BrownsCleveland,429,0,13,2012
371,0,0,1,NE,213,23,7.00,DST,108,4.0,0,Miami DolphinsMiami,321,0,13,2012
372,0,1,0,@Was,163,17,6.00,DST,207,0.0,0,New York GiantsNY Giants,370,0,13,2012
373,0,0,0,@Stl,208,16,6.00,DST,85,2.0,0,San Francisco 49ersSan Francisco,293,0,13,2012
374,0,1,0,Sea,283,23,5.00,DST,176,2.0,0,Chicago BearsChicago,459,0,13,2012
375,0,0,1,@GB,283,23,5.00,DST,152,2.0,0,Minnesota VikingsMinnesota,435,0,13,2012
376,0,1,1,@Buf,112,34,4.00,DST,232,0.0,0,Jacksonville JaguarsJacksonville,344,0,13,2012
377,0,1,0,@Atl,159,23,4.00,DST,124,1.0,0,New Orleans SaintsNew Orleans,283,0,13,2012
378,0,0,0,@Chi,233,17,4.00,DST,132,0.0,0,Seattle SeahawksSeattle,365,0,13,2012
379,0,0,0,Car,220,21,3.00,DST,165,2.0,0,Kansas City ChiefsKansas City,385,0,13,2012
380,0,0,0,@KC,197,27,2.00,DST,158,1.0,0,Carolina PanthersCarolina,355,0,13,2012
381,0,0,1,@Det,313,33,2.00,DST,138,0.0,0,Indianapolis ColtsIndianapolis,451,0,13,2012
382,0,0,1,@Den,242,31,2.00,DST,91,0.0,0,Tampa Bay BuccaneersTampa Bay,333,0,13,2012
383,0,0,0,Hou,207,24,1.00,DST,124,0.0,0,Tennessee TitansTennessee,331,0,13,2012
384,0,4,4,Ari,111,0,41.00,DST,43,3.0,0,Seattle SeahawksSeattle,154,2,14,2012
385,0,0,1,KC,130,7,20.00,DST,180,5.0,0,Cleveland BrownsCleveland,310,1,14,2012
386,0,0,2,Chi,320,14,16.00,DST,118,2.0,0,Minnesota VikingsMinnesota,438,1,14,2012
387,0,2,2,NO,345,27,16.00,DST,142,1.0,0,New York GiantsNY Giants,487,1,14,2012
388,0,1,1,@Buf,220,12,16.00,DST,61,5.0,0,St. Louis RamsSt. Louis,281,0,14,2012
389,0,1,1,Det,251,20,15.00,DST,135,1.0,0,Green Bay PackersGreen Bay,386,1,14,2012
390,0,0,2,@Ind,171,27,15.00,DST,98,4.0,0,Tennessee TitansTennessee,269,1,14,2012
391,0,0,1,Hou,223,14,14.00,DST,100,2.0,0,New England PatriotsNew England,323,1,14,2012
392,0,0,2,@Jax,168,10,14.00,DST,123,3.0,0,New York JetsNY Jets,291,0,14,2012
393,0,1,1,@Pit,271,24,13.00,DST,69,2.0,0,San Diego ChargersSan Diego,340,1,14,2012
394,0,1,1,@Oak,263,13,12.00,DST,61,1.0,0,Denver BroncosDenver,324,0,14,2012
395,0,0,2,Ten,259,23,12.00,DST,97,1.0,0,Indianapolis ColtsIndianapolis,356,1,14,2012
396,0,0,1,@Cin,190,19,11.00,DST,146,5.0,0,Dallas CowboysDallas,336,0,14,2012
397,0,1,0,Mia,133,13,11.00,DST,94,2.0,0,San Francisco 49ersSan Francisco,227,0,14,2012
398,0,0,2,@NYG,259,52,10.00,DST,135,0.0,0,New Orleans SaintsNew Orleans,394,1,14,2012
399,0,0,1,Dal,239,20,9.00,DST,49,3.0,0,Cincinnati BengalsCincinnati,288,0,14,2012
400,0,2,0,NYJ,104,17,9.00,DST,166,1.0,0,Jacksonville JaguarsJacksonville,270,0,14,2012
401,0,1,0,Phi,338,23,9.00,DST,29,6.0,0,Tampa Bay BuccaneersTampa Bay,367,0,14,2012
402,0,0,1,Atl,327,20,8.00,DST,35,2.0,0,Carolina PanthersCarolina,362,0,14,2012
403,0,0,1,Stl,207,15,7.00,DST,78,1.0,0,Buffalo BillsBuffalo,285,0,14,2012
404,0,1,0,@GB,148,27,6.00,DST,140,3.0,0,Detroit LionsDetroit,288,0,14,2012
405,0,0,1,Den,288,26,6.00,DST,140,3.0,0,Oakland RaidersOakland,428,0,14,2012
406,0,1,1,Bal,173,28,6.00,DST,186,2.0,0,Washington RedskinsWashington,359,0,14,2012
407,0,1,0,@Was,244,31,5.00,DST,179,3.0,0,Baltimore RavensBaltimore,423,0,14,2012
408,0,0,0,@SF,166,27,5.00,DST,155,4.0,0,Miami DolphinsMiami,321,0,14,2012
409,0,0,1,@Min,77,21,4.00,DST,171,1.0,0,Chicago BearsChicago,248,0,14,2012
410,0,0,1,@Sea,209,58,3.00,DST,284,1.0,0,Arizona CardinalsArizona,493,0,14,2012
411,0,0,1,@NE,289,42,3.00,DST,130,1.0,0,Houston TexansHouston,419,0,14,2012
412,0,0,0,@Cle,198,30,3.00,DST,154,3.0,0,Kansas City ChiefsKansas City,352,0,14,2012
413,0,0,0,@TB,178,21,3.00,DST,136,2.0,0,Philadelphia EaglesPhiladelphia,314,0,14,2012
414,0,0,0,@Car,280,30,1.00,DST,195,1.0,0,Atlanta FalconsAtlanta,475,0,14,2012
415,0,0,0,SD,200,34,1.00,DST,94,1.0,0,Pittsburgh SteelersPittsburgh,294,0,14,2012
416,0,1,3,Det,228,10,29.00,DST,84,2.0,0,Arizona CardinalsArizona,312,2,15,2012
417,1,4,1,@Phi,177,13,26.00,DST,42,1.0,0,Cincinnati BengalsCincinnati,219,1,15,2012
418,0,1,4,TB,319,0,22.00,DST,67,2.0,0,New Orleans SaintsNew Orleans,386,0,15,2012
419,0,1,4,NYJ,107,10,21.00,DST,146,4.0,0,Tennessee TitansTennessee,253,0,15,2012
420,1,1,0,Ind,148,17,19.00,DST,124,5.0,0,Houston TexansHouston,272,1,15,2012
421,0,1,2,@Buf,215,17,19.00,DST,118,3.0,0,Seattle SeahawksSeattle,333,1,15,2012
422,0,1,2,NYG,159,0,17.00,DST,97,1.0,0,Atlanta FalconsAtlanta,256,0,15,2012
423,0,2,0,@SD,94,7,17.00,DST,70,6.0,0,Carolina PanthersCarolina,164,0,15,2012
424,0,1,1,@Bal,222,17,17.00,DST,56,3.0,0,Denver BroncosDenver,278,1,15,2012
425,0,2,2,@NE,425,34,17.00,DST,95,3.0,0,San Francisco 49ersSan Francisco,520,1,15,2012
426,0,0,1,KC,109,0,16.00,DST,10,4.0,0,Oakland RaidersOakland,119,0,15,2012
427,0,1,1,@Stl,345,22,15.00,DST,87,4.0,0,Minnesota VikingsMinnesota,432,1,15,2012
428,0,0,1,@Chi,107,13,13.00,DST,83,4.0,0,Green Bay PackersGreen Bay,190,0,15,2012
429,0,0,0,Jax,213,3,12.00,DST,86,2.0,0,Miami DolphinsMiami,299,0,15,2012
430,1,0,0,@Ten,127,14,10.00,DST,167,4.0,0,New York JetsNY Jets,294,0,15,2012
431,0,2,0,Cin,92,34,10.00,DST,157,6.0,0,Philadelphia EaglesPhiladelphia,249,0,15,2012
432,0,1,1,Pit,319,24,9.00,DST,69,4.0,0,Dallas CowboysDallas,388,0,15,2012
433,0,2,0,GB,278,21,8.00,DST,113,3.0,0,Chicago BearsChicago,391,0,15,2012
434,0,0,2,@Cle,233,21,7.00,DST,58,2.0,0,Washington RedskinsWashington,291,0,15,2012
435,0,1,0,@Oak,182,15,6.00,DST,203,0.0,0,Kansas City ChiefsKansas City,385,0,15,2012
436,0,1,1,SF,208,41,5.00,DST,180,1.0,0,New England PatriotsNew England,388,0,15,2012
437,1,0,0,Sea,196,50,4.00,DST,270,2.0,0,Buffalo BillsBuffalo,466,0,15,2012
438,0,0,1,Was,308,38,4.00,DST,122,2.0,0,Cleveland BrownsCleveland,430,0,15,2012
439,0,1,0,@Mia,209,24,4.00,DST,180,1.0,0,Jacksonville JaguarsJacksonville,389,0,15,2012
440,0,1,0,@Dal,328,27,4.00,DST,87,1.0,0,Pittsburgh SteelersPittsburgh,415,0,15,2012
441,0,1,0,Car,217,31,4.00,DST,155,2.0,0,San Diego ChargersSan Diego,372,0,15,2012
442,0,0,1,@Ari,97,38,3.00,DST,99,1.0,0,Detroit LionsDetroit,196,0,15,2012
443,0,0,0,@Hou,239,29,3.00,DST,178,3.0,0,Indianapolis ColtsIndianapolis,417,0,15,2012
444,0,0,0,Den,187,34,2.00,DST,163,2.0,0,Baltimore RavensBaltimore,350,0,15,2012
445,0,0,0,Min,109,36,2.00,DST,213,2.0,0,St. Louis RamsSt. Louis,322,0,15,2012
446,0,0,0,@Atl,265,34,1.00,DST,129,1.0,0,New York GiantsNY Giants,394,0,15,2012
447,0,0,0,@NO,298,41,1.00,DST,149,1.0,0,Tampa Bay BuccaneersTampa Bay,447,0,15,2012
448,0,1,2,@Ari,219,13,29.00,DST,29,4.0,0,Chicago BearsChicago,248,2,16,2012
449,0,1,4,@TB,349,13,28.00,DST,80,5.0,0,St. Louis RamsSt. Louis,429,1,16,2012
450,0,1,1,@NYJ,156,17,25.00,DST,69,11.0,0,San Diego ChargersSan Diego,225,1,16,2012
451,0,1,2,@Pit,185,10,23.00,DST,95,4.0,0,Cincinnati BengalsCincinnati,280,1,16,2012
452,0,1,2,@KC,155,13,20.00,DST,352,1.0,0,Indianapolis ColtsIndianapolis,507,1,16,2012
453,1,1,1,SF,231,13,20.00,DST,82,1.0,0,Seattle SeahawksSeattle,313,1,16,2012
454,0,1,2,Cin,253,13,19.00,DST,14,6.0,0,Pittsburgh SteelersPittsburgh,267,0,16,2012
455,0,0,2,Ten,101,7,18.00,DST,79,7.0,0,Green Bay PackersGreen Bay,180,0,16,2012
456,0,2,0,@Hou,153,6,18.00,DST,34,4.0,0,Minnesota VikingsMinnesota,187,0,16,2012
457,0,3,1,Buf,227,10,17.00,DST,154,2.0,0,Miami DolphinsMiami,381,0,16,2012
458,0,1,0,Cle,142,12,15.00,DST,91,6.0,0,Denver BroncosDenver,233,0,16,2012
459,0,0,1,Oak,142,6,13.00,DST,47,1.0,0,Carolina PanthersCarolina,189,0,16,2012
460,0,1,1,@Phi,321,20,13.00,DST,90,5.0,0,Washington RedskinsWashington,411,0,16,2012
461,1,1,0,Chi,145,28,11.00,DST,152,1.0,0,Arizona CardinalsArizona,297,1,16,2012
462,0,0,3,@Jax,343,16,11.00,DST,93,1.0,0,New England PatriotsNew England,436,0,16,2012
463,0,2,1,@Det,443,18,10.00,DST,79,0.0,0,Atlanta FalconsAtlanta,522,0,16,2012
464,0,1,1,@Car,159,17,10.00,DST,112,2.0,0,Oakland RaidersOakland,271,0,16,2012
465,0,0,2,NE,246,23,8.00,DST,103,3.0,0,Jacksonville JaguarsJacksonville,349,0,16,2012
466,0,0,0,NYG,119,14,7.00,DST,67,3.0,0,Baltimore RavensBaltimore,186,0,16,2012
467,0,0,0,Ind,198,20,7.00,DST,90,3.0,0,Kansas City ChiefsKansas City,288,0,16,2012
468,1,0,0,@Mia,119,24,5.00,DST,182,2.0,0,Buffalo BillsBuffalo,301,0,16,2012
469,0,0,0,SD,136,27,5.00,DST,87,4.0,0,New York JetsNY Jets,223,0,16,2012
470,0,1,0,Min,171,23,4.00,DST,174,1.0,0,Houston TexansHouston,345,0,16,2012
471,0,1,0,@Dal,406,31,4.00,DST,40,2.0,0,New Orleans SaintsNew Orleans,446,0,16,2012
472,0,0,1,Was,185,27,4.00,DST,128,1.0,0,Philadelphia EaglesPhiladelphia,313,0,16,2012
473,0,1,1,Stl,196,28,4.00,DST,89,0.0,0,Tampa Bay BuccaneersTampa Bay,285,0,16,2012
474,0,0,0,Atl,271,31,3.00,DST,73,1.0,1,Detroit LionsDetroit,344,0,16,2012
475,0,0,1,@Sea,170,42,3.00,DST,176,1.0,0,San Francisco 49ersSan Francisco,346,0,16,2012
476,0,0,1,@Den,339,34,2.00,DST,118,0.0,0,Cleveland BrownsCleveland,457,0,16,2012
477,0,0,0,@GB,343,55,1.00,DST,117,1.0,0,Tennessee TitansTennessee,460,0,16,2012
478,0,0,0,NO,446,34,0.00,DST,116,0.0,0,Dallas CowboysDallas,562,0,16,2012
479,0,0,0,@Bal,309,33,0.00,DST,224,0.0,0,New York GiantsNY Giants,533,0,16,2012
480,0,0,3,Jax,253,20,41.00,DST,122,7.0,0,Tennessee TitansTennessee,375,4,17,2012
481,0,1,1,Mia,209,0,21.00,DST,47,7.0,0,New England PatriotsNew England,256,0,17,2012
482,1,1,1,NYJ,199,9,20.00,DST,133,1.0,0,Buffalo BillsBuffalo,332,1,17,2012
483,0,3,1,Cle,182,10,19.00,DST,138,4.0,0,Pittsburgh SteelersPittsburgh,320,0,17,2012
484,0,0,2,Hou,250,16,18.00,DST,102,4.0,0,Indianapolis ColtsIndianapolis,352,1,17,2012
485,0,0,1,Bal,146,17,16.00,DST,206,4.0,0,Cincinnati BengalsCincinnati,352,1,17,2012
486,0,0,0,KC,26,3,14.00,DST,93,4.0,0,Denver BroncosDenver,119,0,17,2012
487,0,1,1,Ari,207,13,13.00,DST,55,2.0,0,San Francisco 49ersSan Francisco,262,0,17,2012
488,0,0,3,Dal,196,18,12.00,DST,100,2.0,0,Washington RedskinsWashington,296,0,17,2012
489,0,3,1,@Det,255,24,10.00,DST,72,1.0,0,Chicago BearsChicago,327,0,17,2012
490,1,0,0,@Ten,142,38,10.00,DST,79,2.0,0,Jacksonville JaguarsJacksonville,221,1,17,2012
491,0,0,1,Phi,207,7,10.00,DST,110,1.0,0,New York GiantsNY Giants,317,0,17,2012
492,0,0,0,@Sea,209,20,10.00,DST,153,6.0,0,St. Louis RamsSt. Louis,362,0,17,2012
493,0,0,1,Car,257,44,9.00,DST,273,1.0,0,New Orleans SaintsNew Orleans,530,1,17,2012
494,0,0,1,Oak,150,21,9.00,DST,115,0.0,0,San Diego ChargersSan Diego,265,1,17,2012
495,0,0,1,Stl,252,13,9.00,DST,79,0.0,0,Seattle SeahawksSeattle,331,0,17,2012
496,1,0,0,@Atl,213,17,8.00,DST,65,2.0,0,Tampa Bay BuccaneersTampa Bay,278,0,17,2012
497,0,1,0,GB,333,34,7.00,DST,72,5.0,0,Minnesota VikingsMinnesota,405,0,17,2012
498,1,0,0,@SD,140,24,5.00,DST,70,2.0,0,Oakland RaidersOakland,210,0,17,2012
499,0,0,1,@NO,378,38,4.00,DST,63,2.0,0,Carolina PanthersCarolina,441,0,17,2012
500,0,0,1,TB,222,22,3.00,DST,144,0.0,0,Atlanta FalconsAtlanta,366,0,17,2012
501,0,0,0,@Cin,142,23,3.00,DST,47,2.0,0,Baltimore RavensBaltimore,189,0,17,2012
502,0,0,0,@Pit,121,24,3.00,DST,91,2.0,0,Cleveland BrownsCleveland,212,0,17,2012
503,0,0,0,Chi,245,26,3.00,DST,144,2.0,0,Detroit LionsDetroit,389,0,17,2012
504,0,0,0,@SF,278,27,2.00,DST,129,1.0,0,Arizona CardinalsArizona,407,0,17,2012
505,0,1,0,@Den,316,38,2.00,DST,172,0.0,0,Kansas City ChiefsKansas City,488,0,17,2012
506,0,1,0,@Buf,225,28,2.00,DST,109,0.0,0,New York JetsNY Jets,334,0,17,2012
507,0,0,0,@Was,87,28,1.00,DST,274,1.0,0,Dallas CowboysDallas,361,0,17,2012
508,0,0,0,@Min,227,37,1.00,DST,217,1.0,0,Green Bay PackersGreen Bay,444,0,17,2012
509,0,0,0,@Ind,184,28,1.00,DST,81,1.0,0,Houston TexansHouston,265,0,17,2012
510,0,0,0,@NE,276,28,1.00,DST,167,1.0,0,Miami DolphinsMiami,443,0,17,2012
