,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
126,126,126,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,7.0,WR,0,1,16,3,0,0,0,0,2,2017
287,287,287,0,0,JuJu Smith-Schuster,Bears,0,0,0,0,0,0,3.0,WR,0,0,39,2,0,0,0,0,3,2017
359,359,359,0,0,JuJu Smith-Schuster,Ravens,0,0,0,0,0,0,10.0,WR,0,1,47,3,0,0,0,0,4,2017
490,490,490,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,5.0,WR,0,0,58,4,0,0,0,0,5,2017
608,608,608,0,0,JuJu Smith-Schuster,Chiefs,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,6,2017
683,683,683,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,9.0,WR,0,1,39,2,0,0,0,0,7,2017
776,776,776,0,0,JuJu Smith-Schuster,Lions,0,0,0,0,0,0,25.0,WR,0,1,193,7,0,0,0,0,8,2017
966,966,966,0,0,JuJu Smith-Schuster,Colts,0,0,0,0,0,0,15.0,WR,0,1,97,5,0,0,0,0,10,2017
1109,1109,1109,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,4.0,WR,0,0,47,4,0,0,0,0,11,2017
1369,1369,1369,0,0,JuJu Smith-Schuster,Bengals,0,0,0,0,0,0,1.0,WR,0,0,17,4,0,0,0,0,13,2017
