,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
51,51,51,0,1,T.Y. Hilton,Rams,0,0,0,0,0,0,4.0,WR,0,0,57,3,0,0,0,0,1,2017
151,151,151,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,4.0,WR,0,0,49,4,0,0,0,0,2,2017
224,224,224,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,21.0,WR,0,1,153,7,0,0,0,0,3,2017
407,407,407,0,0,T.Y. Hilton,Steelers,0,0,0,0,0,0,3.0,WR,0,0,30,3,0,0,0,0,4,2017
459,459,459,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,17.0,WR,0,0,177,7,0,0,0,0,5,2017
646,646,646,0,0,T.Y. Hilton,Titans,0,0,0,0,0,0,1.0,WR,0,0,19,1,0,0,0,0,6,2017
729,729,729,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,7,2017
836,836,836,0,0,T.Y. Hilton,Bengals,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,8,2017
863,863,863,0,0,T.Y. Hilton,Texans,0,0,0,0,0,0,29.0,WR,0,2,175,5,0,0,0,0,9,2017
1035,1035,1035,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,10,2017
1265,1265,1265,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,12,2017
1304,1304,1304,0,0,T.Y. Hilton,Jaguars,0,0,0,0,0,0,11.0,WR,0,1,51,3,0,0,0,0,13,2017
