,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
328,328,328,0,0,Isaiah McKenzie,Bills,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,4,3,2017
654,654,654,0,0,Isaiah McKenzie,Broncos,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,0,0,0,6,2017
861,861,861,0,1,Isaiah McKenzie,Chiefs,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,8,2017
940,940,940,0,0,Isaiah McKenzie,Eagles,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,9,2017
1066,1066,1066,0,1,Isaiah McKenzie,Broncos,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,10,2017
