,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
3151,19,0,2,2,Sebastian Janikowski,Saints,7.0,K,1,1,1,2016,1
3188,56,0,1,0,Sebastian Janikowski,Falcons,4.0,K,2,4,4,2016,0
3210,78,1,1,1,Sebastian Janikowski,Titans,7.0,K,3,2,2,2016,1
3252,120,0,0,0,Sebastian Janikowski,Ravens,4.0,K,4,4,4,2016,1
3259,127,1,5,4,Sebastian Janikowski,Chargers,16.0,K,5,2,2,2016,0
3314,182,0,2,1,Sebastian Janikowski,Chiefs,4.0,K,6,1,1,2016,0
3318,186,1,4,4,Sebastian Janikowski,Jaguars,17.0,K,7,3,3,2016,1
3366,234,0,3,1,Sebastian Janikowski,Buccaneers,6.0,K,8,3,3,2016,1
3383,251,0,4,3,Sebastian Janikowski,Broncos,12.0,K,9,3,3,2016,0
3439,307,0,2,2,Sebastian Janikowski,Texans,9.0,K,11,3,3,2016,0
3468,336,0,2,2,Sebastian Janikowski,Panthers,9.0,K,12,3,3,2016,0
3502,370,0,3,3,Sebastian Janikowski,Bills,12.0,K,13,3,3,2016,0
3539,407,0,2,2,Sebastian Janikowski,Chiefs,7.0,K,14,1,1,2016,1
3565,433,0,4,4,Sebastian Janikowski,Chargers,13.0,K,15,1,1,2016,1
3623,491,0,0,0,Sebastian Janikowski,Colts,3.0,K,16,5,3,2016,0
