,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
21,21,21,0,0,Marshawn Lynch,Titans,0,0,0,0,0,0,8.0,RB,0,0,16,1,0,18,0,76,1,2017
100,100,100,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,10.0,RB,0,0,4,1,0,12,1,45,2,2017
240,240,240,0,0,Marshawn Lynch,Redskins,0,0,0,0,0,0,1.0,RB,0,0,8,1,0,6,0,18,3,2017
330,330,330,0,0,Marshawn Lynch,Broncos,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,9,0,12,4,2017
370,370,370,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,11.0,RB,0,0,10,1,0,12,1,43,5,2017
464,464,464,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,13,0,63,6,2017
586,586,586,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,7,2017
665,665,665,0,0,Marshawn Lynch,Dolphins,0,0,0,0,0,0,17.0,RB,0,0,6,2,0,14,2,57,9,2017
846,846,846,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,7.0,RB,0,0,10,1,0,11,0,67,11,2017
902,902,902,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,16.0,RB,0,0,43,3,0,26,1,67,12,2017
983,983,983,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,18.0,RB,0,0,20,2,0,17,1,101,13,2017
