,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
98,98,98,0,0,Jay Ajayi,Chargers,0,0,0,0,0,0,12.0,RB,0,0,4,2,0,28,0,122,2,2017
244,244,244,0,0,Jay Ajayi,Jets,0,0,0,0,0,0,1.0,RB,0,0,9,2,0,11,0,16,3,2017
306,306,306,0,0,Jay Ajayi,Dolphins,0,0,0,0,0,0,4.0,RB,0,0,8,1,0,12,0,46,4,2017
388,388,388,0,1,Jay Ajayi,Dolphins,0,0,0,0,0,0,6.0,RB,0,0,2,2,0,25,0,77,5,2017
447,447,447,0,0,Jay Ajayi,Falcons,0,0,0,0,0,0,13.0,RB,0,0,0,0,0,26,0,130,6,2017
533,533,533,0,0,Jay Ajayi,Dolphins,0,0,0,0,0,0,7.0,RB,0,0,26,3,0,23,0,51,7,2017
636,636,636,0,0,Jay Ajayi,Ravens,0,0,0,0,0,0,3.0,RB,0,0,18,4,0,13,0,23,8,2017
670,670,670,0,0,Jay Ajayi,Eagles,0,0,0,0,0,0,13.0,RB,0,0,0,0,0,8,1,77,9,2017
836,836,836,0,0,Jay Ajayi,Cowboys,0,0,0,0,0,0,10.0,RB,0,0,10,1,0,7,0,91,11,2017
956,956,956,0,0,Jay Ajayi,Eagles,0,0,0,0,0,0,2.0,RB,0,0,7,1,0,5,0,26,12,2017
1025,1025,1025,0,0,Jay Ajayi,Steelers,0,0,0,0,0,0,4.0,RB,0,0,11,3,0,9,0,35,13,2017
