,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1028,2014.0,1,Titans,0.0,0.0,3.0,Chiefs,178.0,10.0,17.0,DST,67.0,4.0,0.0,245.0,0.0,1.0
1069,2014.0,2,Titans,0.0,0.0,3.0,Cowboys,178.0,10.0,17.0,DST,67.0,4.0,0.0,245.0,0.0,1.0
1117,2014.0,3,Titans,0.0,0.5,1.5,Bengals,163.0,18.0,12.0,DST,143.5,4.0,0.0,306.5,0.0,0.5
1142,2014.0,4,Titans,0.0,0.3333333333333333,1.3333333333333333,Colts,170.0,23.0,8.666666666666666,DST,134.33333333333334,2.6666666666666665,0.0,304.3333333333333,0.0,0.6666666666666666
1174,2014.0,5,Titans,0.0,0.25,1.25,Browns,225.75,27.5,7.0,DST,127.0,2.0,0.0,352.75,0.0,0.75
1181,2014.0,6,Titans,0.0,0.2,1.2,Jaguars,237.4,27.8,6.2,DST,136.8,1.8,0.0,374.2,0.0,0.6
1213,2014.0,7,Titans,0.16666666666666666,0.3333333333333333,1.1666666666666667,Redskins,247.33333333333334,25.5,7.833333333333333,DST,127.66666666666667,2.5,0.0,375.0,0.0,0.5
1257,2014.0,8,Titans,0.14285714285714285,0.42857142857142855,1.1428571428571428,Texans,247.85714285714286,24.571428571428573,8.285714285714286,DST,123.71428571428571,2.5714285714285716,0.0,371.57142857142856,0.0,0.5714285714285714
1316,2014.0,10,Titans,0.125,0.375,1.0,Ravens,241.0,25.25,7.875,DST,134.75,2.875,0.0,375.75,0.0,0.5
1334,2014.0,11,Titans,0.1111111111111111,0.3333333333333333,0.8888888888888888,Steelers,232.11111111111111,24.77777777777778,7.222222222222222,DST,136.55555555555554,2.6666666666666665,0.0,368.6666666666667,0.0,0.5555555555555556
1365,2014.0,12,Titans,0.1,0.3,0.9,Eagles,226.9,25.0,7.3,DST,143.5,2.9,0.0,370.4,0.0,0.5
1390,2014.0,13,Titans,0.09090909090909091,0.2727272727272727,1.0,Texans,233.36363636363637,26.636363636363637,7.181818181818182,DST,145.36363636363637,2.8181818181818183,0.0,378.72727272727275,0.0,0.5454545454545454
1424,2014.0,14,Titans,0.16666666666666666,0.3333333333333333,0.9166666666666666,Giants,243.75,28.166666666666668,7.416666666666667,DST,141.5,2.5833333333333335,0.0,385.25,0.08333333333333333,0.5833333333333334
1459,2014.0,15,Titans,0.15384615384615385,0.3076923076923077,0.9230769230769231,Jets,245.0,28.76923076923077,7.461538461538462,DST,141.53846153846155,2.3846153846153846,0.0,386.53846153846155,0.15384615384615385,0.5384615384615384
1497,2014.0,16,Titans,0.14285714285714285,0.2857142857142857,0.8571428571428571,Jaguars,239.14285714285714,27.857142857142858,7.571428571428571,DST,139.57142857142858,2.4285714285714284,0.07142857142857142,378.7142857142857,0.14285714285714285,0.5
1533,2014.0,17,Titans,0.13333333333333333,0.26666666666666666,0.8,Colts,230.6,27.4,7.4,DST,142.06666666666666,2.533333333333333,0.06666666666666667,372.6666666666667,0.13333333333333333,0.5333333333333333
