,Unnamed: 0,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year,Away Games
276,276,0,0,0,LA,155,9,10.0,DST,125,3.0,0,Jets,280,0,10,2016,0
277,277,0,1,0,49ers,198,20,9.0,DST,83,3.0,0,Cardinals,281,0,10,2016,0
278,278,0,0,1,Chiefs,165,20,9.0,DST,91,3.0,0,Panthers,256,0,10,2016,0
279,279,0,0,1,Bengals,186,20,9.0,DST,78,3.0,0,Giants,264,0,10,2016,0
280,280,0,0,1,Min,284,20,9.0,DST,47,3.0,0,Redskins,331,0,10,2016,0
281,281,0,0,1,Falcons,255,15,8.0,DST,48,2.0,0,Eagles,303,0,10,2016,0
282,282,0,1,1,Patriots,304,24,7.0,DST,81,2.0,0,Seahawks,385,0,10,2016,1
283,283,0,0,1,Buccaneers,280,36,6.0,DST,80,4.0,0,Bears,360,0,10,2016,1
284,284,0,0,2,Giants,229,21,6.0,DST,122,1.0,0,Bengals,351,0,10,2016,1
285,285,0,0,2,Ravens,277,28,6.0,DST,119,2.0,0,Browns,396,0,10,2016,1
286,286,0,1,0,Eagles,221,24,5.0,DST,208,2.0,0,Falcons,429,0,10,2016,1
287,287,1,0,0,Seahawks,324,31,5.0,DST,96,3.0,0,Patriots,420,0,10,2016,0
288,288,0,1,0,Redskins,260,26,4.0,DST,128,1.0,0,Vikings,388,0,10,2016,1
289,289,0,1,0,Cowboys,295,35,4.0,DST,127,2.0,0,Steelers,422,0,10,2016,0
290,290,0,1,0,Dolphins,231,31,3.0,DST,106,1.0,0,Chargers,337,0,10,2016,0
291,291,0,0,0,Texans,92,24,2.0,DST,181,1.0,0,Jaguars,273,0,10,2016,0
292,292,0,0,0,Steelers,400,30,1.0,DST,48,1.0,0,Cowboys,448,0,10,2016,1
293,293,0,0,0,Titans,292,47,1.0,DST,154,1.0,0,Packers,446,0,10,2016,1
294,294,0,1,1,Browns,176,9,25.0,DST,33,8.0,0,Steelers,209,1,11,2016,1
295,295,0,1,2,Jaguars,202,19,22.0,DST,83,0.0,0,Lions,285,2,11,2016,0
296,296,0,0,2,Cardinals,155,24,21.0,DST,135,4.0,0,Vikings,290,2,11,2016,0
297,297,1,1,1,Saints,264,20,13.0,DST,107,3.0,0,Panthers,371,0,11,2016,0
298,298,0,0,2,Bengals,207,12,12.0,DST,93,1.0,0,Bills,300,0,11,2016,1
299,299,1,2,0,Lions,263,26,10.0,DST,14,3.0,0,Jaguars,277,0,11,2016,1
300,300,0,0,1,Dolphins,142,14,10.0,DST,98,4.0,0,Los Angeles RamsLos Angeles,240,0,11,2016,0
301,301,0,1,0,LA,125,10,10.0,DST,102,1.0,0,Dolphins,227,0,11,2016,1
302,302,0,0,1,Bears,222,16,10.0,DST,93,4.0,0,Giants,315,0,11,2016,0
303,303,0,1,1,Texans,230,20,10.0,DST,124,2.0,0,Raiders,354,0,11,2016,0
304,304,0,0,2,Eagles,195,15,10.0,DST,113,2.0,0,Seahawks,308,0,11,2016,0
305,305,0,0,0,Titans,254,17,9.0,DST,97,5.0,0,Colts,351,0,11,2016,0
306,306,0,0,0,49ers,177,17,9.0,DST,122,5.0,0,Patriots,299,0,11,2016,1
307,307,0,0,1,Bills,159,16,8.0,DST,183,2.0,0,Bengals,342,0,11,2016,0
308,308,0,1,1,Chiefs,261,17,8.0,DST,82,0.0,0,Buccaneers,343,0,11,2016,1
309,309,0,1,0,Buccaneers,326,19,7.0,DST,116,1.0,0,Chiefs,442,0,11,2016,0
310,310,0,1,1,Packers,340,24,7.0,DST,84,2.0,0,Redskins,424,0,11,2016,0
311,311,1,1,0,Min,145,30,6.0,DST,72,2.0,0,Cardinals,217,0,11,2016,1
312,312,0,0,0,Ravens,267,17,5.0,DST,101,1.0,0,Cowboys,368,0,11,2016,0
313,313,0,0,1,Colts,251,24,5.0,DST,76,2.0,0,Titans,327,0,11,2016,1
314,314,1,0,0,Seahawks,287,26,4.0,DST,152,1.0,0,Eagles,439,0,11,2016,1
315,315,0,0,1,Raiders,295,27,3.0,DST,30,0.0,0,Texans,325,0,11,2016,1
316,316,0,0,0,Panthers,173,23,3.0,DST,50,2.0,0,Saints,223,0,11,2016,1
317,317,0,0,0,Cowboys,299,27,2.0,DST,118,1.0,0,Ravens,417,0,11,2016,1
318,318,0,0,0,Redskins,364,42,2.0,DST,151,2.0,0,Packers,515,0,11,2016,1
319,319,0,0,0,Giants,227,22,1.0,DST,102,0.0,0,Bears,329,0,11,2016,1
320,320,0,0,0,Steelers,167,24,1.0,DST,146,0.0,0,Browns,313,0,11,2016,0
321,321,0,0,0,Patriots,273,30,1.0,DST,171,1.0,0,49ers,444,0,11,2016,0
322,322,0,3,0,Browns,285,13,26.0,DST,58,7.0,0,Giants,343,1,12,2016,1
323,323,0,1,2,Seahawks,118,5,22.0,DST,127,6.0,0,Buccaneers,245,0,12,2016,0
324,324,0,1,0,Broncos,340,27,16.0,DST,124,5.0,1,Chiefs,464,1,12,2016,1
325,325,0,1,3,Texans,239,13,16.0,DST,114,1.0,0,Chargers,353,0,12,2016,1
326,326,1,1,1,Panthers,229,32,14.0,DST,129,2.0,0,Raiders,358,1,12,2016,0
327,327,0,0,2,Colts,219,7,14.0,DST,91,3.0,0,Steelers,310,0,12,2016,1
328,328,0,0,1,Eagles,211,13,13.0,DST,81,4.0,0,Packers,292,0,12,2016,1
329,329,0,2,0,Bengals,261,14,11.0,DST,64,3.0,0,Ravens,325,0,12,2016,0
330,330,1,2,0,Jets,269,17,11.0,DST,64,1.0,0,Patriots,333,0,12,2016,1
331,331,0,0,1,Ravens,219,19,10.0,DST,92,2.0,1,Bengals,311,0,12,2016,1
332,332,0,1,1,Buccaneers,220,14,10.0,DST,118,0.0,1,Seahawks,338,0,12,2016,1
333,333,0,0,1,Min,224,13,9.0,DST,82,0.0,0,Lions,306,0,12,2016,0
334,334,0,0,1,Cardinals,274,19,8.0,DST,58,2.0,0,Falcons,332,0,12,2016,0
335,335,0,1,1,LA,178,21,8.0,DST,69,3.0,0,Saints,247,0,12,2016,0
336,336,0,1,1,49ers,282,24,7.0,DST,193,2.0,0,Dolphins,475,0,12,2016,0
337,337,0,0,0,Chiefs,190,30,6.0,DST,83,6.0,0,Broncos,273,0,12,2016,0
338,338,0,0,0,Lions,214,16,6.0,DST,94,2.0,0,Vikings,308,0,12,2016,1
339,339,0,0,1,Falcons,244,38,5.0,DST,116,3.0,0,Cardinals,360,0,12,2016,1
340,340,0,1,1,Raiders,310,35,5.0,DST,56,1.0,0,Panthers,366,0,12,2016,1
341,341,0,0,0,Bills,151,28,5.0,DST,153,5.0,0,Jaguars,304,0,12,2016,1
342,342,0,0,2,Bears,316,21,5.0,DST,95,0.0,0,Titans,411,0,12,2016,1
343,343,0,1,0,Giants,192,27,4.0,DST,104,1.0,0,Browns,296,0,12,2016,0
344,344,0,0,1,Chargers,235,21,4.0,DST,67,1.0,0,Texans,302,0,12,2016,0
345,345,0,1,0,Saints,346,49,4.0,DST,209,2.0,0,Los Angeles RamsLos Angeles,555,0,12,2016,1
346,346,0,0,0,Jaguars,118,21,3.0,DST,183,2.0,0,Bills,301,0,12,2016,0
347,347,0,0,0,Dolphins,263,31,2.0,DST,95,2.0,0,49ers,358,0,12,2016,1
348,348,0,0,0,Titans,226,27,1.0,DST,149,0.0,0,Bears,375,0,12,2016,0
349,349,0,0,0,Redskins,449,26,1.0,DST,56,0.0,0,Cowboys,505,0,12,2016,0
350,350,0,0,0,Patriots,286,22,1.0,DST,91,0.0,0,Jets,377,0,12,2016,0
351,351,0,0,0,Packers,313,27,1.0,DST,74,0.0,0,Eagles,387,0,12,2016,0
352,352,0,0,0,Cowboys,190,31,1.0,DST,163,1.0,0,Redskins,353,0,12,2016,1
353,353,0,0,0,Steelers,221,28,0.0,DST,148,0.0,0,Colts,369,0,12,2016,0
354,354,0,1,2,Jaguars,179,10,20.0,DST,154,1.0,0,Broncos,333,1,13,2016,1
355,355,0,0,3,Dolphins,215,6,18.0,DST,62,2.0,0,Ravens,277,0,13,2016,0
356,356,0,0,0,49ers,6,6,18.0,DST,141,6.0,1,Bears,147,0,13,2016,0
357,357,0,0,2,LA,126,10,15.0,DST,36,4.0,0,Patriots,162,0,13,2016,0
358,358,0,0,3,Saints,319,13,14.0,DST,50,1.0,0,Lions,369,0,13,2016,1
359,359,0,0,3,Jets,214,10,14.0,DST,36,1.0,0,Colts,250,0,13,2016,1
360,360,0,0,2,Chargers,211,21,13.0,DST,119,2.0,0,Buccaneers,330,1,13,2016,1
361,361,0,0,1,Falcons,290,28,12.0,DST,128,2.0,0,Chiefs,418,1,13,2016,1
362,362,0,0,2,Giants,178,14,12.0,DST,56,2.0,1,Steelers,234,0,13,2016,0
363,363,0,0,3,Eagles,306,14,11.0,DST,53,1.0,0,Bengals,359,0,13,2016,0
364,364,0,1,0,Texans,184,13,11.0,DST,123,2.0,0,Packers,307,0,13,2016,0
365,365,0,2,0,Cowboys,124,17,11.0,DST,140,3.0,0,Vikings,264,0,13,2016,0
366,366,0,1,1,Panthers,182,7,11.0,DST,89,0.0,0,Seahawks,271,0,13,2016,0
367,367,0,1,0,Min,231,15,9.0,DST,87,3.0,0,Cowboys,318,0,13,2016,1
368,368,0,1,1,Bills,170,24,9.0,DST,212,4.0,0,Raiders,382,0,13,2016,0
369,369,0,1,1,Redskins,246,23,7.0,DST,87,2.0,0,Cardinals,333,0,13,2016,0
370,370,0,1,1,Steelers,272,24,7.0,DST,117,2.0,0,Giants,389,0,13,2016,1
371,371,0,0,0,Broncos,102,20,6.0,DST,104,2.0,0,Jaguars,206,0,13,2016,0
372,372,1,1,0,Chiefs,266,29,5.0,DST,123,1.0,0,Falcons,389,0,13,2016,0
373,373,0,0,1,Seahawks,294,40,5.0,DST,240,3.0,0,Panthers,534,0,13,2016,1
374,374,0,1,0,Packers,200,21,4.0,DST,109,1.0,0,Texans,309,0,13,2016,1
375,375,0,1,1,Ravens,386,38,4.0,DST,110,0.0,0,Dolphins,496,0,13,2016,1
376,376,0,2,0,Bengals,332,32,4.0,DST,80,0.0,0,Eagles,412,0,13,2016,1
377,377,0,1,0,Bears,184,26,4.0,DST,142,1.0,0,49ers,326,0,13,2016,1
378,378,0,1,0,Colts,282,41,3.0,DST,139,1.0,0,Jets,421,0,13,2016,0
379,379,0,0,1,Buccaneers,268,28,3.0,DST,81,1.0,0,Chargers,349,0,13,2016,0
380,380,0,0,0,Lions,337,28,2.0,DST,85,2.0,0,Saints,422,0,13,2016,0
381,381,0,0,0,Cardinals,281,31,2.0,DST,88,2.0,0,Redskins,369,0,13,2016,1
382,382,0,0,0,Patriots,269,26,1.0,DST,133,0.0,0,Los Angeles RamsLos Angeles,402,0,13,2016,1
383,383,0,0,0,Raiders,260,38,0.0,DST,139,0.0,0,Bills,399,0,13,2016,1
384,384,0,3,2,LA,208,14,29.0,DST,104,3.0,0,Falcons,312,2,14,2016,1
385,385,0,1,5,Seahawks,218,10,22.0,DST,136,3.0,0,Packers,354,0,14,2016,0
386,386,0,2,3,Chargers,220,16,21.0,DST,58,5.0,1,Panthers,278,0,14,2016,0
387,387,0,0,2,Lions,209,20,17.0,DST,114,3.0,0,Bears,323,1,14,2016,1
388,388,0,2,1,Giants,167,10,16.0,DST,93,3.0,0,Cowboys,260,0,14,2016,1
389,389,1,2,2,Cardinals,125,23,16.0,DST,175,3.0,0,Dolphins,300,0,14,2016,0
390,390,0,1,2,Cowboys,152,7,16.0,DST,108,3.0,0,Giants,260,0,14,2016,0
391,391,0,0,0,Raiders,109,13,14.0,DST,135,1.0,0,Chiefs,244,1,14,2016,0
392,392,0,0,3,Saints,248,11,14.0,DST,46,1.0,0,Buccaneers,294,0,14,2016,0
393,393,0,2,0,Broncos,330,10,14.0,DST,18,3.0,0,Titans,348,0,14,2016,0
394,394,0,0,1,Browns,85,10,12.0,DST,169,3.0,0,Bengals,254,0,14,2016,1
395,395,0,1,2,Colts,265,17,11.0,DST,83,1.0,0,Texans,348,0,14,2016,1
396,396,0,0,1,Redskins,227,27,11.0,DST,107,2.0,0,Eagles,334,1,14,2016,0
397,397,0,0,1,Bills,208,20,11.0,DST,67,5.0,0,Steelers,275,0,14,2016,1
398,398,1,0,0,Jaguars,230,16,10.0,DST,85,4.0,0,Vikings,315,0,14,2016,1
399,399,0,0,0,Titans,73,13,9.0,DST,180,2.0,0,Broncos,253,0,14,2016,1
400,400,1,0,1,Ravens,306,23,9.0,DST,42,2.0,1,Patriots,348,0,14,2016,0
401,401,0,0,1,Jets,216,23,9.0,DST,188,6.0,0,49ers,404,0,14,2016,0
402,402,0,1,1,Eagles,288,22,9.0,DST,95,4.0,0,Redskins,383,0,14,2016,1
403,403,0,2,1,Dolphins,231,26,8.0,DST,83,1.0,0,Cardinals,314,0,14,2016,1
404,404,0,0,0,Buccaneers,166,16,8.0,DST,104,2.0,1,Saints,270,0,14,2016,1
405,405,0,2,1,Chiefs,258,21,8.0,DST,65,1.0,0,Raiders,323,0,14,2016,1
406,406,0,2,1,Patriots,401,30,7.0,DST,95,1.0,0,Ravens,496,0,14,2016,1
407,407,0,0,3,Steelers,220,27,7.0,DST,240,0.0,0,Bills,460,0,14,2016,0
408,408,0,0,0,49ers,116,17,6.0,DST,248,2.0,0,Jets,364,0,14,2016,1
409,409,0,0,0,Bengals,147,23,5.0,DST,213,4.0,0,Browns,360,0,14,2016,0
410,410,0,0,0,Bears,204,17,5.0,DST,92,1.0,0,Lions,296,0,14,2016,0
411,411,0,0,1,Texans,131,22,5.0,DST,185,2.0,0,Colts,316,0,14,2016,0
412,412,0,0,1,Panthers,146,28,4.0,DST,126,2.0,0,Chargers,272,0,14,2016,1
413,413,0,1,0,Min,292,25,3.0,DST,85,0.0,0,Jaguars,377,0,14,2016,0
414,414,0,0,0,Falcons,220,42,2.0,DST,66,2.0,0,Los Angeles RamsLos Angeles,286,0,14,2016,0
415,415,0,0,0,Packers,237,38,1.0,DST,93,1.0,0,Seahawks,330,0,14,2016,1
416,416,1,1,3,Jets,244,13,26.0,DST,116,3.0,0,Dolphins,360,1,15,2016,1
417,417,0,2,1,Min,248,6,21.0,DST,34,5.0,0,Colts,282,0,15,2016,1
418,418,0,2,1,Broncos,251,3,20.0,DST,58,4.0,0,Patriots,309,0,15,2016,1
419,419,0,1,3,Buccaneers,224,20,16.0,DST,52,4.0,0,Cowboys,276,0,15,2016,0
420,420,0,1,1,Lions,268,6,15.0,DST,56,1.0,0,Giants,324,0,15,2016,0
421,421,0,0,0,LA,136,3,14.0,DST,47,4.0,0,Seahawks,183,0,15,2016,0
422,422,1,1,1,Chargers,190,16,13.0,DST,73,3.0,0,Raiders,263,0,15,2016,1
423,423,0,0,0,Browns,162,13,12.0,DST,107,5.0,0,Bills,269,0,15,2016,0
424,424,0,1,0,Saints,358,48,11.0,DST,130,3.0,0,Cardinals,488,1,15,2016,0
425,425,0,1,0,49ers,165,13,11.0,DST,107,2.0,0,Falcons,272,0,15,2016,0
426,426,0,2,1,Redskins,306,15,11.0,DST,29,1.0,0,Panthers,335,0,15,2016,1
427,427,0,0,2,Texans,308,21,11.0,DST,79,0.0,0,Jaguars,387,1,15,2016,1
428,428,0,2,1,Titans,241,19,11.0,DST,148,1.0,0,Chiefs,389,0,15,2016,0
429,429,0,1,3,Bears,354,27,10.0,DST,95,1.0,0,Packers,449,0,15,2016,1
430,430,0,0,1,Jaguars,83,20,10.0,DST,67,2.0,1,Texans,150,0,15,2016,0
431,431,0,1,1,Raiders,200,19,10.0,DST,145,2.0,0,Chargers,345,0,15,2016,0
432,432,0,1,1,Ravens,189,27,8.0,DST,151,3.0,0,Eagles,340,0,15,2016,1
433,433,0,0,1,Bengals,146,20,7.0,DST,76,1.0,0,Steelers,222,0,15,2016,1
434,434,0,0,1,Chiefs,159,17,7.0,DST,157,1.0,0,Titans,316,0,15,2016,1
435,435,0,0,0,Patriots,177,16,6.0,DST,136,2.0,0,Broncos,313,0,15,2016,0
436,436,0,0,0,Giants,186,17,6.0,DST,114,2.0,0,Lions,300,0,15,2016,1
437,437,0,1,0,Cowboys,264,26,6.0,DST,185,3.0,0,Buccaneers,449,0,15,2016,1
438,438,0,0,1,Seahawks,227,24,5.0,DST,72,2.0,0,Los Angeles RamsLos Angeles,299,0,15,2016,1
439,439,0,2,0,Cardinals,309,41,5.0,DST,116,1.0,0,Saints,425,0,15,2016,1
440,440,0,0,1,Eagles,159,26,4.0,DST,169,1.0,0,Ravens,328,0,15,2016,0
441,441,0,0,0,Packers,225,30,4.0,DST,226,4.0,0,Bears,451,0,15,2016,0
442,442,0,0,1,Dolphins,236,34,3.0,DST,67,1.0,0,Jets,303,0,15,2016,0
443,443,0,1,0,Falcons,302,41,3.0,DST,248,1.0,0,49ers,550,0,15,2016,1
444,444,0,0,0,Panthers,290,26,3.0,DST,148,2.0,0,Redskins,438,0,15,2016,0
445,445,0,0,0,Steelers,285,24,2.0,DST,97,1.0,0,Bengals,382,0,15,2016,0
446,446,0,0,0,Bills,171,33,1.0,DST,280,1.0,0,Browns,451,0,15,2016,1
447,447,0,0,0,Colts,250,34,0.0,DST,161,0.0,0,Vikings,411,0,15,2016,0
448,448,0,1,3,Jets,128,3,20.0,DST,111,2.0,0,Patriots,239,0,16,2016,0
449,449,0,0,3,Giants,356,19,16.0,DST,114,0.0,0,Eagles,470,1,16,2016,0
450,450,0,0,1,Titans,205,17,15.0,DST,58,3.0,0,Jaguars,263,1,16,2016,0
451,451,1,0,5,Bears,318,21,14.0,DST,140,1.0,0,Redskins,458,0,16,2016,1
452,452,1,0,0,Texans,155,12,13.0,DST,95,4.0,0,Bengals,250,0,16,2016,1
453,453,0,2,1,Broncos,183,10,13.0,DST,63,0.0,0,Chiefs,246,0,16,2016,0
454,454,0,0,0,Browns,127,20,13.0,DST,124,9.0,0,Chargers,251,0,16,2016,1
455,455,0,0,1,Bengals,244,10,12.0,DST,50,3.0,0,Texans,294,0,16,2016,0
456,456,1,1,0,Seahawks,313,31,10.0,DST,78,6.0,0,Cardinals,391,0,16,2016,1
457,457,0,0,2,Panthers,183,16,10.0,DST,119,2.0,0,Falcons,302,0,16,2016,1
458,458,0,1,1,Lions,229,21,9.0,DST,90,4.0,0,Cowboys,319,0,16,2016,0
459,459,0,2,0,Min,353,25,9.0,DST,93,4.0,0,Packers,446,0,16,2016,0
460,460,0,1,1,49ers,253,22,9.0,DST,70,4.0,0,Los Angeles RamsLos Angeles,323,0,16,2016,0
461,461,0,0,2,LA,78,21,9.0,DST,99,4.0,0,49ers,177,0,16,2016,1
462,462,1,0,1,Chargers,322,17,8.0,DST,34,0.0,0,Browns,356,0,16,2016,0
463,463,0,0,2,Buccaneers,260,24,7.0,DST,89,2.0,0,Saints,349,0,16,2016,0
464,464,0,1,2,Colts,288,25,7.0,DST,102,0.0,0,Raiders,390,0,16,2016,0
465,465,1,0,0,Falcons,256,33,6.0,DST,152,4.0,0,Panthers,408,0,16,2016,0
466,466,0,0,1,Ravens,246,27,5.0,DST,122,2.0,0,Steelers,368,0,16,2016,0
467,467,0,0,2,Steelers,279,31,4.0,DST,127,0.0,0,Ravens,406,0,16,2016,1
468,468,0,0,0,Packers,308,38,4.0,DST,40,4.0,0,Vikings,348,0,16,2016,1
469,469,0,1,0,Jaguars,331,38,4.0,DST,84,2.0,0,Titans,415,0,16,2016,1
470,470,1,0,0,Raiders,253,33,3.0,DST,210,1.0,0,Colts,463,0,16,2016,1
471,471,0,0,1,Eagles,168,24,3.0,DST,118,0.0,0,Giants,286,0,16,2016,1
472,472,0,1,0,Cardinals,276,34,3.0,DST,94,1.0,0,Seahawks,370,0,16,2016,0
473,473,0,0,1,Dolphins,233,34,2.0,DST,261,0.0,0,Bills,494,0,16,2016,0
474,474,0,0,1,Chiefs,246,33,2.0,DST,238,0.0,0,Broncos,484,0,16,2016,1
475,475,0,0,0,Bills,317,31,2.0,DST,272,2.0,0,Dolphins,589,0,16,2016,1
476,476,0,0,0,Saints,294,31,2.0,DST,123,2.0,0,Buccaneers,417,0,16,2016,1
477,477,0,0,0,Cowboys,211,42,1.0,DST,164,1.0,0,Lions,375,0,16,2016,1
478,478,0,0,0,Patriots,211,41,1.0,DST,114,1.0,0,Jets,325,0,16,2016,1
479,479,0,0,0,Redskins,270,41,0.0,DST,208,0.0,0,Bears,478,0,16,2016,0
480,480,0,1,2,LA,71,6,29.0,DST,52,7.0,0,Cardinals,123,1,17,2016,1
481,481,0,3,2,Bears,140,10,25.0,DST,183,2.0,0,Vikings,323,1,17,2016,0
482,482,0,1,2,Redskins,246,10,23.0,DST,38,4.0,0,Giants,284,1,17,2016,1
483,483,0,2,1,Bills,162,10,22.0,DST,68,3.0,0,Jets,230,1,17,2016,0
484,484,0,0,3,Panthers,207,16,19.0,DST,128,3.0,0,Buccaneers,335,1,17,2016,0
485,485,0,2,1,Raiders,164,6,18.0,DST,57,2.0,0,Broncos,221,0,17,2016,0
486,486,1,0,2,Cowboys,126,13,16.0,DST,69,3.0,0,Eagles,195,0,17,2016,0
487,487,0,1,0,Texans,243,17,16.0,DST,46,4.0,0,Titans,289,1,17,2016,0
488,488,0,0,2,Ravens,263,10,14.0,DST,72,3.0,0,Bengals,335,0,17,2016,0
489,489,1,1,1,Buccaneers,188,17,13.0,DST,112,3.0,0,Panthers,300,0,17,2016,1
490,490,0,3,1,Browns,206,24,13.0,DST,231,4.0,0,Steelers,437,0,17,2016,0
491,491,1,1,1,Colts,290,24,11.0,DST,94,4.0,0,Jaguars,384,0,17,2016,1
492,492,0,0,2,Chargers,269,27,11.0,DST,129,0.0,0,Chiefs,398,1,17,2016,1
493,493,0,2,0,Jaguars,288,20,10.0,DST,182,2.0,0,Colts,470,0,17,2016,0
494,494,0,2,0,49ers,191,23,10.0,DST,62,5.0,0,Seahawks,253,0,17,2016,1
495,495,0,0,1,Chiefs,262,37,9.0,DST,103,1.0,0,Chargers,365,1,17,2016,0
496,496,0,1,1,Dolphins,205,14,8.0,DST,75,0.0,0,Patriots,280,0,17,2016,1
497,497,0,0,1,Steelers,243,27,7.0,DST,69,4.0,0,Browns,312,0,17,2016,1
498,498,0,0,1,Titans,133,24,7.0,DST,103,4.0,0,Texans,236,0,17,2016,1
499,499,1,0,2,Cardinals,260,44,7.0,DST,84,1.0,0,Los Angeles RamsLos Angeles,344,0,17,2016,0
500,500,1,0,0,Seahawks,289,25,7.0,DST,87,2.0,1,49ers,376,0,17,2016,0
501,501,0,0,1,Lions,332,24,5.0,DST,76,2.0,0,Packers,408,0,17,2016,1
502,502,0,0,0,Giants,171,19,5.0,DST,161,1.0,0,Redskins,332,0,17,2016,0
503,503,0,0,1,Saints,341,32,4.0,DST,132,2.0,0,Falcons,473,0,17,2016,0
504,504,0,0,0,Eagles,232,27,3.0,DST,114,2.0,0,Cowboys,346,0,17,2016,1
505,505,0,0,1,Broncos,206,24,3.0,DST,143,0.0,0,Raiders,349,0,17,2016,1
506,506,0,0,0,Bengals,218,27,2.0,DST,153,1.0,0,Ravens,371,0,17,2016,1
507,507,0,0,1,Min,250,38,2.0,DST,124,0.0,0,Bears,374,0,17,2016,1
508,508,0,0,0,Jets,202,30,1.0,DST,127,1.0,0,Bills,329,0,17,2016,1
509,509,0,0,0,Packers,295,31,1.0,DST,153,1.0,0,Lions,448,0,17,2016,0
510,510,0,0,0,Falcons,323,38,1.0,DST,142,1.0,0,Saints,465,0,17,2016,1
511,511,0,0,0,Patriots,276,35,0.0,DST,120,0.0,0,Dolphins,396,0,17,2016,0
