,Unnamed: 0,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year,Away Games
55,55,0,0,0,Titans,129,24,7.0,DST,119,4.0,1,Texans,248,0,2,2013,0
56,56,1,1,0,Lions,273,21,6.0,DST,49,1.0,0,Cardinals,322,0,2,2013,0
57,57,0,1,1,Bills,287,24,6.0,DST,149,1.0,0,Panthers,436,0,2,2013,1
58,58,0,2,0,Chargers,413,33,5.0,DST,126,1.0,0,Eagles,539,0,2,2013,0
59,59,0,0,0,Bengals,280,20,4.0,DST,127,0.0,0,Steelers,407,0,2,2013,1
60,60,0,0,0,Packers,441,38,4.0,DST,139,4.0,0,Redskins,580,0,2,2013,1
61,61,0,1,0,Broncos,307,41,2.0,DST,107,0.0,0,Giants,414,0,2,2013,0
62,62,0,0,0,Eagles,411,30,2.0,DST,100,2.0,0,Chargers,511,0,2,2013,1
63,63,0,0,0,Falcons,357,31,2.0,DST,36,2.0,0,Rams,393,0,2,2013,1
64,64,0,3,2,Steelers,379,23,26.0,DST,80,3.0,0,Bears,459,2,3,2013,1
65,65,0,3,2,Eagles,167,16,26.0,DST,264,6.0,0,Chiefs,431,1,3,2013,1
66,66,0,0,1,Texans,170,9,24.0,DST,94,3.0,0,Ravens,264,2,3,2013,0
67,67,0,1,2,Giants,90,0,23.0,DST,60,7.0,0,Panthers,150,0,3,2013,0
68,68,1,3,1,Bengals,215,34,20.0,DST,82,4.0,0,Packers,297,1,3,2013,1
69,69,0,2,2,Packers,217,30,18.0,DST,182,4.0,0,Bengals,399,1,3,2013,0
70,70,0,1,0,Rams,197,7,15.0,DST,35,6.0,0,Cowboys,232,0,3,2013,0
71,71,0,0,1,Buccaneers,226,3,15.0,DST,97,3.0,0,Patriots,323,0,3,2013,0
72,72,0,0,2,Cardinals,161,7,15.0,DST,86,4.0,0,Saints,247,0,3,2013,0
73,73,0,1,1,49ers,139,7,14.0,DST,115,3.0,0,Colts,254,0,3,2013,1
74,74,0,2,1,Min,195,27,13.0,DST,134,6.0,0,Browns,329,0,3,2013,1
75,75,0,1,2,Jaguars,214,17,13.0,DST,51,3.0,0,Seahawks,265,0,3,2013,0
76,76,0,0,0,Bills,208,20,12.0,DST,120,8.0,0,Jets,328,0,3,2013,0
77,77,0,1,3,Browns,306,31,11.0,DST,103,3.0,0,Vikings,409,0,3,2013,0
78,78,0,1,1,Dolphins,195,27,10.0,DST,90,5.0,0,Falcons,285,0,3,2013,1
79,79,0,1,1,Redskins,300,20,10.0,DST,120,2.0,0,Lions,420,0,3,2013,1
80,80,1,1,0,Chargers,175,17,10.0,DST,102,2.0,0,Titans,277,0,3,2013,0
81,81,0,0,1,Lions,378,27,10.0,DST,63,1.0,0,Redskins,441,1,3,2013,0
82,82,0,0,1,Saints,319,31,6.0,DST,104,4.0,0,Cardinals,423,0,3,2013,1
83,83,0,1,1,Seahawks,323,45,6.0,DST,156,2.0,0,Jaguars,479,0,3,2013,1
84,84,0,0,0,Chiefs,248,26,6.0,DST,146,5.0,0,Eagles,394,0,3,2013,0
85,85,0,0,0,Titans,282,20,6.0,DST,170,2.0,0,Chargers,452,0,3,2013,1
86,86,0,0,1,Patriots,202,23,6.0,DST,156,3.0,0,Buccaneers,358,0,3,2013,1
87,87,0,0,2,Jets,331,27,5.0,DST,182,0.0,0,Bills,513,0,3,2013,1
88,88,0,1,1,Falcons,231,23,5.0,DST,146,0.0,0,Dolphins,377,0,3,2013,0
89,89,0,1,1,Panthers,208,38,5.0,DST,194,1.0,0,Giants,402,0,3,2013,1
90,90,0,2,0,Broncos,372,37,5.0,DST,164,1.0,0,Raiders,536,0,3,2013,1
91,91,0,0,0,Raiders,293,21,4.0,DST,49,3.0,0,Broncos,342,0,3,2013,0
92,92,1,0,0,Bears,151,40,4.0,DST,107,2.0,0,Steelers,258,0,3,2013,0
93,93,0,1,0,Cowboys,203,31,3.0,DST,193,1.0,0,Rams,396,0,3,2013,1
94,94,0,0,0,Ravens,161,30,2.0,DST,75,2.0,0,Texans,236,0,3,2013,1
95,95,0,0,0,Colts,152,27,2.0,DST,184,1.0,0,49ers,336,0,3,2013,0
96,96,0,0,3,Jaguars,165,3,26.0,DST,40,4.0,0,Colts,205,1,4,2013,1
97,97,0,2,2,Jets,239,13,26.0,DST,91,5.0,0,Titans,330,1,4,2013,0
98,98,0,2,1,Raiders,194,14,23.0,DST,104,7.0,0,Redskins,298,1,4,2013,1
99,99,0,2,1,Giants,200,7,22.0,DST,98,3.0,0,Chiefs,298,1,4,2013,0
100,100,1,0,0,Eagles,284,20,21.0,DST,166,3.0,0,Broncos,450,2,4,2013,0
101,101,0,1,2,Texans,325,20,20.0,DST,151,4.0,0,Seahawks,476,1,4,2013,1
102,102,0,0,5,Ravens,321,20,18.0,DST,24,4.0,0,Bills,345,0,4,2013,0
103,103,0,1,3,Bears,286,32,17.0,DST,131,3.0,0,Lions,417,1,4,2013,0
104,104,0,1,1,Bengals,203,6,16.0,DST,63,2.0,0,Browns,266,0,4,2013,0
105,105,0,1,3,Dolphins,216,17,16.0,DST,115,4.0,0,Saints,331,0,4,2013,0
106,106,0,1,1,Rams,170,11,16.0,DST,18,5.0,0,49ers,188,0,4,2013,1
107,107,0,1,2,Buccaneers,173,10,15.0,DST,80,2.0,0,Cardinals,253,0,4,2013,1
108,108,0,1,2,Cardinals,240,13,14.0,DST,56,1.0,0,Buccaneers,296,0,4,2013,0
109,109,1,1,0,Redskins,217,24,12.0,DST,122,1.0,0,Raiders,339,1,4,2013,0
110,110,0,1,1,Seahawks,91,23,10.0,DST,179,5.0,0,Texans,270,0,4,2013,0
111,111,0,1,1,Steelers,357,27,10.0,DST,77,5.0,0,Vikings,434,0,4,2013,0
112,112,0,1,2,Bills,147,23,9.0,DST,203,2.0,0,Ravens,350,0,4,2013,1
113,113,1,0,0,Browns,247,17,9.0,DST,89,3.0,0,Bengals,336,0,4,2013,1
114,114,0,0,1,Chargers,394,30,9.0,DST,112,1.0,0,Cowboys,506,1,4,2013,1
115,115,0,2,1,Lions,228,40,7.0,DST,159,1.0,0,Bears,387,0,4,2013,1
116,116,0,1,2,Chiefs,288,31,7.0,DST,102,1.0,0,Giants,390,0,4,2013,1
117,117,0,1,0,Cowboys,227,21,6.0,DST,92,3.0,0,Chargers,319,0,4,2013,0
118,118,0,2,0,49ers,151,35,6.0,DST,219,2.0,0,Rams,370,0,4,2013,0
119,119,0,0,1,Falcons,399,23,5.0,DST,58,2.0,0,Patriots,457,0,4,2013,1
120,120,0,0,1,Colts,280,37,4.0,DST,157,2.0,0,Jaguars,437,0,4,2013,0
121,121,0,1,0,Saints,397,38,4.0,DST,68,2.0,0,Dolphins,465,0,4,2013,1
122,122,0,0,0,Titans,244,38,2.0,DST,78,2.0,0,Jets,322,0,4,2013,1
123,123,0,0,0,Broncos,331,52,1.0,DST,141,1.0,0,Eagles,472,0,4,2013,1
124,124,0,0,0,Min,248,34,1.0,DST,145,1.0,0,Steelers,393,0,4,2013,1
125,125,0,0,0,Patriots,316,30,0.0,DST,132,0.0,0,Falcons,448,0,4,2013,0
126,126,0,1,3,Panthers,258,6,27.0,DST,95,7.0,1,Cardinals,353,0,5,2013,0
127,127,0,1,3,Texans,182,3,25.0,DST,131,1.0,0,49ers,313,1,5,2013,0
128,128,1,2,3,Chargers,391,17,24.0,DST,36,2.0,0,Raiders,427,1,5,2013,0
129,129,0,0,1,Bills,188,24,19.0,DST,155,4.0,0,Browns,343,2,5,2013,0
130,130,0,1,2,Titans,234,17,19.0,DST,105,3.0,0,Chiefs,339,1,5,2013,1
131,131,0,1,1,Patriots,166,6,18.0,DST,82,4.0,0,Bengals,248,0,5,2013,0
132,132,0,1,2,Jaguars,267,20,18.0,DST,96,2.0,0,Rams,363,1,5,2013,0
133,133,0,1,1,Bengals,179,13,15.0,DST,162,4.0,0,Patriots,341,0,5,2013,1
134,134,1,1,1,Seahawks,205,28,14.0,DST,218,2.0,0,Colts,423,1,5,2013,0
135,135,0,1,1,Ravens,251,26,13.0,DST,133,2.0,0,Dolphins,384,1,5,2013,0
136,136,0,0,0,Lions,222,9,12.0,DST,64,5.0,0,Packers,286,0,5,2013,0
137,137,0,1,3,Giants,330,21,10.0,DST,53,1.0,0,Eagles,383,0,5,2013,1
138,138,1,2,0,Colts,208,34,10.0,DST,109,2.0,1,Seahawks,317,0,5,2013,1
139,139,0,0,3,Cardinals,160,22,9.0,DST,90,2.0,0,Panthers,250,0,5,2013,1
140,140,0,1,0,Bears,340,18,9.0,DST,94,3.0,0,Saints,434,0,5,2013,1
141,141,0,1,1,Cowboys,470,48,8.0,DST,52,4.0,0,Broncos,522,0,5,2013,1
142,142,0,0,0,Dolphins,272,23,7.0,DST,22,6.0,0,Ravens,294,0,5,2013,1
143,143,0,1,1,Chiefs,233,26,7.0,DST,120,2.0,0,Titans,353,0,5,2013,0
144,144,0,0,0,Browns,199,37,5.0,DST,91,5.0,0,Bills,290,0,5,2013,1
145,145,0,0,0,Raiders,195,27,5.0,DST,104,4.0,0,Chargers,299,0,5,2013,1
146,146,0,0,0,Jets,170,30,4.0,DST,118,4.0,0,Falcons,288,0,5,2013,0
147,147,0,1,1,Broncos,414,51,4.0,DST,103,0.0,0,Cowboys,517,0,5,2013,0
148,148,0,1,0,Falcons,299,28,4.0,DST,64,2.0,0,Jets,363,0,5,2013,1
149,149,0,0,0,Saints,283,26,2.0,DST,64,1.0,0,Bears,347,0,5,2013,0
150,150,0,0,0,Packers,269,22,2.0,DST,180,1.0,0,Lions,449,0,5,2013,1
151,151,0,0,0,Rams,208,34,2.0,DST,143,2.0,0,Jaguars,351,0,5,2013,1
152,152,0,0,0,49ers,107,34,1.0,DST,177,1.0,0,Texans,284,0,5,2013,1
153,153,0,0,0,Eagles,299,36,1.0,DST,140,1.0,0,Giants,439,0,5,2013,0
154,154,0,2,2,Texans,267,13,32.0,DST,153,5.0,0,Rams,420,2,6,2013,1
155,155,0,0,3,Raiders,153,7,28.0,DST,121,9.0,0,Chiefs,274,1,6,2013,0
156,156,0,1,1,Redskins,217,16,17.0,DST,216,3.0,0,Cowboys,433,1,6,2013,0
157,157,0,0,2,Jets,184,6,17.0,DST,83,3.0,0,Steelers,267,0,6,2013,1
158,158,0,2,0,Seahawks,253,20,16.0,DST,151,2.0,0,Titans,404,1,6,2013,1
159,159,0,2,2,Cardinals,294,20,15.0,DST,109,1.0,1,49ers,403,0,6,2013,0
160,160,0,0,2,Min,215,10,14.0,DST,75,3.0,0,Panthers,290,0,6,2013,1
161,161,0,0,3,Giants,232,21,14.0,DST,123,1.0,0,Bears,355,1,6,2013,0
162,162,0,0,2,Titans,157,13,14.0,DST,66,3.0,0,Seahawks,223,0,6,2013,0
163,163,0,2,1,Broncos,295,35,12.0,DST,112,0.0,0,Jaguars,407,1,6,2013,1
164,164,0,1,1,Packers,298,19,11.0,DST,140,3.0,0,Ravens,438,0,6,2013,0
165,165,0,1,0,Ravens,313,17,11.0,DST,47,5.0,0,Packers,360,0,6,2013,1
166,166,0,0,2,Jaguars,291,19,10.0,DST,71,2.0,0,Broncos,362,0,6,2013,0
167,167,0,0,2,Browns,269,17,10.0,DST,126,2.0,0,Lions,395,0,6,2013,1
168,168,0,0,1,Colts,193,9,10.0,DST,74,1.0,0,Chargers,267,0,6,2013,0
169,169,0,1,0,Bills,192,24,8.0,DST,130,5.0,0,Bengals,322,0,6,2013,1
170,170,0,0,0,Steelers,255,19,8.0,DST,73,4.0,0,Jets,328,0,6,2013,0
171,171,0,0,1,Buccaneers,257,20,8.0,DST,94,2.0,0,Eagles,351,0,6,2013,1
172,172,0,0,1,Patriots,235,30,7.0,DST,141,5.0,0,Saints,376,0,6,2013,1
173,173,0,1,1,49ers,238,32,6.0,DST,149,2.0,0,Cardinals,387,0,6,2013,1
174,174,0,0,1,Bengals,318,27,6.0,DST,165,3.0,0,Bills,483,0,6,2013,0
175,175,0,0,0,Chargers,227,19,6.0,DST,147,2.0,0,Colts,374,0,6,2013,1
176,176,0,1,1,Saints,230,27,6.0,DST,131,1.0,0,Patriots,361,0,6,2013,0
177,177,0,1,0,Chiefs,105,24,6.0,DST,111,3.0,0,Raiders,216,0,6,2013,1
178,178,0,0,1,Lions,248,31,3.0,DST,118,1.0,0,Browns,366,0,6,2013,0
179,179,0,1,0,Eagles,287,31,3.0,DST,138,1.0,0,Buccaneers,425,0,6,2013,0
180,180,0,0,1,Cowboys,165,31,3.0,DST,48,1.0,0,Redskins,213,0,6,2013,1
181,181,0,0,0,Panthers,236,35,1.0,DST,131,1.0,0,Vikings,367,0,6,2013,0
182,182,0,0,0,Bears,262,27,1.0,DST,110,0.0,0,Giants,372,0,6,2013,1
183,183,0,0,0,Rams,117,38,0.0,DST,99,0.0,0,Texans,216,0,6,2013,0
184,184,0,2,1,Rams,254,15,20.0,DST,63,4.0,0,Panthers,317,1,7,2013,0
185,185,0,0,3,Eagles,194,3,19.0,DST,84,3.0,0,Cowboys,278,0,7,2013,1
186,186,0,0,1,Jaguars,275,6,18.0,DST,78,6.0,0,Chargers,353,0,7,2013,1
187,187,0,1,1,Titans,298,17,17.0,DST,70,3.0,0,49ers,368,1,7,2013,1
188,188,0,1,2,Dolphins,173,21,15.0,DST,120,2.0,0,Bills,293,1,7,2013,1
189,189,0,2,1,Min,176,7,14.0,DST,30,1.0,0,Giants,206,0,7,2013,0
190,190,0,0,1,Patriots,205,27,13.0,DST,90,4.0,0,Jets,295,1,7,2013,0
191,191,0,1,0,Buccaneers,226,23,12.0,DST,111,3.0,0,Falcons,337,1,7,2013,0
192,192,0,0,1,Browns,133,13,12.0,DST,83,3.0,0,Packers,216,0,7,2013,0
193,193,0,2,1,Broncos,365,33,12.0,DST,64,4.0,1,Colts,429,0,7,2013,0
194,194,0,0,1,Jets,206,30,12.0,DST,177,4.0,0,Patriots,383,1,7,2013,1
195,195,0,0,2,Cardinals,204,22,12.0,DST,30,7.0,0,Seahawks,234,0,7,2013,1
196,196,0,1,0,Texans,221,16,11.0,DST,73,5.0,0,Chiefs,294,0,7,2013,0
197,197,0,1,0,Giants,193,23,11.0,DST,64,2.0,0,Vikings,257,1,7,2013,1
198,198,0,1,1,Chiefs,231,17,10.0,DST,126,2.0,0,Texans,357,0,7,2013,1
199,199,0,0,2,Cowboys,294,17,10.0,DST,74,2.0,0,Eagles,368,0,7,2013,0
200,200,0,0,1,Bears,219,41,10.0,DST,140,2.0,0,Redskins,359,1,7,2013,0
201,201,0,1,0,Steelers,145,19,9.0,DST,141,3.0,0,Ravens,286,0,7,2013,1
202,202,0,0,1,Redskins,290,45,9.0,DST,209,1.0,0,Bears,499,1,7,2013,1
203,203,0,2,0,Seahawks,209,34,7.0,DST,135,3.0,0,Cardinals,344,0,7,2013,0
204,204,0,0,1,Bills,178,23,7.0,DST,90,4.0,0,Dolphins,268,0,7,2013,0
205,205,0,0,0,Ravens,205,16,5.0,DST,82,1.0,0,Steelers,287,0,7,2013,0
206,206,0,1,0,Colts,213,39,4.0,DST,121,2.0,0,Broncos,334,0,7,2013,1
207,207,0,0,0,Panthers,180,30,4.0,DST,102,2.0,1,Rams,282,0,7,2013,1
208,208,1,0,0,Lions,357,24,3.0,DST,77,0.0,0,Bengals,434,0,7,2013,1
209,209,0,0,0,Bengals,364,27,2.0,DST,57,1.0,0,Lions,421,0,7,2013,0
210,210,0,0,0,Chargers,276,24,2.0,DST,158,1.0,0,Jaguars,434,0,7,2013,0
211,211,0,1,0,Falcons,273,31,2.0,DST,18,0.0,0,Buccaneers,291,0,7,2013,1
212,212,0,0,0,49ers,196,31,2.0,DST,153,2.0,0,Titans,349,0,7,2013,0
213,213,0,0,0,Packers,253,31,1.0,DST,104,1.0,0,Browns,357,0,7,2013,1
214,214,0,0,2,Jets,147,9,27.0,DST,93,4.0,0,Bengals,240,2,8,2013,0
215,215,0,1,4,Redskins,154,21,20.0,DST,112,3.0,0,Broncos,266,1,8,2013,0
216,216,0,0,4,Falcons,265,13,19.0,DST,27,4.0,0,Cardinals,292,0,8,2013,0
217,217,1,1,2,Dolphins,145,17,18.0,DST,156,6.0,0,Patriots,301,0,8,2013,0
218,218,0,1,2,Eagles,152,7,17.0,DST,48,4.0,0,Giants,200,0,8,2013,1
219,219,0,1,3,Broncos,339,45,16.0,DST,107,2.0,0,Redskins,446,1,8,2013,1
220,220,0,1,0,Jaguars,228,10,15.0,DST,90,0.0,0,49ers,318,1,8,2013,1
221,221,0,2,1,Bills,211,17,14.0,DST,88,4.0,0,Saints,299,0,8,2013,0
222,222,0,0,2,Rams,139,9,14.0,DST,200,3.0,0,Seahawks,339,0,8,2013,1
223,223,0,0,2,Steelers,241,18,13.0,DST,35,5.0,0,Raiders,276,0,8,2013,0
224,224,0,1,0,Giants,237,15,13.0,DST,88,1.0,0,Eagles,325,1,8,2013,0
225,225,0,1,0,Buccaneers,249,13,12.0,DST,48,3.0,0,Panthers,297,0,8,2013,1
226,226,0,0,0,Seahawks,91,14,11.0,DST,44,7.0,0,Rams,135,0,8,2013,0
227,227,0,2,2,Lions,480,31,9.0,DST,143,1.0,0,Cowboys,623,0,8,2013,1
228,228,0,0,0,Min,132,31,9.0,DST,111,3.0,0,Packers,243,1,8,2013,1
229,229,0,1,2,Raiders,82,21,9.0,DST,197,2.0,0,Steelers,279,0,8,2013,1
230,230,0,0,0,Packers,282,44,8.0,DST,182,2.0,0,Vikings,464,1,8,2013,0
231,231,0,0,0,Chiefs,195,23,7.0,DST,136,6.0,0,Browns,331,0,8,2013,1
232,232,0,1,0,Browns,283,17,7.0,DST,57,1.0,0,Chiefs,340,0,8,2013,0
233,233,0,0,1,Cardinals,147,27,6.0,DST,201,3.0,0,Falcons,348,0,8,2013,1
234,234,0,0,1,Patriots,100,27,6.0,DST,152,3.0,0,Dolphins,252,0,8,2013,1
235,235,0,0,0,Saints,309,35,4.0,DST,77,4.0,0,Bills,386,0,8,2013,1
236,236,0,0,1,Bengals,323,49,3.0,DST,79,1.0,0,Jets,402,0,8,2013,1
237,237,0,0,0,Panthers,195,31,3.0,DST,129,3.0,0,Buccaneers,324,0,8,2013,0
238,238,0,1,0,49ers,177,42,2.0,DST,221,0.0,0,Jaguars,398,0,8,2013,0
239,239,0,0,0,Cowboys,206,30,0.0,DST,62,0.0,0,Lions,268,0,8,2013,0
240,240,0,1,2,Bills,229,13,25.0,DST,241,0.0,0,Chiefs,470,2,9,2013,1
241,241,0,1,3,Bengals,302,20,25.0,DST,163,5.0,1,Dolphins,465,1,9,2013,0
242,242,0,1,3,Falcons,211,10,22.0,DST,78,1.0,0,Panthers,289,1,9,2013,0
243,243,0,1,1,Ravens,223,18,13.0,DST,55,5.0,0,Browns,278,0,9,2013,0
244,244,0,1,1,Min,224,23,13.0,DST,169,2.0,0,Cowboys,393,1,9,2013,0
245,245,2,0,1,Redskins,291,30,12.0,DST,209,0.0,0,Chargers,500,1,9,2013,1
246,246,0,0,1,Packers,113,20,11.0,DST,199,5.0,0,Bears,312,0,9,2013,1
247,247,0,1,2,Steelers,371,31,11.0,DST,108,5.0,0,Patriots,479,0,9,2013,0
248,248,0,0,2,Raiders,350,20,11.0,DST,210,3.0,0,Eagles,560,0,9,2013,1
249,249,0,0,2,Saints,366,20,10.0,DST,41,2.0,0,Jets,407,0,9,2013,0
250,250,0,0,2,Titans,165,28,8.0,DST,198,4.0,0,Rams,363,0,9,2013,0
251,251,1,0,0,Colts,245,27,7.0,DST,69,4.0,0,Texans,314,0,9,2013,0
252,252,0,1,2,Seahawks,217,27,7.0,DST,198,0.0,0,Buccaneers,415,0,9,2013,1
253,253,0,2,0,Rams,203,21,7.0,DST,160,2.0,0,Titans,363,0,9,2013,1
254,254,0,1,0,Dolphins,188,22,6.0,DST,157,3.0,0,Bengals,345,0,9,2013,1
255,255,0,0,1,Cowboys,314,27,6.0,DST,36,3.0,0,Vikings,350,0,9,2013,1
256,256,0,0,2,Chargers,341,24,6.0,DST,69,1.0,0,Redskins,410,0,9,2013,0
257,257,0,0,2,Panthers,242,34,5.0,DST,131,1.0,0,Falcons,373,0,9,2013,1
258,258,0,1,0,Browns,242,24,5.0,DST,73,2.0,0,Ravens,315,0,9,2013,1
259,259,0,1,0,Patriots,413,55,5.0,DST,197,3.0,0,Steelers,610,0,9,2013,1
260,260,1,0,0,Bears,271,27,4.0,DST,171,1.0,0,Packers,442,0,9,2013,0
261,261,0,0,0,Buccaneers,145,24,4.0,DST,205,3.0,0,Seahawks,350,0,9,2013,0
262,262,0,0,0,Chiefs,115,23,3.0,DST,95,2.0,0,Bills,210,0,9,2013,0
263,263,0,0,0,Jets,140,26,3.0,DST,198,2.0,0,Saints,338,0,9,2013,1
264,264,0,0,0,Texans,340,24,2.0,DST,143,1.0,0,Colts,483,0,9,2013,1
265,265,0,0,0,Eagles,418,49,1.0,DST,124,1.0,0,Raiders,542,0,9,2013,0
266,266,0,1,4,Colts,388,8,32.0,DST,18,3.0,0,Rams,406,2,10,2013,1
267,267,1,1,1,Raiders,106,20,20.0,DST,107,4.0,0,Giants,213,1,10,2013,0
268,268,0,3,1,Titans,279,27,18.0,DST,83,1.0,1,Jaguars,362,1,10,2013,1
269,269,0,1,1,49ers,46,9,17.0,DST,105,6.0,0,Panthers,151,0,10,2013,1
270,270,0,2,1,Giants,118,24,16.0,DST,133,3.0,0,Raiders,251,1,10,2013,1
271,271,0,0,3,Bengals,244,17,15.0,DST,120,5.0,0,Ravens,364,0,10,2013,0
272,272,0,1,2,Ravens,104,20,15.0,DST,85,5.0,0,Bengals,189,0,10,2013,1
273,273,1,1,0,Texans,159,24,14.0,DST,76,3.0,0,Cardinals,235,1,10,2013,0
274,274,0,1,1,Panthers,141,10,14.0,DST,109,3.0,0,49ers,250,0,10,2013,0
275,275,0,0,2,Packers,297,13,12.0,DST,99,1.0,0,Eagles,396,0,10,2013,1
276,276,0,0,1,Bills,132,10,12.0,DST,95,3.0,0,Steelers,227,0,10,2013,0
277,277,0,1,0,Falcons,162,10,11.0,DST,64,2.0,0,Seahawks,226,0,10,2013,1
