,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1044,2014.0,1,Chiefs,0.0,0.0,0.0,Titans,243.0,26.0,5.0,DST,162.0,4.0,0.0,405.0,0.0,0.0
1080,2014.0,2,Chiefs,0.0,0.0,0.0,Broncos,243.0,26.0,5.0,DST,162.0,4.0,0.0,405.0,0.0,0.0
1105,2014.0,3,Chiefs,0.0,0.0,0.0,Dolphins,240.0,25.0,3.5,DST,125.0,2.5,0.0,365.0,0.0,0.5
1122,2014.0,4,Chiefs,0.0,0.0,0.0,Patriots,223.66666666666666,21.666666666666668,5.0,DST,130.33333333333334,3.0,0.0,354.0,0.0,0.6666666666666666
1171,2014.0,5,Chiefs,0.0,0.25,0.5,49ers,221.5,19.75,8.5,DST,116.5,3.0,0.0,338.0,0.25,0.5
1219,2014.0,7,Chiefs,0.0,0.2,0.4,Chargers,214.4,20.2,7.6,DST,127.4,3.0,0.0,341.8,0.2,0.6
1237,2014.0,8,Chiefs,0.0,0.16666666666666666,0.5,Rams,209.0,20.166666666666668,7.666666666666667,DST,117.66666666666667,2.8333333333333335,0.0,326.6666666666667,0.16666666666666666,0.6666666666666666
1277,2014.0,9,Chiefs,0.0,0.14285714285714285,0.5714285714285714,Jets,195.71428571428572,18.285714285714285,9.714285714285714,DST,112.85714285714286,3.4285714285714284,0.0,308.57142857142856,0.2857142857142857,0.5714285714285714
1301,2014.0,10,Chiefs,0.0,0.125,0.5,Bills,199.375,17.25,9.75,DST,116.125,3.375,0.0,315.5,0.25,0.5
1337,2014.0,11,Chiefs,0.0,0.3333333333333333,0.4444444444444444,Seahawks,205.33333333333334,16.77777777777778,10.0,DST,115.55555555555556,3.111111111111111,0.0,320.8888888888889,0.2222222222222222,0.5555555555555556
1368,2014.0,12,Chiefs,0.0,0.3,0.4,Raiders,201.6,17.1,9.6,DST,124.4,3.0,0.0,326.0,0.2,0.5
1403,2014.0,13,Chiefs,0.0,0.36363636363636365,0.36363636363636365,Broncos,198.9090909090909,17.727272727272727,9.090909090909092,DST,129.36363636363637,2.8181818181818183,0.0,328.27272727272725,0.18181818181818182,0.5454545454545454
1429,2014.0,14,Chiefs,0.0,0.4166666666666667,0.3333333333333333,Cardinals,196.83333333333334,18.666666666666668,8.583333333333334,DST,136.41666666666666,2.6666666666666665,0.0,333.25,0.16666666666666666,0.5
1443,2014.0,15,Chiefs,0.0,0.38461538461538464,0.3076923076923077,Raiders,199.0,18.53846153846154,8.384615384615385,DST,136.76923076923077,2.6153846153846154,0.0,335.7692307692308,0.15384615384615385,0.5384615384615384
1495,2014.0,16,Chiefs,0.0,0.42857142857142855,0.2857142857142857,Steelers,199.21428571428572,18.142857142857142,9.142857142857142,DST,132.57142857142858,2.7142857142857144,0.0,331.7857142857143,0.21428571428571427,0.5
1505,2014.0,17,Chiefs,0.0,0.4,0.26666666666666666,Chargers,200.2,18.266666666666666,8.866666666666667,DST,128.26666666666668,2.6,0.0,328.46666666666664,0.2,0.5333333333333333
