,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,16,0,1,1,Brandon McManus,Colts,7.0,K,1,4,4,2014,0,Colts,0,0,0,Broncos,259,31,1.0,DST,102,1.0,0,361,0,1
1,50,0,1,1,Brandon McManus,Chiefs,6.0,K,2,3,3,2014,0,Chiefs,0,0,0,Broncos,237,24,2.0,DST,88,1.0,0,325,0,1
2,88,0,1,1,Brandon McManus,Seahawks,4.0,K,3,1,1,2014,1,Seahawks,0,1,1,Broncos,296,20,9.0,DST,36,1.0,0,332,0,0
3,127,0,3,2,Brandon McManus,Cardinals,11.0,K,5,5,5,2014,0,Cardinals,0,0,2,Broncos,476,41,5.0,DST,92,1.0,0,568,0,1
4,170,0,1,1,Brandon McManus,Jets,7.0,K,6,4,4,2014,1,Jets,0,0,0,Broncos,221,31,2.0,DST,138,2.0,0,359,0,0
5,202,0,0,0,Brandon McManus,49ers,6.0,K,7,6,6,2014,0,49ers,0,0,0,Broncos,304,42,2.0,DST,115,2.0,0,419,0,1
6,237,0,1,0,Brandon McManus,Chargers,5.0,K,8,5,5,2014,0,Chargers,0,0,0,Broncos,286,35,0.0,DST,139,0.0,0,425,0,1
7,267,0,1,0,Brandon McManus,Patriots,3.0,K,9,3,3,2014,1,Patriots,0,0,2,Broncos,429,21,12.0,DST,43,1.0,0,472,1,0
8,273,0,2,2,Brandon McManus,Raiders,11.0,K,10,5,5,2014,1,Raiders,0,0,2,Broncos,353,41,4.0,DST,118,0.0,0,471,0,0
9,323,0,0,0,Brandon McManus,Rams,1.0,K,11,1,1,2014,1,Rams,0,0,2,Broncos,369,7,13.0,DST,28,2.0,0,397,0,0
10,342,0,2,1,Brandon McManus,Dolphins,7.0,K,12,4,4,2014,0,Dolphins,0,1,0,Broncos,249,39,3.0,DST,201,1.0,0,450,0,1
11,0,2,4,4,Brandon McManus,Ravens,17.0,K,1,1,1,2015,0,Ravens,0,0,1,Broncos,150,19,16.0,DST,69,4.0,0,219,1,1
12,39,1,1,1,Brandon McManus,Chiefs,9.0,K,2,4,4,2015,1,Chiefs,0,0,1,Broncos,238,31,11.0,DST,61,3.0,0,299,1,0
13,83,0,1,1,Brandon McManus,Lions,6.0,K,3,3,3,2015,1,Lions,0,1,1,Broncos,313,24,6.0,DST,41,1.0,0,354,0,0
14,131,1,3,3,Brandon McManus,Raiders,12.0,K,5,1,1,2015,1,Raiders,0,0,2,Broncos,254,16,10.0,DST,43,2.0,0,297,0,0
15,159,0,5,4,Brandon McManus,Browns,14.0,K,6,2,2,2015,1,Browns,0,0,3,Broncos,290,26,13.0,DST,152,0.0,0,442,1,0
16,222,1,2,2,Brandon McManus,Packers,11.0,K,8,3,3,2015,0,Packers,0,0,1,Broncos,340,29,2.0,DST,160,0.0,0,500,0,1
17,258,0,1,1,Brandon McManus,Colts,6.0,K,9,3,3,2015,1,Colts,0,0,2,Broncos,274,24,6.0,DST,35,1.0,0,309,0,0
18,295,0,0,0,Brandon McManus,Chiefs,1.0,K,10,1,1,2015,0,Chiefs,0,0,5,Broncos,152,13,22.0,DST,69,5.0,0,221,0,1
19,317,0,1,1,Brandon McManus,Bears,5.0,K,11,2,2,2015,1,Bears,0,0,0,Broncos,219,17,9.0,DST,170,5.0,0,389,0,0
20,345,0,2,1,Brandon McManus,Patriots,6.0,K,12,3,3,2015,0,Patriots,0,0,1,Broncos,254,30,5.0,DST,179,3.0,0,433,0,1
21,374,0,2,1,Brandon McManus,Chargers,5.0,K,13,2,2,2015,1,Chargers,0,0,1,Broncos,159,17,7.0,DST,134,1.0,0,293,0,0
22,392,0,5,4,Brandon McManus,Raiders,12.0,K,14,0,0,2015,0,Raiders,0,2,0,Broncos,276,12,18.0,DST,34,5.0,1,310,0,1
23,449,0,0,0,Brandon McManus,Steelers,3.0,K,15,4,3,2015,1,Steelers,0,1,1,Broncos,281,27,7.0,DST,104,2.0,0,385,0,0
24,461,0,3,2,Brandon McManus,Bengals,8.0,K,16,2,2,2015,0,Bengals,0,1,0,Broncos,277,20,9.0,DST,113,3.0,0,390,0,1
25,496,0,2,2,Brandon McManus,Chargers,9.0,K,17,3,3,2015,0,Chargers,0,3,2,Broncos,293,27,13.0,DST,210,2.0,0,503,0,1
26,26,0,0,0,Brandon McManus,Panthers,3.0,K,1,3,3,2016,0,Panthers,0,1,2,Broncos,159,21,9.0,DST,148,2.0,0,307,0,1
27,33,0,5,4,Brandon McManus,Colts,14.0,K,2,2,2,2016,0,Colts,0,0,1,Broncos,266,34,3.0,DST,134,1.0,0,400,0,1
28,86,0,1,1,Brandon McManus,Bengals,5.0,K,3,3,2,2016,1,Bengals,1,1,0,Broncos,303,29,6.0,DST,52,2.0,0,355,0,0
29,105,0,2,2,Brandon McManus,Buccaneers,9.0,K,4,3,3,2016,1,Buccaneers,0,0,0,Broncos,218,27,5.0,DST,89,4.0,0,307,0,0
30,133,0,3,3,Brandon McManus,Falcons,10.0,K,5,1,1,2016,0,Falcons,0,0,1,Broncos,183,16,12.0,DST,84,6.0,0,267,0,1
31,175,0,3,2,Brandon McManus,Chargers,7.0,K,6,1,1,2016,1,Chargers,0,2,0,Broncos,220,13,15.0,DST,84,2.0,1,304,0,0
32,196,0,2,2,Brandon McManus,Texans,9.0,K,7,3,3,2016,0,Texans,0,0,0,Broncos,157,27,1.0,DST,190,0.0,0,347,0,1
33,225,0,2,2,Brandon McManus,Chargers,9.0,K,8,3,3,2016,0,Chargers,0,2,1,Broncos,267,27,14.0,DST,57,1.0,0,324,1,1
