,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,61,61,0,0,Joe Mixon,Bengals,0,0,0,0,0,0,1.0,RB,0,0,15,3,0,8,0,9,1,2017,15,15,0,0,1,Ravens,111,20,7.0,DST,157,1.0,0,Bengals,268,0
1,131,131,0,0,Joe Mixon,Bengals,0,0,0,0,0,0,3.0,RB,0,0,5,1,0,9,0,36,2,2017,44,44,0,0,0,Texans,98,13,10.0,DST,168,3.0,0,Bengals,266,0
2,191,191,0,0,Joe Mixon,Packers,0,0,0,0,0,0,9.0,RB,0,0,39,3,0,18,0,62,3,2017,78,78,0,1,0,Bengals,191,24,6.0,DST,110,3.0,0,Packers,301,0
3,310,310,0,0,Joe Mixon,Browns,0,0,0,0,0,0,3.0,RB,0,0,19,4,0,17,0,29,4,2017,113,113,0,1,0,Bengals,264,31,5.0,DST,86,3.0,0,Browns,350,0
4,369,369,0,0,Joe Mixon,Bengals,0,0,0,0,0,0,11.0,RB,0,0,0,0,0,15,1,51,5,2017,132,132,0,0,1,Bills,139,16,12.0,DST,82,6.0,0,Bengals,221,0
5,536,536,0,0,Joe Mixon,Steelers,0,0,0,0,0,0,6.0,RB,0,0,20,3,0,7,0,48,7,2017,188,188,0,0,2,Bengals,108,14,12.0,DST,71,4.0,0,Steelers,179,0
6,536,536,0,0,Joe Mixon,Steelers,0,0,0,0,0,0,6.0,RB,0,0,20,3,0,7,0,48,7,2017,192,192,0,1,0,Giants,131,7,10.0,DST,46,1.0,0,Steelers,177,0
7,611,611,0,1,Joe Mixon,Bengals,0,0,0,0,0,0,9.0,RB,0,0,91,3,0,11,0,18,8,2017,219,219,1,0,1,Colts,216,23,15.0,DST,115,4.0,0,Bengals,331,1
8,674,674,0,0,Joe Mixon,Jaguars,0,0,0,0,0,0,10.0,RB,0,0,15,3,0,13,1,31,9,2017,241,241,0,0,0,Bengals,119,7,15.0,DST,29,2.0,0,Jaguars,148,1
9,757,757,0,0,Joe Mixon,Titans,0,0,0,0,0,0,9.0,RB,0,0,3,1,0,9,1,37,10,2017,276,276,0,2,0,Bengals,255,20,9.0,DST,53,1.0,0,Titans,308,0
10,853,853,0,0,Joe Mixon,Broncos,0,0,0,0,0,0,4.0,RB,0,0,0,2,0,20,0,49,11,2017,306,306,1,0,0,Bengals,141,20,8.0,DST,49,2.0,0,Broncos,190,0
11,899,899,0,0,Joe Mixon,Bengals,0,0,0,0,0,0,22.0,RB,0,0,51,3,0,23,1,114,12,2017,334,334,0,0,0,Browns,236,16,8.0,DST,169,4.0,0,Bengals,405,0
12,1026,1026,0,0,Joe Mixon,Bengals,0,0,0,0,0,0,3.0,RB,0,0,8,1,0,7,0,34,13,2017,375,375,0,0,1,Steelers,282,23,4.0,DST,92,1.0,0,Bengals,374,0
