,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
25,25,25,0,0,David Njoku,Browns,0,0,0,0,0,0,2.0,TE,0,0,20,2,0,0,0,0,1,2017
55,55,55,0,0,David Njoku,Ravens,0,0,0,0,0,0,8.0,TE,0,1,27,3,0,0,0,0,2,2017
111,111,111,0,0,David Njoku,Colts,0,0,0,0,0,0,7.0,TE,0,1,12,2,0,0,0,0,3,2017
193,193,193,0,0,David Njoku,Browns,0,0,0,0,0,0,1.0,TE,0,0,11,2,0,0,0,0,4,2017
210,210,210,0,0,David Njoku,Browns,0,0,0,0,0,0,10.0,TE,0,1,48,3,0,1,0,1,5,2017
293,293,293,0,0,David Njoku,Texans,0,0,0,0,0,0,0.0,TE,0,0,0,2,0,0,0,0,6,2017
318,318,318,0,0,David Njoku,Browns,0,0,0,0,0,0,5.0,TE,0,0,58,2,0,0,0,0,7,2017
383,383,383,0,0,David Njoku,Browns,0,0,0,0,0,0,1.0,TE,0,0,19,2,0,0,0,0,8,2017
475,475,475,0,0,David Njoku,Lions,0,0,0,0,0,0,0.0,TE,0,0,3,1,0,0,0,0,10,2017
514,514,514,0,0,David Njoku,Browns,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,11,2017
553,553,553,0,0,David Njoku,Bengals,0,0,0,0,0,0,4.0,TE,0,0,47,4,0,0,0,0,12,2017
591,591,591,0,0,David Njoku,Chargers,0,0,0,0,0,0,13.0,TE,0,1,74,4,0,0,0,0,13,2017
