,Points,Receptions,Pass 2PT,Pass Interceptions,Receiving 2PT,Rush TD,Year,Pass Completions,Receiving TD,Fumble TD,Pass TD,Rush 2PT,Pass Attempts,Away Games,Rush Yards,Pass Yards,Receiving Yards,Rush Attempts,Week,Fumbles Lost,Name,Opponent,Position
7176,117649.0,64.0,0.0,0.0,0.0,1.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24137569.0,0.0,64.0,4096.0,1,0.0,Tavon Austin,Seahawks,WR
7177,46656.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656000000.0,0.0,1,0.0,Terrance Williams,Giants,WR
7178,46656.0,46656.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62523502209.0,0.0,1,0.0,Mike Wallace,49ers,WR
7179,46656.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656000000.0,0.0,1,0.0,Demaryius Thomas,Ravens,WR
7180,46656.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62523502209.0,0.0,1,0.0,Willie Snead,Cardinals,WR
7181,46656.0,262144.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75418890625.0,0.0,1,0.0,Emmanuel Sanders,Ravens,WR
7182,46656.0,262144.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7529536.0,0.0,22164361129.0,1.0,1,0.0,Jarvis Landry,Redskins,WR
7183,46656.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62523502209.0,0.0,1,0.0,A.J. Green,Raiders,WR
7184,15625.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42180533641.0,0.0,1,0.0,Marquess Wilson,Packers,WR
7185,15625.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34296447249.0,0.0,1,0.0,Cecil Shorts,Chiefs,WR
7186,15625.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27680640625.0,0.0,1,0.0,Chris Owusu,Browns,WR
7187,15625.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19770609664.0,0.0,1,0.0,Jeremy Maclin,Texans,WR
7188,15625.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17596287801.0,0.0,1,0.0,Vincent Jackson,Titans,WR
7189,15625.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656000000.0,0.0,1,1.0,Allen Hurns,Panthers,WR
7190,15625.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38068692544.0,0.0,1,0.0,Darrius Heyward-Bey,Patriots,WR
7191,15625.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24794911296.0,0.0,1,0.0,Ted Ginn Jr.,Jaguars,WR
7192,15625.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38068692544.0,0.0,1,0.0,Stedman Bailey,Seahawks,WR
7193,15625.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42180533641.0,0.0,1,0.0,Davante Adams,Bears,WR
7194,4096.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10779215329.0,0.0,1,0.0,Amari Cooper,Bengals,WR
7195,4096.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4096.0,0.0,13841287201.0,1.0,1,0.0,Brandin Cooks,Cardinals,WR
7196,4096.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12230590464.0,0.0,1,0.0,Dez Bryant,Giants,WR
7197,4096.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7256313856.0,0.0,1,0.0,Odell Beckham Jr.,Cowboys,WR
7198,729.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1544804416.0,0.0,1,0.0,Mohamed Sanu,Raiders,WR
7199,729.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47045881.0,0.0,308915776.0,15625.0,1,0.0,Denard Robinson,Panthers,WR
7200,729.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176782336.0,0.0,1,0.0,Andre Roberts,Dolphins,WR
7201,729.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1544804416.0,0.0,1,0.0,Tyler Lockett,Rams,WR
7202,729.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3518743761.0,0.0,1,0.0,Calvin Johnson,Chargers,WR
7203,729.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8303765625.0,0.0,1,1.0,Phillip Dorsett,Bills,WR
7204,729.0,15625.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565726409.0,0.0,1,0.0,Michael Crabtree,Bengals,WR
7205,729.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565726409.0,0.0,1,0.0,Kenny Britt,Seahawks,WR
7206,729.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176782336.0,0.0,1,0.0,Anquan Boldin,Min,WR
7207,729.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841287201.0,0.0,1,1.0,Cole Beasley,Giants,WR
7208,729.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1838265625.0,0.0,1,0.0,Doug Baldwin,Rams,WR
7209,64.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,387420489.0,0.0,1,0.0,Jarius Wright,49ers,WR
7210,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387420489.0,0.0,1,0.0,Robert Woods,Colts,WR
7211,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244140625.0,0.0,1,0.0,Albert Wilson,Texans,WR
7212,64.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191102976.0,0.0,1,0.0,Golden Tate,Chargers,WR
7213,64.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387420489.0,0.0,1,0.0,Allen Robinson,Panthers,WR
7214,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148035889.0,0.0,1,0.0,Rueben Randle,Cowboys,WR
7215,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,148035889.0,0.0,1,0.0,Preston Parker,Cowboys,WR
7216,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244140625.0,0.0,1,0.0,Jordan Norwood,Ravens,WR
7217,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148035889.0,0.0,1,0.0,Keith Mumphery,Chiefs,WR
7218,64.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113379904.0,0.0,1,0.0,Lance Moore,Chargers,WR
7219,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,387420489.0,0.0,1,0.0,Charles Johnson,49ers,WR
7220,64.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191102976.0,0.0,1,0.0,Andre Johnson,Bills,WR
7221,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,594823321.0,0.0,1,0.0,Greg Jennings,Redskins,WR
7222,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,191102976.0,0.0,1,0.0,Andrew Hawkins,Jets,WR
7223,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64000000.0,0.0,1,0.0,Brian Hartline,Jets,WR
7224,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64000000.0,0.0,1,0.0,Taylor Gabriel,Jets,WR
7225,64.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594823321.0,0.0,1,0.0,Malcom Floyd,Lions,WR
7226,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244140625.0,0.0,1,0.0,Riley Cooper,Falcons,WR
7227,64.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,594823321.0,0.0,1,0.0,Marques Colston,Cardinals,WR
7228,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244140625.0,0.0,1,0.0,Marlon Brown,Broncos,WR
7229,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113379904.0,0.0,1,0.0,Miles Austin,Falcons,WR
7230,64.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191102976.0,0.0,1,0.0,Danny Amendola,Steelers,WR
7231,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24137569.0,0.0,1,0.0,Bryan Walters,Panthers,WR
7232,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2985984.0,0.0,1,0.0,Kenny Stills,Redskins,WR
7233,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771561.0,0.0,1,0.0,Torrey Smith,Min,WR
7234,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,0.0,1,0.0,Steve Smith,Broncos,WR
7235,1.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985984.0,0.0,1,0.0,Seth Roberts,Bengals,WR
7236,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16777216.0,0.0,1,0.0,Tyler Murphy,Patriots,WR
7237,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47045881.0,0.0,1,0.0,Marvin Jones,Raiders,WR
7238,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1771561.0,0.0,1,0.0,Justin Hunter,Buccaneers,WR
7239,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7529536.0,0.0,1,0.0,Adam Humphries,Titans,WR
7240,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47045881.0,0.0,1,0.0,Josh Huff,Falcons,WR
7241,1.0,0.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1771561.0,0.0,0.0,1.0,1,0.0,Dwayne Harris,Cowboys,WR
7242,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777216.0,0.0,1,0.0,Leonard Hankerson,Eagles,WR
7243,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11390625.0,0.0,1,0.0,Ryan Grant,Dolphins,WR
7244,1.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34012224.0,0.0,1,0.0,Michael Floyd,Saints,WR
7245,1.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4826809.0,0.0,1,0.0,Philly Brown,Jaguars,WR
7246,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,0.0,1,0.0,Nick Williams,Eagles,WR
7247,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,1,0.0,Rod Streater,Bengals,WR
7248,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,0.0,1,0.0,Russell Shepard,Titans,WR
7249,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,1,0.0,Eddie Royal,Packers,WR
7250,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,Cordarrelle Patterson,49ers,WR
7251,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,0.0,1,0.0,Chris Matthews,Rams,WR
7252,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,531441.0,0.0,1,0.0,Devin Funchess,Jaguars,WR
7253,0.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,0.0,1,0.0,Bruce Ellington,Min,WR
7254,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531441.0,0.0,1,0.0,Aaron Dobson,Steelers,WR
7255,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,1,0.0,Jamison Crowder,Dolphins,WR
7256,0.0,64.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,1,0.0,Derek Carrier,Dolphins,WR
7257,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262144.0,0.0,1,0.0,Michael Campanaro,Broncos,WR
7258,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,Andre Caldwell,Ravens,WR
7259,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,0.0,1,0.0,Jaron Brown,Saints,WR
7260,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,Kamar Aiken,Broncos,WR
7261,0.0,1.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15625.0,0.0,1,0.0,Nelson Agholor,Falcons,WR
7262,594823321.0,262144.0,0.0,0.0,0.0,0.0,2015,0.0,729.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1973822685184.0,0.0,2,0.0,Larry Fitzgerald,Bears,WR
7263,387420489.0,46656.0,0.0,0.0,0.0,0.0,2015,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13867245015625.0,0.0,2,0.0,Allen Robinson,Dolphins,WR
7264,387420489.0,531441.0,0.0,0.0,1.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54980371265625.0,0.0,2,0.0,Antonio Brown,49ers,WR
7265,148035889.0,729.0,0.0,0.0,0.0,0.0,2015,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2313060765625.0,0.0,2,0.0,Travis Benjamin,Titans,WR
7266,113379904.0,1771561.0,0.0,0.0,0.0,0.0,2015,0.0,64.0,0.0,0.0,0.0,0.0,1.0,2985984.0,0.0,832972004929.0,1.0,2,0.0,Julian Edelman,Bills,WR
7267,64000000.0,46656.0,0.0,0.0,1.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2985984000000.0,0.0,2,0.0,Torrey Smith,Steelers,WR
7268,64000000.0,262144.0,0.0,0.0,0.0,0.0,2015,0.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,433626201009.0,1.0,2,0.0,Emmanuel Sanders,Chiefs,WR
7269,64000000.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9685390482496.0,0.0,2,0.0,Odell Beckham Jr.,Falcons,WR
7270,34012224.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3297303959104.0,0.0,2,0.0,Donte Moncrief,Jets,WR
7271,24137569.0,531441.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870414552161.0,0.0,2,0.0,Michael Crabtree,Ravens,WR
7272,16777216.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1061520150601.0,0.0,2,0.0,Brandon Marshall,Colts,WR
7273,16777216.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677100110841.0,0.0,2,0.0,Amari Cooper,Ravens,WR
7274,11390625.0,1000000.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11390625000000.0,0.0,2,0.0,Steve Smith,Raiders,WR
7275,11390625.0,262144.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,832972004929.0,0.0,2,0.0,Eric Decker,Colts,WR
7276,11390625.0,117649.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,606355001344.0,0.0,2,0.0,Doug Baldwin,Packers,WR
7277,7529536.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,351298031616.0,0.0,2,0.0,Terrance Williams,Eagles,WR
7278,7529536.0,46656.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144000000.0,0.0,2,0.0,Jordan Matthews,Cowboys,WR
7279,7529536.0,1000000.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,326940373369.0,0.0,2,0.0,Calvin Johnson,Min,WR
7280,4826809.0,4826809.0,0.0,0.0,0.0,0.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6053445140625.0,0.0,2,0.0,Julio Jones,Giants,WR
7281,4826809.0,4096.0,0.0,0.0,0.0,0.0,2015,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208422380089.0,0.0,2,0.0,Darrius Heyward-Bey,49ers,WR
