,Points,Receptions,Pass 2PT,Pass Interceptions,Receiving 2PT,Rush TD,Year,Pass Completions,Receiving TD,Fumble TD,Pass TD,Rush 2PT,Pass Attempts,Away Games,Rush Yards,Pass Yards,Receiving Yards,Rush Attempts,Week,Fumbles Lost,Name,Opponent,Position
1746,9.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1,0.0,Mike Williams,Browns,WR
1747,9.0,8.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,0.0,1,0.0,Eddie Royal,Jaguars,WR
1748,9.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1,0.0,Roscoe Parrish,Dolphins,WR
1749,9.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1,0.0,Devery Henderson,Min,WR
1750,9.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.0,1,0.0,Jabar Gaffney,Jaguars,WR
1751,9.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,1,0.0,Donald Driver,Eagles,WR
1752,8.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1,0.0,Kevin Walter,Colts,WR
1753,8.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1,0.0,Mike Thomas,Broncos,WR
1754,8.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82.0,0.0,1,0.0,Jordan Shipley,Patriots,WR
1755,8.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1,0.0,Kassim Osgood,Broncos,WR
1756,8.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1,0.0,Mario Manningham,Panthers,WR
1757,7.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,0.0,Laurent Robinson,Cardinals,WR
1758,7.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,1,0.0,Santana Moss,Cowboys,WR
1759,7.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1,0.0,Deon Butler,49ers,WR
1760,7.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1,0.0,Deion Branch,49ers,WR
1761,7.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,1,0.0,Devin Aromashodu,Lions,WR
1762,6.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1,0.0,Mike Williams,49ers,WR
1763,6.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1,0.0,Mike Wallace,Falcons,WR
1764,6.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,1,0.0,Marques Colston,Min,WR
1765,6.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,1,0.0,Danny Amendola,Cardinals,WR
1766,5.0,7.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,1,0.0,Terrell Owens,Patriots,WR
1767,5.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1,0.0,Randy Moss,Bengals,WR
1768,5.0,8.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,1,0.0,Brandon Marshall,Bills,WR
1769,5.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1,0.0,Johnny Knox,Lions,WR
1770,5.0,8.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,1,0.0,Dez Bryant,Redskins,WR
1771,5.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,1.0,1,0.0,Davone Bess,Bills,WR
1772,4.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1,0.0,Steve Smith,Panthers,WR
1773,4.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1,0.0,Stevie Johnson,Dolphins,WR
1774,4.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0,1,0.0,Calvin Johnson,Bears,WR
1775,4.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,1,0.0,Dwayne Jarrett,Giants,WR
1776,4.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,1,0.0,Pierre Garcon,Texans,WR
1777,4.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,1,0.0,Malcom Floyd,Chiefs,WR
1778,4.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1,0.0,Jason Avant,Packers,WR
1779,3.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,1,0.0,Eric Weems,Steelers,WR
1780,3.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1,0.0,Brandon Tate,Bengals,WR
1781,3.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,1,0.0,Chansi Stuckey,Buccaneers,WR
1782,3.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1,0.0,Sammie Stroughter,Browns,WR
1783,3.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,1,0.0,Josh Morgan,Seahawks,WR
1784,3.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1,0.0,Robert Meachem,Min,WR
1785,3.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1,0.0,Andre Johnson,Colts,WR
1786,3.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1,0.0,DeSean Jackson,Packers,WR
1787,3.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1,0.0,Lee Evans,Dolphins,WR
1788,3.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,1,0.0,Harry Douglas,Steelers,WR
1789,3.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,1,0.0,Early Doucet,Rams,WR
1790,2.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,1,0.0,Roy Williams,Redskins,WR
1791,2.0,0.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,1,0.0,Brad Smith,Ravens,WR
1792,2.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1,0.0,David Nelson,Dolphins,WR
1793,2.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,1,0.0,Louis Murphy,Titans,WR
1794,2.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1,0.0,Lance Moore,Min,WR
1795,2.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,1,0.0,Derrick Mason,Jets,WR
1796,2.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,1,0.0,Brandon LaFell,Giants,WR
1797,2.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1,0.0,Jacoby Jones,Colts,WR
1798,2.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,1,0.0,Bryant Johnson,Bears,WR
1799,2.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,1,0.0,T.J. Houshmandzadeh,Jets,WR
1800,2.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,1,0.0,Craig Davis,Chiefs,WR
1801,2.0,2.0,0.0,0.0,0.0,0.0,2010,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,9.0,11.0,3.0,1,0.0,Joshua Cribbs,Buccaneers,WR
1802,2.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1,0.0,Greg Camarillo,Saints,WR
1803,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1,0.0,Dominique Zeigler,Seahawks,WR
1804,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1,0.0,Greg Lewis,Saints,WR
1805,1.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,1,1.0,Max Komar,Rams,WR
1806,1.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1,0.0,James Jones,Eagles,WR
1807,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,1,0.0,Darrius Heyward-Bey,Titans,WR
1808,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,1.0,1,0.0,Percy Harvin,Saints,WR
1809,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1,0.0,Anthony Gonzalez,Texans,WR
1810,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1,0.0,Ted Ginn Jr.,Seahawks,WR
1811,1.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,1,0.0,Yamon Figurs,Titans,WR
1812,1.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1,0.0,Michael Crabtree,Seahawks,WR
1813,1.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1,0.0,Jerricho Cotchery,Ravens,WR
1814,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1,0.0,Chris Chambers,Chargers,WR
1815,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,1,0.0,Nate Burleson,Bears,WR
1816,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1,0.0,Dwayne Bowe,Chargers,WR
1817,1.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1,0.0,Anthony Armstrong,Cowboys,WR
1818,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1,0.0,Brian Robiskie,Buccaneers,WR
1819,0.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,0.0,Antwaan Randle El,Falcons,WR
1820,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1,0.0,Ben Obomanu,49ers,WR
1821,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1,0.0,Jordy Nelson,Eagles,WR
1822,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1,0.0,Johnnie Lee Higgins,Titans,WR
1823,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,1,0.0,Braylon Edwards,Ravens,WR
1824,0.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1,0.0,Bernard Berrian,Saints,WR
1825,21.0,12.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,0.0,2,0.0,Andre Johnson,Redskins,WR
1826,20.0,11.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144.0,0.0,2,0.0,Kevin Walter,Redskins,WR
1827,19.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,135.0,1.0,2,0.0,DeSean Jackson,Lions,WR
1828,15.0,7.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,2,0.0,Reggie Wayne,Giants,WR
1829,15.0,8.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,2,0.0,Demaryius Thomas,Seahawks,WR
1830,15.0,10.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,2,1.0,Mike Sims-Walker,Chargers,WR
1831,15.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,2,0.0,Louis Murphy,Rams,WR
1832,15.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,2,0.0,Malcom Floyd,Jaguars,WR
1833,14.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,2,0.0,Mark Clayton,Raiders,WR
1834,14.0,10.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,2,0.0,Miles Austin,Bears,WR
1835,13.0,7.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,2,0.0,Roddy White,Cardinals,WR
1836,13.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,75.0,1.0,2,0.0,Mario Manningham,Colts,WR
1837,13.0,4.0,0.0,0.0,1.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2,0.0,Calvin Johnson,Eagles,WR
1838,13.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.0,1.0,2,0.0,Joshua Cribbs,Chiefs,WR
1839,12.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,2,0.0,Steve Smith,Buccaneers,WR
1840,12.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2,0.0,Eddie Royal,Seahawks,WR
1841,12.0,5.0,0.0,0.0,1.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2,0.0,Braylon Edwards,Patriots,WR
1842,11.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,2,0.0,Mike Williams,Panthers,WR
1843,11.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,0.0,2,0.0,Jacoby Jones,Redskins,WR
1844,9.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,2,0.0,Wes Welker,Jets,WR
1845,9.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2,0.0,Nate Washington,Steelers,WR
1846,9.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,2,0.0,Ben Obomanu,Broncos,WR
1847,9.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,2,0.0,Hakeem Nicks,Colts,WR
1848,9.0,2.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,2,0.0,Randy Moss,Jets,WR
1849,9.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2,0.0,Derrick Mason,Bengals,WR
1850,9.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2,0.0,James Jones,Bills,WR
1851,9.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2,0.0,Brian Finneran,Cardinals,WR
1852,9.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,2,0.0,Donald Driver,Bills,WR
1853,8.0,10.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,89.0,1.0,2,0.0,Santana Moss,Texans,WR
1854,8.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,2,0.0,Jeremy Maclin,Lions,WR
1855,8.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,2,0.0,Johnny Knox,Cowboys,WR
1856,8.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,2,0.0,Darrius Heyward-Bey,Rams,WR
1857,8.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,2,0.0,Brian Hartline,Min,WR
1858,8.0,3.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,2,0.0,Joey Galloway,Texans,WR
1859,8.0,7.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,0.0,2,0.0,Larry Fitzgerald,Falcons,WR
1860,8.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,2.0,2,0.0,Jerricho Cotchery,Patriots,WR
1861,8.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2,0.0,Austin Collie,Giants,WR
1862,7.0,6.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2,0.0,Josh Morgan,Saints,WR
1863,7.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,0.0,2,0.0,Brandon Marshall,Min,WR
1864,7.0,4.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2,0.0,Justin Gage,Steelers,WR
1865,6.0,5.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,2,0.0,Marques Colston,49ers,WR
1866,6.0,5.0,0.0,0.0,1.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2,0.0,Kenny Britt,Steelers,WR
1867,5.0,1.0,0.0,0.0,0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,2,0.0,Golden Tate,Broncos,WR
