,Points,Receptions,Pass 2PT,Pass Interceptions,Receiving 2PT,Rush TD,Year,Pass Completions,Receiving TD,Fumble TD,Pass TD,Rush 2PT,Pass Attempts,Away Games,Rush Yards,Pass Yards,Receiving Yards,Rush Attempts,Week,Fumbles Lost,Name,Opponent,Position
3417,10460353203.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,128.0,0.0,0.0,0.0,0.0,0.0,19487171.0,0.0,1222791080775407.0,1.0,1,0.0,Brandin Cooks,Raiders,WR
3418,4586471424.0,35831808.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6122200320000000.0,0.0,1,0.0,A.J. Green,Jets,WR
3419,4586471424.0,2097152.0,0.0,0.0,0.0,0.0,2016,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,504189521813376.0,0.0,1,0.0,Antonio Brown,Redskins,WR
3420,3404825447.0,4782969.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4453476124377088.0,0.0,1,0.0,Willie Snead,Raiders,WR
3421,1280000000.0,2097152.0,0.0,0.0,0.0,0.0,2016,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22876792454961.0,0.0,1,0.0,Larry Fitzgerald,Patriots,WR
3422,410338673.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250226879128704.0,0.0,1,0.0,Jordan Matthews,Browns,WR
3423,268435456.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19487171.0,0.0,51676101935731.0,1.0,1,0.0,Mike Wallace,Bills,WR
3424,268435456.0,78125.0,0.0,0.0,1.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20971520000000.0,0.0,1,0.0,Mohamed Sanu,Buccaneers,WR
3425,268435456.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160578147647843.0,0.0,1,0.0,Will Fuller,Bears,WR
3426,170859375.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,93206534790699.0,0.0,1,0.0,Mike Evans,Falcons,WR
3427,170859375.0,279936.0,0.0,0.0,1.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,905824306333433.0,0.0,1,0.0,Amari Cooper,Saints,WR
3428,170859375.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51676101935731.0,0.0,1,0.0,Kelvin Benjamin,Broncos,WR
3429,170859375.0,4782969.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55784660123648.0,0.0,1,0.0,Doug Baldwin,Dolphins,WR
3430,35831808.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398046511104.0,0.0,1,0.0,Donte Moncrief,Lions,WR
3431,35831808.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3938980639167.0,1.0,1,0.0,Jeremy Maclin,Chargers,WR
3432,35831808.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5455160701056.0,0.0,1,0.0,Julio Jones,Buccaneers,WR
3433,35831808.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2799360000000.0,0.0,1,0.0,Chris Hogan,Cardinals,WR
3434,19487171.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1954897493193.0,0.0,1,0.0,Eddie Royal,Texans,WR
3435,19487171.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488651484819.0,0.0,1,0.0,Eli Rogers,Redskins,WR
3436,19487171.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338925209984.0,0.0,1,0.0,DeAndre Hopkins,Bears,WR
3437,19487171.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338925209984.0,0.0,1,0.0,Quincy Enunwa,Bengals,WR
3438,19487171.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954897493193.0,0.0,1,0.0,Nelson Agholor,Browns,WR
3439,19487171.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,781250000000.0,0.0,1,0.0,Davante Adams,Jaguars,WR
3440,10000000.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271818611107.0,0.0,1,0.0,Sterling Shepard,Cowboys,WR
3441,10000000.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,140710042265625.0,0.0,1,0.0,Alshon Jeffery,Texans,WR
3442,10000000.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114868566764928.0,0.0,1,0.0,DeSean Jackson,Steelers,WR
3443,10000000.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,122987386542487.0,1.0,1,0.0,Stefon Diggs,Titans,WR
3444,10000000.0,823543.0,0.0,0.0,1.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37725479487783.0,0.0,1,0.0,Michael Crabtree,Saints,WR
3445,4782969.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34359738368.0,0.0,1,0.0,Jordy Nelson,Jaguars,WR
3446,4782969.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51676101935731.0,0.0,1,0.0,Brandon LaFell,Jets,WR
3447,4782969.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64847759419264.0,0.0,1,0.0,Phillip Dorsett,Lions,WR
3448,4782969.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94931877133.0,0.0,1,0.0,Eric Decker,Bengals,WR
3449,4782969.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52523350144.0,0.0,1,0.0,Victor Cruz,Cowboys,WR
3450,2097152.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32057708828125.0,0.0,1,0.0,Marvin Jones,Colts,WR
3451,823543.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9095120158391.0,0.0,1,0.0,Tyrell Williams,Chiefs,WR
3452,823543.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14645194571776.0,0.0,1,0.0,Tajae Sharpe,Min,WR
3453,823543.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030613004288.0,0.0,1,0.0,Allen Robinson,Packers,WR
3454,823543.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,893871739.0,0.0,1,0.0,Seth Roberts,Saints,WR
3455,823543.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13348388671875.0,0.0,1,0.0,Allen Hurns,Packers,WR
3456,823543.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19203908986159.0,0.0,1,0.0,T.Y. Hilton,Lions,WR
3457,823543.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,268435456.0,0.0,5455160701056.0,2187.0,1,0.0,Julian Edelman,Cardinals,WR
3458,823543.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11047398519097.0,0.0,1,0.0,Odell Beckham Jr.,Cowboys,WR
3459,279936.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6722988818432.0,0.0,1,0.0,Terrelle Pryor,Eagles,WR
3460,279936.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799360000000.0,0.0,1,0.0,Quinton Patton,LA,WR
3461,279936.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142742836021.0,0.0,1,0.0,Jeremy Kerley,LA,WR
3462,279936.0,1.0,0.0,0.0,0.0,0.0,2016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4782969.0,0.0,1,0.0,Tyreek Hill,Chargers,WR
3463,279936.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142742836021.0,0.0,1,0.0,Michael Floyd,Patriots,WR
3464,279936.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7446353252589.0,0.0,1,0.0,Corey Coleman,Eagles,WR
3465,279936.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19487171.0,0.0,1954897493193.0,2187.0,1,0.0,Randall Cobb,Jaguars,WR
3466,279936.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6060711605323.0,0.0,1,0.0,Kenny Britt,49ers,WR
3467,279936.0,2097152.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4902227890625.0,0.0,1,0.0,Cole Beasley,Giants,WR
3468,279936.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3938980639167.0,0.0,1,0.0,Keenan Allen,Chiefs,WR
3469,78125.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207984167552.0,0.0,1,0.0,Michael Thomas,Raiders,WR
3470,78125.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1338925209984.0,0.0,1,0.0,Adam Thielen,Titans,WR
3471,78125.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488651484819.0,0.0,1,0.0,Jarvis Landry,Seahawks,WR
3472,78125.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954897493193.0,0.0,1,0.0,Jermaine Kearse,Dolphins,WR
3473,78125.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897410677851.0,0.0,1,0.0,Pierre Garcon,Steelers,WR
3474,78125.0,279936.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207984167552.0,0.0,1,0.0,Jamison Crowder,Steelers,WR
3475,78125.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1727094849536.0,0.0,1,0.0,Sammie Coates,Redskins,WR
3476,16384.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271818611107.0,0.0,1,0.0,Sammy Watkins,Ravens,WR
3477,16384.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587068342272.0,0.0,1,0.0,Demaryius Thomas,Panthers,WR
3478,16384.0,823543.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,194754273881.0,1.0,1,0.0,Golden Tate,Colts,WR
3479,16384.0,78125.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678223072849.0,0.0,1,0.0,Emmanuel Sanders,Panthers,WR
3480,16384.0,16384.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271818611107.0,0.0,1,0.0,Chris Conley,Chargers,WR
3481,16384.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,587068342272.0,0.0,1,0.0,Danny Amendola,Cardinals,WR
3482,2187.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52523350144.0,0.0,1,0.0,Terrance Williams,Giants,WR
3483,2187.0,2187.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52523350144.0,0.0,1,0.0,Kevin White,Texans,WR
3484,2187.0,1.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64339296875.0,0.0,1,0.0,Breshad Perriman,Bills,WR
3485,2187.0,128.0,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42618442977.0,0.0,1,0.0,Malcolm Mitchell,Cardinals,WR
