,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
296,2013,9,Matt McGloin,0,0,Eagles,0,15,7,0,0,87,3.0,QB,0,0,0,0,0,0,0,0,0
343,2013,11,Matt McGloin,0,0,Texans,0,32,18,0,3,197,25.0,QB,0,0,0,0,0,3,0,-3,1
393,2013,12,Matt McGloin,0,0,Titans,0,32,19,1,1,260,14.0,QB,0,0,0,0,0,2,0,6,0
433,2013,13,Matt McGloin,0,0,Cowboys,0,30,18,1,0,255,8.0,QB,0,0,0,0,0,2,0,-1,1
455,2013,14,Matt McGloin,0,0,Jets,0,31,18,1,2,245,21.0,QB,0,0,0,0,0,2,0,20,1
503,2013,15,Matt McGloin,0,1,Chiefs,0,35,18,4,2,297,14.0,QB,0,0,0,0,0,1,0,0,0
540,2013,16,Matt McGloin,0,0,Chargers,0,36,20,1,0,206,6.0,QB,0,0,0,0,0,1,0,5,1
612,2015,1,Matt McGloin,0,1,Bengals,0,31,23,1,2,142,14.0,QB,0,0,0,0,0,0,0,0,0
983,2015,12,Matt McGloin,0,0,Titans,0,1,0,0,0,0,0.0,QB,0,0,0,0,0,0,0,0,1
1928,2014,4,Matt McGloin,0,0,Dolphins,0,19,12,2,1,129,7.0,QB,0,0,0,0,0,2,0,3,0
3994,2016,12,Matt McGloin,0,0,Panthers,0,1,0,0,0,0,0.0,QB,0,0,0,0,0,0,0,0,0
4138,2016,16,Matt McGloin,0,0,Colts,0,3,2,0,0,29,1.0,QB,0,0,0,0,0,3,0,-3,0
4181,2016,17,Matt McGloin,0,0,Broncos,0,11,6,0,0,21,0.0,QB,0,0,0,0,0,0,0,0,1
