,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
87,2011,1,Joshua Cribbs,0,0,Bengals,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,1,0,-3,0
159,2011,2,Joshua Cribbs,0,0,Colts,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,1
238,2011,3,Joshua Cribbs,0,0,Dolphins,0,0,0,0,0,0,10.0,WR,0,1,49,3,0,0,0,0,0
370,2011,4,Joshua Cribbs,0,0,Titans,0,0,0,0,0,0,5.0,WR,0,0,50,5,0,0,0,0,0
576,2011,6,Joshua Cribbs,0,0,Raiders,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,1
684,2011,7,Joshua Cribbs,0,0,Seahawks,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,0
706,2011,8,Joshua Cribbs,0,0,49ers,0,0,0,0,0,0,11.0,WR,0,1,56,2,0,0,0,0,1
784,2011,9,Joshua Cribbs,0,0,Texans,0,0,0,0,0,0,11.0,WR,0,1,50,5,0,0,0,0,1
920,2011,10,Joshua Cribbs,0,1,Rams,0,0,0,0,0,0,4.0,WR,0,0,32,3,0,3,0,21,0
998,2011,11,Joshua Cribbs,0,0,Jaguars,0,0,0,0,0,0,8.0,WR,0,1,20,3,0,1,0,2,0
1170,2011,12,Joshua Cribbs,0,0,Bengals,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,1,0,2,1
1348,2011,14,Joshua Cribbs,0,0,Steelers,0,0,0,0,0,0,3.0,WR,0,0,38,2,0,1,0,3,1
1503,2011,15,Joshua Cribbs,0,0,Cardinals,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,0,0,0,1
1585,2011,16,Joshua Cribbs,0,0,Ravens,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,0,0,0,1
1649,2011,17,Joshua Cribbs,0,0,Steelers,0,0,0,0,0,0,9.0,WR,0,0,91,7,0,0,0,0,0
