,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2117,26,0,1,1,Travis Coons,Jets,4.0,K,1,1,1,2015,1
2149,58,0,0,0,Travis Coons,Titans,4.0,K,2,4,4,2015,0
2164,73,0,2,2,Travis Coons,Raiders,8.0,K,3,2,2,2015,0
2192,101,0,4,4,Travis Coons,Chargers,13.0,K,4,1,1,2015,1
2221,130,0,4,4,Travis Coons,Ravens,13.0,K,5,1,1,2015,1
2267,176,0,1,1,Travis Coons,Broncos,5.0,K,6,2,2,2015,0
2295,204,0,2,2,Travis Coons,Rams,6.0,K,7,0,0,2015,1
2331,240,0,0,0,Travis Coons,Cardinals,2.0,K,8,3,2,2015,0
2356,265,0,1,1,Travis Coons,Bengals,4.0,K,9,1,1,2015,1
2382,291,0,1,1,Travis Coons,Steelers,3.0,K,10,1,0,2015,1
2427,336,0,3,2,Travis Coons,Ravens,9.0,K,12,3,3,2015,0
2475,384,0,2,1,Travis Coons,Bengals,3.0,K,13,0,0,2015,0
2500,409,0,2,1,Travis Coons,49ers,6.0,K,14,3,3,2015,0
2528,437,0,2,2,Travis Coons,Seahawks,7.0,K,15,1,1,2015,1
2560,469,0,3,2,Travis Coons,Chiefs,7.0,K,16,1,1,2015,1
2581,490,0,4,4,Travis Coons,Steelers,12.0,K,17,0,0,2015,0
