,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,22,0,1,1,Randy Bullock,Redskins,5.0,K,1,2,2,2014,0,Redskins,0,1,0,Texans,206,17,6.0,DST,115,0.0,0,321,0,1
1,42,0,4,3,Randy Bullock,Raiders,12.0,K,2,3,3,2014,1,Raiders,1,0,0,Texans,139,30,2.0,DST,188,0.0,0,327,0,0
2,86,0,1,1,Randy Bullock,Giants,5.0,K,3,2,2,2014,1,Giants,1,0,3,Texans,292,17,14.0,DST,119,2.0,0,411,0,0
3,101,2,3,3,Randy Bullock,Bills,15.0,K,4,2,2,2014,0,Bills,0,1,2,Texans,264,23,10.0,DST,37,3.0,0,301,0,1
4,148,0,1,1,Randy Bullock,Cowboys,5.0,K,5,2,2,2014,1,Cowboys,0,0,1,Texans,154,17,6.0,DST,176,0.0,0,330,0,0
5,179,0,1,0,Randy Bullock,Colts,4.0,K,6,4,4,2014,0,Colts,0,2,0,Texans,196,28,9.0,DST,136,5.0,0,332,0,1
6,191,0,3,3,Randy Bullock,Steelers,11.0,K,7,2,2,2014,1,Steelers,0,2,1,Texans,261,23,8.0,DST,132,1.0,0,393,0,0
7,220,0,3,3,Randy Bullock,Titans,12.0,K,8,3,3,2014,1,Titans,0,0,0,Texans,193,30,5.0,DST,212,5.0,0,405,0,0
8,268,0,1,0,Randy Bullock,Eagles,3.0,K,9,3,3,2014,0,Eagles,0,0,1,Texans,182,21,7.0,DST,118,4.0,0,300,0,1
9,299,1,4,3,Randy Bullock,Browns,13.0,K,11,2,2,2014,1,Browns,0,0,1,Texans,211,23,3.0,DST,213,0.0,0,424,0,0
10,344,0,2,2,Randy Bullock,Bengals,7.0,K,12,1,1,2014,0,Bengals,0,0,1,Texans,184,13,12.0,DST,64,1.0,1,248,0,1
11,371,0,2,1,Randy Bullock,Titans,9.0,K,13,6,6,2014,0,Titans,1,1,0,Texans,358,45,10.0,DST,99,0.0,0,457,1,1
12,400,0,2,2,Randy Bullock,Jaguars,9.0,K,14,3,3,2014,1,Jaguars,0,0,0,Texans,135,27,2.0,DST,169,1.0,0,304,0,0
13,445,1,1,1,Randy Bullock,Colts,6.0,K,15,1,1,2014,1,Colts,0,1,1,Texans,152,10,12.0,DST,137,1.0,0,289,0,0
14,455,0,6,6,Randy Bullock,Ravens,19.0,K,16,1,1,2014,0,Ravens,0,0,1,Texans,190,25,3.0,DST,123,0.0,0,313,0,1
15,516,0,0,0,Randy Bullock,Jaguars,3.0,K,17,3,3,2014,0,Jaguars,0,1,1,Texans,235,23,14.0,DST,123,3.0,0,358,1,1
