,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,10,10,0,0,DeShone Kizer,Browns,0,30,20,1,1,222,19.0,QB,0,0,0,0,0,5,1,17,1,2017,23,23,0,0,1,Steelers,255,21,4.0,DST,35,1.0,0,Browns,290,0
1,64,64,0,1,DeShone Kizer,Ravens,0,31,15,3,0,182,2.0,QB,0,0,0,0,0,5,0,26,2,2017,31,31,0,1,4,Browns,293,10,20.0,DST,93,3.0,0,Ravens,386,0
2,80,80,0,0,DeShone Kizer,Colts,0,47,22,3,2,242,25.0,QB,0,0,0,0,0,7,1,44,3,2017,76,76,0,0,3,Browns,235,28,7.0,DST,111,1.0,0,Colts,346,0
3,133,133,0,0,DeShone Kizer,Browns,0,34,16,1,0,118,3.0,QB,0,0,0,0,0,5,0,10,4,2017,113,113,0,1,0,Bengals,264,31,5.0,DST,86,3.0,0,Browns,350,0
4,165,165,0,1,DeShone Kizer,Browns,0,17,8,1,0,87,2.0,QB,0,0,0,0,0,6,0,29,5,2017,141,141,0,0,1,Jets,178,17,9.0,DST,34,3.0,0,Browns,212,0
5,234,234,0,0,DeShone Kizer,Browns,0,20,12,2,0,114,0.0,QB,0,0,0,0,0,0,0,0,7,2017,189,189,0,1,0,Titans,189,12,11.0,DST,80,2.0,0,Browns,269,0
6,250,250,0,0,DeShone Kizer,Browns,0,34,18,0,0,179,14.0,QB,0,0,0,0,0,5,1,18,8,2017,230,230,1,0,1,Vikings,287,33,5.0,DST,88,1.0,0,Browns,375,0
7,301,301,0,0,DeShone Kizer,Lions,0,37,21,1,1,232,24.0,QB,0,0,0,0,0,7,1,57,10,2017,268,268,0,1,1,Browns,212,24,15.0,DST,201,4.0,0,Lions,413,1
8,349,349,0,2,DeShone Kizer,Browns,0,32,16,2,1,179,9.0,QB,0,0,0,0,0,5,0,22,11,2017,305,305,0,1,0,Jaguars,145,19,8.0,DST,139,2.0,0,Browns,284,0
9,374,374,0,0,DeShone Kizer,Bengals,0,31,18,0,0,268,19.0,QB,0,0,0,0,0,9,1,39,12,2017,334,334,0,0,0,Browns,236,16,8.0,DST,169,4.0,0,Bengals,405,0
10,416,416,0,1,DeShone Kizer,Chargers,0,32,15,1,1,215,15.0,QB,0,0,0,0,0,5,0,46,13,2017,361,361,0,1,1,Browns,202,10,14.0,DST,89,3.0,0,Chargers,291,0
