,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
59,59,59,0,0,Torrey Smith,Redskins,0,0,0,0,0,0,3.0,WR,0,0,30,1,0,0,0,0,1,2017
136,136,136,0,0,Torrey Smith,Chiefs,0,0,0,0,0,0,6.0,WR,0,0,66,4,0,0,0,0,2,2017
293,293,293,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,2.0,WR,0,0,29,4,0,0,0,0,3,2017
444,444,444,0,0,Torrey Smith,Chargers,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,4,2017
467,467,467,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,13.0,WR,0,1,70,3,0,1,0,-3,5,2017
650,650,650,0,0,Torrey Smith,Panthers,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,6,2017
931,931,931,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,9,2017
1090,1090,1090,0,0,Torrey Smith,Cowboys,0,0,0,0,0,0,8.0,WR,0,1,28,3,0,0,0,0,11,2017
1228,1228,1228,0,0,Torrey Smith,Eagles,0,0,0,0,0,0,3.0,WR,0,0,30,4,0,0,0,0,12,2017
1352,1352,1352,0,0,Torrey Smith,Steelers,0,0,0,0,0,0,2.0,WR,0,0,29,5,0,0,0,0,13,2017
