,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
3079,2015,1,Ravens,0,0,1,Broncos,150,19,16.0,DST,69,4.0,0,219,1,1
3131,2015,2,Ravens,0,0,1,Raiders,351,37,3.0,DST,97,1.0,0,448,0,1
3146,2015,3,Ravens,0,1,1,Bengals,372,28,12.0,DST,86,2.0,0,458,1,0
3181,2015,4,Ravens,0,0,0,Steelers,96,20,8.0,DST,167,4.0,0,263,0,1
3218,2015,5,Ravens,0,0,0,Browns,422,33,4.0,DST,83,4.0,0,505,0,0
3247,2015,6,Ravens,0,0,0,49ers,326,25,4.0,DST,65,3.0,0,391,0,1
3272,2015,7,Ravens,1,0,0,Cardinals,264,26,5.0,DST,150,2.0,0,414,0,1
3302,2015,8,Ravens,1,0,0,Chargers,290,26,4.0,DST,81,1.0,0,371,0,0
3351,2015,10,Ravens,1,0,1,Jaguars,168,22,8.0,DST,90,3.0,0,258,0,0
3367,2015,11,Ravens,1,4,0,Rams,131,13,18.0,DST,82,1.0,0,213,0,0
3394,2015,12,Ravens,1,0,0,Browns,275,27,17.0,DST,63,2.0,0,338,2,1
3444,2015,13,Ravens,0,1,0,Dolphins,82,15,7.0,DST,137,1.0,0,219,0,1
3484,2015,14,Ravens,0,1,0,Seahawks,301,35,2.0,DST,123,0.0,0,424,0,0
3513,2015,15,Ravens,0,0,0,Chiefs,164,34,3.0,DST,113,3.0,0,277,0,0
3527,2015,16,Ravens,0,1,2,Steelers,198,17,13.0,DST,110,3.0,0,308,0,0
3579,2015,17,Ravens,0,0,0,Bengals,147,24,4.0,DST,145,3.0,0,292,0,1
