,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
129,2013,4,Ryan Fitzpatrick,0,0,Jets,0,8,3,0,1,108,10.0,QB,0,0,0,0,0,2,0,-2,0
150,2013,5,Ryan Fitzpatrick,0,0,Chiefs,0,41,21,2,1,247,22.0,QB,0,0,0,1,0,6,1,50,0
201,2013,6,Ryan Fitzpatrick,0,0,Seahawks,0,29,17,2,0,171,5.0,QB,0,0,0,0,0,6,0,33,1
306,2013,10,Ryan Fitzpatrick,0,1,Jaguars,0,33,22,0,2,264,28.0,QB,0,0,0,0,0,3,1,13,0
354,2013,11,Ryan Fitzpatrick,0,0,Colts,0,28,22,0,1,222,16.0,QB,0,0,0,0,0,4,0,26,0
378,2013,12,Ryan Fitzpatrick,0,0,Raiders,0,42,30,0,2,320,26.0,QB,0,0,0,0,0,5,0,26,1
421,2013,13,Ryan Fitzpatrick,0,1,Colts,0,37,21,3,1,201,18.0,QB,0,0,0,0,0,8,1,54,1
470,2013,14,Ryan Fitzpatrick,0,0,Broncos,0,24,13,1,1,172,10.0,QB,0,0,0,0,0,1,0,4,1
481,2013,15,Ryan Fitzpatrick,0,0,Cardinals,0,58,36,2,4,402,38.0,QB,0,0,0,0,0,3,0,22,0
536,2013,16,Ryan Fitzpatrick,0,0,Jaguars,0,26,17,1,1,181,11.0,QB,0,0,0,0,0,3,0,1,1
584,2013,17,Ryan Fitzpatrick,0,0,Texans,0,24,15,1,0,166,4.0,QB,0,0,0,0,0,2,0,-2,0
