,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
4,4,4,0,0,LeSean McCoy,Bills,0,0,0,0,0,0,15.0,RB,0,0,49,5,0,22,0,110,1,2017
132,132,132,0,0,LeSean McCoy,Panthers,0,0,0,0,0,0,3.0,RB,0,0,34,6,0,12,0,9,2,2017
205,205,205,0,0,LeSean McCoy,Bills,0,0,0,0,0,0,6.0,RB,0,0,48,7,0,14,0,21,3,2017
282,282,282,0,0,LeSean McCoy,Falcons,0,0,0,0,0,0,10.0,RB,0,0,32,3,0,20,0,76,4,2017
375,375,375,0,0,LeSean McCoy,Bengals,0,0,0,0,0,0,8.0,RB,0,0,26,6,0,19,0,63,5,2017
511,511,511,0,1,LeSean McCoy,Bills,0,0,0,0,0,0,23.0,RB,0,0,31,5,0,23,2,91,7,2017
594,594,594,0,0,LeSean McCoy,Bills,0,0,0,0,0,0,23.0,RB,0,0,22,6,0,27,1,151,8,2017
705,705,705,0,0,LeSean McCoy,Jets,0,0,0,0,0,0,2.0,RB,0,0,0,0,0,12,0,25,9,2017
768,768,768,0,0,LeSean McCoy,Bills,0,0,0,0,0,0,5.0,RB,0,0,11,3,0,8,0,49,10,2017
817,817,817,0,0,LeSean McCoy,Chargers,0,0,0,0,0,0,24.0,RB,0,1,12,1,0,13,1,114,11,2017
923,923,923,0,0,LeSean McCoy,Chiefs,0,0,0,0,0,0,7.0,RB,0,0,30,4,0,22,0,49,12,2017
999,999,999,0,0,LeSean McCoy,Bills,0,0,0,0,0,0,9.0,RB,0,0,9,2,0,15,0,93,13,2017
