,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
95,95,95,0,0,Cordarrelle Patterson,Titans,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,1,0,5,1,2017
114,114,114,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,11.0,WR,0,0,6,1,0,3,1,57,2,2017
327,327,327,0,0,Cordarrelle Patterson,Redskins,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,2,0,5,3,2017
403,403,403,0,0,Cordarrelle Patterson,Broncos,0,0,0,0,0,0,3.0,WR,0,0,33,6,0,1,0,2,4,2017
574,574,574,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,11.0,WR,0,0,5,1,0,3,1,55,6,2017
764,764,764,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,7,2017
851,851,851,0,0,Cordarrelle Patterson,Bills,0,0,0,0,0,0,0.0,WR,0,0,7,3,0,0,0,0,8,2017
1110,1110,1110,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,4.0,WR,0,0,45,4,0,0,0,0,11,2017
1202,1202,1202,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,7.0,WR,0,0,72,3,0,0,0,0,12,2017
1309,1309,1309,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,9.0,WR,0,0,97,4,0,2,0,1,13,2017
