,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,95,95,0,0,Cordarrelle Patterson,Titans,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,1,0,5,1,2017,27,27,0,0,0,Raiders,250,26,3.0,DST,109,2.0,0,Titans,359,0
1,114,114,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,11.0,WR,0,0,6,1,0,3,1,57,2,2017,40,40,0,2,0,Jets,145,20,12.0,DST,126,4.0,0,Raiders,271,0
2,327,327,0,0,Cordarrelle Patterson,Redskins,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,2,0,5,3,2017,64,64,0,1,2,Raiders,96,10,17.0,DST,32,4.0,0,Redskins,128,0
3,403,403,0,0,Cordarrelle Patterson,Broncos,0,0,0,0,0,0,3.0,WR,0,0,33,6,0,1,0,2,4,2017,102,102,0,0,1,Raiders,230,10,12.0,DST,24,3.0,0,Broncos,254,0
4,574,574,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,11.0,WR,0,0,5,1,0,3,1,55,6,2017,171,171,0,1,0,Chargers,263,17,7.0,DST,80,1.0,0,Raiders,343,0
5,764,764,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,7,2017,209,209,0,0,0,Chiefs,331,30,1.0,DST,94,1.0,0,Raiders,425,0
6,851,851,0,0,Cordarrelle Patterson,Bills,0,0,0,0,0,0,0.0,WR,0,0,7,3,0,0,0,0,8,2017,217,217,0,2,2,Raiders,313,14,18.0,DST,54,0.0,0,Bills,367,1
7,1110,1110,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,4.0,WR,0,0,45,4,0,0,0,0,11,2017,318,318,0,0,0,Patriots,332,33,1.0,DST,89,1.0,0,Raiders,421,0
8,1202,1202,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,7.0,WR,0,0,72,3,0,0,0,0,12,2017,332,332,0,0,1,Broncos,160,14,11.0,DST,56,5.0,0,Raiders,216,0
9,1309,1309,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,9.0,WR,0,0,97,4,0,2,0,1,13,2017,364,364,0,2,0,Giants,200,17,11.0,DST,65,3.0,0,Raiders,265,0
