,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
68,68,68.0,0.0,0.0,Zay Jones,Bills,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WR,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1,2017.0
193,193,68.0,0.0,0.0,Zay Jones,Panthers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,WR,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,2,2017.0
433,433,130.5,0.0,0.0,Zay Jones,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,1.5,WR,0.0,0.0,19.5,1.5,0.0,0.0,0.0,0.0,4,2017.0
548,548,231.33333333333334,0.0,0.0,Zay Jones,Bengals,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,WR,0.0,0.0,19.0,1.3333333333333333,0.0,0.0,0.0,0.0,5,2017.0
750,750,310.5,0.0,0.0,Zay Jones,Bills,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,16.5,1.25,0.0,0.0,0.0,0.0,7,2017.0
816,816,398.4,0.0,0.0,Zay Jones,Bills,0.0,0.0,0.0,0.0,0.0,0.0,1.0,WR,0.0,0.0,16.6,1.4,0.0,0.0,0.0,0.0,8,2017.0
878,878,468.0,0.0,0.0,Zay Jones,Jets,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,WR,0.0,0.0,19.166666666666668,1.6666666666666667,0.0,0.0,0.0,0.0,9,2017.0
1100,1100,526.5714285714286,0.0,0.0,Zay Jones,Chargers,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,WR,0.0,0.14285714285714285,24.0,2.2857142857142856,0.0,0.0,0.0,0.0,11,2017.0
1197,1197,598.25,0.0,0.0,Zay Jones,Chiefs,0.0,0.0,0.0,0.0,0.0,0.0,3.125,WR,0.0,0.125,29.5,2.5,0.0,0.0,0.0,0.0,12,2017.0
1355,1355,664.7777777777778,0.0,0.0,Zay Jones,Bills,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,WR,0.0,0.2222222222222222,29.88888888888889,2.5555555555555554,0.0,0.0,0.0,0.0,13,2017.0
