,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,4.0,0.0,3.0,3.0,Justin Tucker,Bengals,14.0,K,1,5.0,5.0,2012.0,0.0,Bengals,0.0,0.0,0.0,Ravens,308.0,44.0,3.0,DST,122.0,3.0,0.0,430.0,0.0,1.0
1,4.0,0.0,3.0,3.0,Justin Tucker,Eagles,14.0,K,2,5.0,5.0,2012.0,0.0,Eagles,0.0,0.0,4.0,Ravens,111.0,16.0,14.0,DST,99.0,2.0,0.0,210.0,0.0,1.0
2,19.5,1.0,3.0,3.0,Justin Tucker,Patriots,14.5,K,3,3.5,3.5,2012.0,0.5,Patriots,0.0,1.5,0.5,Ravens,202.0,16.5,14.5,DST,61.0,2.0,0.0,263.0,0.5,0.5
3,40.333333333333336,0.6666666666666666,2.333333333333333,2.333333333333333,Justin Tucker,Browns,12.0,K,4,3.6666666666666665,3.6666666666666665,2012.0,0.3333333333333333,Browns,0.0,0.6666666666666666,1.6666666666666667,Ravens,269.0,25.0,11.333333333333336,DST,122.66666666666669,3.0,0.0,391.66666666666674,0.3333333333333333,0.3333333333333333
4,60.5,0.5,2.25,2.0,Justin Tucker,Chiefs,10.25,K,5,3.25,3.25,2012.0,0.25,Chiefs,0.0,0.0,0.5,Ravens,216.0,34.0,3.75,DST,118.0,2.0,0.25,334.0,0.0,0.5
5,75.6,0.4,2.4,2.2,Justin Tucker,Cowboys,10.0,K,6,2.6,2.6,2012.0,0.4,Cowboys,0.0,0.75,0.25,Ravens,169.5,22.0,7.25,DST,108.0,2.25,0.0,277.5,0.0,0.5
6,92.0,0.3333333333333333,2.1666666666666665,2.0,Justin Tucker,Texans,9.5,K,7,2.833333333333333,2.833333333333333,2012.0,0.3333333333333333,Texans,0.16666666666666666,0.6666666666666666,1.1666666666666667,Ravens,213.16666666666663,19.166666666666668,13.666666666666664,DST,87.66666666666669,2.833333333333333,0.0,300.8333333333333,0.5,0.5
7,106.42857142857143,0.5714285714285714,2.142857142857143,2.0,Justin Tucker,Browns,9.714285714285714,K,9,2.571428571428572,2.571428571428572,2012.0,0.42857142857142855,Browns,0.0,0.75,1.25,Ravens,260.75,23.25,10.5,DST,131.625,2.375,0.0,392.375,0.25,0.5
8,126.25,0.5,2.0,1.875,Justin Tucker,Raiders,9.125,K,10,2.5,2.5,2012.0,0.5,Raiders,0.125,0.875,0.625,Ravens,245.25,28.625,5.5,DST,124.125,1.375,0.0,369.375,0.0,0.5
9,142.66666666666666,0.4444444444444444,2.0,1.8888888888888888,Justin Tucker,Steelers,9.555555555555557,K,11,3.0,3.0,2012.0,0.4444444444444444,Steelers,0.1111111111111111,0.4444444444444444,0.5555555555555556,Ravens,171.11111111111111,19.666666666666668,7.777777777777778,DST,94.55555555555556,1.7777777777777777,0.0,265.6666666666667,0.0,0.5555555555555556
10,160.0,0.4,2.1,1.9,Justin Tucker,Chargers,9.3,K,12,2.8,2.8,2012.0,0.5,Chargers,0.1,1.0,0.9,Ravens,236.0,22.1,11.9,DST,87.9,1.7,0.1,323.9,0.5,0.6
11,175.8181818181818,0.3636363636363637,2.1818181818181817,2.0,Justin Tucker,Steelers,9.363636363636363,K,13,2.636363636363636,2.636363636363636,2012.0,0.5454545454545454,Steelers,0.09090909090909093,0.3636363636363637,0.5454545454545454,Ravens,165.72727272727272,19.09090909090909,8.636363636363637,DST,91.45454545454544,2.0,0.0,257.1818181818182,0.09090909090909093,0.5454545454545454
12,192.5,0.3333333333333333,2.1666666666666665,2.0,Justin Tucker,Redskins,9.25,K,14,2.583333333333333,2.583333333333333,2012.0,0.5,Redskins,0.0,0.5833333333333334,1.1666666666666667,Ravens,299.0,25.08333333333333,9.916666666666666,DST,91.5,1.75,0.0,390.5,0.5,0.5
13,209.7692307692308,0.3076923076923077,2.0,1.8461538461538465,Justin Tucker,Broncos,8.846153846153848,K,15,2.6923076923076925,2.6923076923076925,2012.0,0.5384615384615384,Broncos,0.07692307692307693,0.4615384615384616,1.1538461538461535,Ravens,215.6923076923077,19.76923076923077,13.076923076923075,DST,93.69230769230771,3.0,0.15384615384615385,309.38461538461536,0.5384615384615384,0.5384615384615384
14,226.64285714285717,0.2857142857142857,1.9285714285714288,1.7857142857142858,Justin Tucker,Giants,8.571428571428571,K,16,2.642857142857143,2.642857142857143,2012.0,0.5,Giants,0.0,1.0,1.4285714285714286,Ravens,253.7142857142857,21.714285714285715,11.142857142857142,DST,123.71428571428572,2.2857142857142856,0.0,377.4285714285714,0.21428571428571427,0.5
15,242.06666666666663,0.26666666666666666,2.066666666666667,1.9333333333333331,Justin Tucker,Bengals,9.0,K,17,2.6666666666666665,2.6666666666666665,2012.0,0.4666666666666667,Bengals,0.06666666666666668,1.0666666666666669,0.8666666666666667,Ravens,216.9333333333333,20.2,12.466666666666667,DST,100.6,3.1333333333333333,0.0,317.53333333333336,0.2,0.5333333333333333
