,Year,Week,Name,Fumble TD,Fumbles Lost,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Away Games
1771,2013,3,Michael Egnew,0,0,Falcons,0,0,0,0,0,0,0.0,TE,0,0,8,1,0,0,0,0,0
1984,2013,8,Michael Egnew,0,0,Patriots,0,0,0,0,0,0,1.0,TE,0,0,11,1,0,0,0,0,1
2029,2013,9,Michael Egnew,0,0,Bengals,0,0,0,0,0,0,1.0,TE,0,0,13,1,0,0,0,0,0
2078,2013,10,Michael Egnew,0,0,Buccaneers,0,0,0,0,0,0,0.0,TE,0,0,7,1,0,0,0,0,1
2180,2013,12,Michael Egnew,0,0,Panthers,0,0,0,0,0,0,0.0,TE,0,0,5,1,0,0,0,0,0
2316,2013,15,Michael Egnew,0,0,Patriots,0,0,0,0,0,0,2.0,TE,0,0,25,2,0,0,0,0,0
