,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
70,70,70,0,0,Devin Funchess,49ers,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,1,2017
139,139,139,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,6.0,WR,0,0,68,4,0,0,0,0,2,2017
276,276,276,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,5.0,WR,0,0,58,4,0,0,0,0,3,2017
344,344,344,0,0,Devin Funchess,Patriots,0,0,0,0,0,0,19.0,WR,0,2,70,7,0,0,0,0,4,2017
470,470,470,0,0,Devin Funchess,Lions,0,0,0,0,0,0,11.0,WR,0,1,53,7,0,0,0,0,5,2017
618,618,618,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,3.0,WR,0,0,36,3,0,0,0,0,6,2017
708,708,708,0,0,Devin Funchess,Bears,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,7,2017
840,840,840,0,0,Devin Funchess,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,8,2017
887,887,887,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,8.0,WR,0,0,86,5,0,0,0,0,9,2017
962,962,962,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,21.0,WR,0,2,92,5,0,0,0,0,10,2017
1193,1193,1193,0,0,Devin Funchess,Jets,0,0,0,0,0,0,10.0,WR,0,0,108,7,0,0,0,0,12,2017
1301,1301,1301,0,0,Devin Funchess,Saints,0,0,0,0,0,0,12.0,WR,0,1,60,4,0,0,0,0,13,2017
