,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
52,52,52.0,0.0,0.0,Jalen Richard,Titans,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,6.0,1.0,0.0,5.0,0.0,22.0,1,2017.0
90,90,52.0,0.0,0.0,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,6.0,1.0,0.0,5.0,0.0,22.0,2,2017.0
251,251,71.0,0.0,0.0,Jalen Richard,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,9.0,RB,0.0,0.0,28.5,1.5,0.0,5.5,0.5,40.0,3,2017.0
314,314,131.0,0.0,0.0,Jalen Richard,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,6.0,RB,0.0,0.0,20.333333333333332,1.3333333333333333,0.0,4.333333333333333,0.3333333333333333,28.0,4,2017.0
399,399,176.75,0.0,0.0,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,5.0,RB,0.0,0.0,20.25,1.25,0.0,3.75,0.25,22.75,5,2017.0
479,479,221.2,0.0,0.0,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.6,RB,0.0,0.0,16.2,1.0,0.0,4.8,0.2,25.6,6,2017.0
529,529,264.1666666666667,0.0,0.0,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,RB,0.0,0.0,18.0,1.3333333333333333,0.0,4.333333333333333,0.16666666666666666,21.166666666666668,7,2017.0
629,629,302.0,0.0,0.0,Jalen Richard,Bills,0.0,0.0,0.0,0.0,0.0,0.0,4.571428571428571,RB,0.0,0.0,21.857142857142858,1.7142857142857142,0.0,5.0,0.14285714285714285,22.571428571428573,8,2017.0
713,713,342.875,0.0,0.125,Jalen Richard,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,4.5,RB,0.0,0.0,23.5,2.125,0.0,5.0,0.125,22.375,9,2017.0
871,871,384.0,0.0,0.1111111111111111,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.111111111111111,RB,0.0,0.0,20.88888888888889,1.8888888888888888,0.0,5.0,0.1111111111111111,21.444444444444443,11,2017.0
919,919,432.7,0.0,0.1,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,3.8,RB,0.0,0.0,19.7,1.9,0.0,4.9,0.1,21.2,12,2017.0
1052,1052,476.90909090909093,0.0,0.09090909090909091,Jalen Richard,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,4.181818181818182,RB,0.0,0.09090909090909091,19.09090909090909,1.9090909090909092,0.0,4.636363636363637,0.09090909090909091,20.818181818181817,13,2017.0
