,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,3,1,3,3,Stephen Gostkowski,Cardinals,13.0,K,1,2,2,2016,1,Cardinals,0,2,0,Patriots,257,23,7.0,DST,106,2.0,0,363,0,0
1,50,0,2,1,Stephen Gostkowski,Dolphins,7.0,K,2,4,4,2016,0,Dolphins,0,1,0,Patriots,302,31,4.0,DST,161,2.0,0,463,0,1
2,72,0,2,2,Stephen Gostkowski,Texans,9.0,K,3,3,3,2016,0,Texans,0,0,0,Patriots,97,27,2.0,DST,185,1.0,0,282,0,1
3,125,0,1,0,Stephen Gostkowski,Bills,0.0,K,4,0,0,2016,0,Bills,0,1,0,Patriots,187,0,15.0,DST,90,3.0,0,277,0,1
4,139,0,2,1,Stephen Gostkowski,Browns,7.0,K,5,4,4,2016,1,Browns,0,0,0,Patriots,403,33,1.0,DST,98,1.0,0,501,0,0
5,166,0,2,2,Stephen Gostkowski,Bengals,9.0,K,6,4,3,2016,0,Bengals,0,0,0,Patriots,358,35,3.0,DST,79,3.0,0,437,0,1
6,215,0,0,0,Stephen Gostkowski,Steelers,3.0,K,7,4,3,2016,1,Steelers,0,2,0,Patriots,222,27,5.0,DST,140,0.0,0,362,0,0
7,221,1,2,2,Stephen Gostkowski,Bills,13.0,K,8,5,5,2016,1,Bills,0,0,0,Patriots,285,41,5.0,DST,72,5.0,0,357,0,0
8,293,0,1,1,Stephen Gostkowski,Seahawks,6.0,K,10,3,3,2016,0,Seahawks,0,1,1,Patriots,304,24,7.0,DST,81,2.0,0,385,0,1
9,315,0,1,1,Stephen Gostkowski,49ers,6.0,K,11,4,3,2016,1,49ers,0,0,0,Patriots,273,30,1.0,DST,171,1.0,0,444,0,0
10,332,0,4,3,Stephen Gostkowski,Jets,10.0,K,12,1,1,2016,1,Jets,0,0,0,Patriots,286,22,1.0,DST,91,0.0,0,377,0,0
11,420,0,0,0,Stephen Gostkowski,Ravens,4.0,K,14,4,4,2016,0,Ravens,0,2,1,Patriots,401,30,7.0,DST,95,1.0,0,496,0,1
12,441,0,3,3,Stephen Gostkowski,Broncos,10.0,K,15,1,1,2016,1,Broncos,0,0,0,Patriots,177,16,6.0,DST,136,2.0,0,313,0,0
13,470,0,2,2,Stephen Gostkowski,Jets,11.0,K,16,5,5,2016,0,Jets,0,0,0,Patriots,211,41,1.0,DST,114,1.0,0,325,0,1
14,503,0,3,2,Stephen Gostkowski,Dolphins,9.0,K,17,3,3,2016,1,Dolphins,0,0,0,Patriots,276,35,0.0,DST,120,0.0,0,396,0,0
