,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
34,34,34,0,0,Shane Vereen,Cowboys,0,0,0,0,0,0,5.0,RB,0,0,51,9,0,0,0,0,1,2017
120,120,120,0,0,Shane Vereen,Giants,0,0,0,0,0,0,4.0,RB,0,0,27,3,0,6,0,28,2,2017
234,234,234,0,0,Shane Vereen,Eagles,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,1,0,5,3,2017
313,313,313,0,0,Shane Vereen,Buccaneers,0,0,0,0,0,0,2.0,RB,0,0,11,1,0,5,0,14,4,2017
397,397,397,0,0,Shane Vereen,Giants,0,0,0,0,0,0,3.0,RB,0,0,27,4,0,5,0,18,5,2017
501,501,501,0,0,Shane Vereen,Broncos,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,1,0,4,6,2017
577,577,577,0,0,Shane Vereen,Giants,0,0,0,0,0,0,0.0,RB,0,0,2,3,0,2,0,4,7,2017
710,710,710,0,0,Shane Vereen,Giants,0,0,0,0,0,0,1.0,RB,0,0,14,3,0,0,0,0,9,2017
779,779,779,0,0,Shane Vereen,49ers,0,0,0,0,0,0,3.0,RB,0,0,27,4,0,5,0,11,10,2017
881,881,881,0,0,Shane Vereen,Giants,0,1,0,1,0,0,0.0,RB,0,0,15,3,0,2,0,13,11,2017
959,959,959,0,0,Shane Vereen,Redskins,0,0,0,0,0,0,1.0,RB,0,0,9,1,0,3,0,18,12,2017
1042,1042,1042,0,0,Shane Vereen,Raiders,0,0,0,0,0,0,1.0,RB,0,0,13,3,0,1,0,-3,13,2017
