,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,15,0,2,2,Jason Hanson,Rams,9.0,K,1,3,3,2012,0,Rams,0,0,3,Lions,346,27,14.0,DST,83,1.0,0,429,1,1
1,37,0,5,4,Jason Hanson,49ers,13.0,K,2,1,1,2012,1,49ers,0,0,1,Lions,214,19,8.0,DST,82,2.0,0,296,0,0
2,68,1,4,4,Jason Hanson,Titans,17.0,K,3,3,3,2012,1,Titans,0,1,0,Lions,442,41,21.0,DST,141,1.0,0,583,3,0
3,159,0,4,4,Jason Hanson,Eagles,14.0,K,6,2,2,2012,1,Eagles,0,0,1,Lions,311,26,3.0,DST,138,0.0,0,449,0,0
4,212,0,0,0,Jason Hanson,Bears,1.0,K,7,1,1,2012,1,Bears,0,3,1,Lions,243,7,18.0,DST,97,3.0,0,340,0,0
5,236,0,0,0,Jason Hanson,Seahawks,4.0,K,8,4,4,2012,0,Seahawks,0,0,1,Lions,331,28,4.0,DST,84,2.0,0,415,0,1
6,257,0,2,1,Jason Hanson,Jaguars,7.0,K,9,4,4,2012,1,Jaguars,0,0,0,Lions,285,31,1.0,DST,149,1.0,0,434,0,0
7,315,0,2,2,Jason Hanson,Packers,8.0,K,11,2,2,2012,0,Packers,0,2,2,Lions,252,20,23.0,DST,110,5.0,0,362,1,1
8,346,0,2,1,Jason Hanson,Texans,7.0,K,12,4,4,2012,0,Texans,0,1,0,Lions,419,31,5.0,DST,106,3.0,0,525,0,1
9,363,1,4,4,Jason Hanson,Colts,17.0,K,13,3,3,2012,0,Colts,0,0,1,Lions,313,33,2.0,DST,138,0.0,0,451,0,1
10,410,0,3,2,Jason Hanson,Packers,8.0,K,14,2,2,2012,1,Packers,0,1,1,Lions,251,20,15.0,DST,135,1.0,0,386,1,0
11,448,0,1,1,Jason Hanson,Cardinals,4.0,K,15,1,1,2012,1,Cardinals,0,1,3,Lions,228,10,29.0,DST,84,2.0,0,312,2,0
12,466,0,3,3,Jason Hanson,Falcons,10.0,K,16,1,1,2012,0,Falcons,0,2,1,Lions,443,18,10.0,DST,79,0.0,0,522,0,1
13,508,0,1,1,Jason Hanson,Bears,6.0,K,17,3,3,2012,0,Bears,0,3,1,Lions,255,24,10.0,DST,72,1.0,0,327,0,1
