,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2624,15,0,2,2,Jason Hanson,Rams,9.0,K,1,3,3,2012,0
2646,37,0,5,4,Jason Hanson,49ers,13.0,K,2,1,1,2012,1
2677,68,1,4,4,Jason Hanson,Titans,17.0,K,3,3,3,2012,1
2723,114,0,2,2,Jason Hanson,Min,7.0,K,4,1,1,2012,0
2768,159,0,4,4,Jason Hanson,Eagles,14.0,K,6,2,2,2012,1
2821,212,0,0,0,Jason Hanson,Bears,1.0,K,7,1,1,2012,1
2845,236,0,0,0,Jason Hanson,Seahawks,4.0,K,8,4,4,2012,0
2866,257,0,2,1,Jason Hanson,Jaguars,7.0,K,9,4,4,2012,1
2902,293,0,1,1,Jason Hanson,Min,6.0,K,10,3,3,2012,1
2924,315,0,2,2,Jason Hanson,Packers,8.0,K,11,2,2,2012,0
2955,346,0,2,1,Jason Hanson,Texans,7.0,K,12,4,4,2012,0
2972,363,1,4,4,Jason Hanson,Colts,17.0,K,13,3,3,2012,0
3019,410,0,3,2,Jason Hanson,Packers,8.0,K,14,2,2,2012,1
3057,448,0,1,1,Jason Hanson,Cardinals,4.0,K,15,1,1,2012,1
3075,466,0,3,3,Jason Hanson,Falcons,10.0,K,16,1,1,2012,0
3117,508,0,1,1,Jason Hanson,Bears,6.0,K,17,3,3,2012,0
