,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
96,96,96.0,0.0,0.0,Tyler Lockett,Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1,2017.0
137,137,96.0,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2,2017.0
289,289,116.5,0.0,0.0,Tyler Lockett,Titans,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.0,36.0,3.5,0.0,0.0,0.0,0.0,3,2017.0
369,369,174.0,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,3.0,WR,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,4,2017.0
520,520,222.75,0.0,0.0,Tyler Lockett,Rams,0.0,0.0,0.0,0.0,0.0,0.0,4.25,WR,0.0,0.0,42.25,3.25,0.0,0.5,0.0,6.0,5,2017.0
717,717,282.2,0.0,0.0,Tyler Lockett,Giants,0.0,0.0,0.0,0.0,0.0,0.0,3.8,WR,0.0,0.0,39.0,3.2,0.0,0.6,0.0,6.2,7,2017.0
785,785,354.6666666666667,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,WR,0.0,0.0,37.333333333333336,3.3333333333333335,0.0,1.0,0.0,7.666666666666667,8,2017.0
943,943,416.14285714285717,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.857142857142857,WR,0.0,0.0,49.285714285714285,3.7142857142857144,0.0,1.0,0.0,6.285714285714286,9,2017.0
1046,1046,482.0,0.0,0.0,Tyler Lockett,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,4.375,WR,0.0,0.0,44.375,3.5,0.0,0.875,0.0,5.5,10,2017.0
1122,1122,544.6666666666666,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,4.0,WR,0.0,0.0,41.22222222222222,3.2222222222222223,0.0,0.7777777777777778,0.0,4.888888888888889,11,2017.0
1282,1282,602.4,0.0,0.0,Tyler Lockett,49ers,0.0,0.0,0.0,0.0,0.0,0.0,3.9,WR,0.0,0.0,40.8,3.3,0.0,0.7,0.0,4.4,12,2017.0
1321,1321,664.1818181818181,0.0,0.0,Tyler Lockett,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,3.5454545454545454,WR,0.0,0.0,37.09090909090909,3.0,0.0,0.7272727272727273,0.0,4.181818181818182,13,2017.0
