,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
2,2,0,3,3,Caleb Sturgis,Browns,11.0,K,1,2,2,2013,1
45,45,1,1,1,Caleb Sturgis,Colts,8.0,K,2,3,3,2013,1
72,72,1,2,2,Caleb Sturgis,Falcons,11.0,K,3,3,3,2013,0
122,122,0,1,1,Caleb Sturgis,Saints,5.0,K,4,2,2,2013,1
138,138,0,4,3,Caleb Sturgis,Ravens,11.0,K,5,2,2,2013,0
216,216,0,1,0,Caleb Sturgis,Bills,3.0,K,7,3,3,2013,0
229,229,1,3,1,Caleb Sturgis,Patriots,7.0,K,8,2,2,2013,1
256,256,0,3,2,Caleb Sturgis,Bengals,8.0,K,9,2,2,2013,0
286,286,0,2,2,Caleb Sturgis,Buccaneers,7.0,K,10,1,1,2013,1
318,318,0,2,2,Caleb Sturgis,Chargers,8.0,K,11,2,2,2013,0
337,337,0,4,3,Caleb Sturgis,Panthers,10.0,K,12,1,1,2013,0
363,363,0,4,3,Caleb Sturgis,Jets,11.0,K,13,2,2,2013,1
396,396,0,3,2,Caleb Sturgis,Steelers,10.0,K,14,4,4,2013,1
446,446,0,1,1,Caleb Sturgis,Patriots,6.0,K,15,3,3,2013,0
516,516,0,0,0,Caleb Sturgis,Jets,1.0,K,17,1,1,2013,0
520,1,0,4,4,Caleb Sturgis,Patriots,15.0,K,1,3,3,2014,0
574,55,0,1,1,Caleb Sturgis,Bills,4.0,K,2,1,1,2014,1
594,75,1,3,2,Caleb Sturgis,Chiefs,9.0,K,3,1,1,2014,0
628,109,0,1,1,Caleb Sturgis,Raiders,8.0,K,4,5,5,2014,1
692,173,0,1,1,Caleb Sturgis,Packers,6.0,K,6,3,3,2014,0
712,193,0,4,2,Caleb Sturgis,Bears,9.0,K,7,3,3,2014,1
744,225,0,2,2,Caleb Sturgis,Jaguars,9.0,K,8,3,3,2014,1
764,245,0,4,3,Caleb Sturgis,Chargers,13.0,K,9,4,4,2014,0
791,272,1,3,3,Caleb Sturgis,Lions,12.0,K,10,1,1,2014,1
829,310,0,2,2,Caleb Sturgis,Bills,8.0,K,11,2,2,2014,0
870,351,0,0,0,Caleb Sturgis,Broncos,4.0,K,12,4,4,2014,1
887,368,0,4,3,Caleb Sturgis,Jets,10.0,K,13,1,1,2014,1
923,404,0,2,2,Caleb Sturgis,Ravens,7.0,K,14,1,1,2014,0
952,433,1,3,2,Caleb Sturgis,Patriots,9.0,K,15,1,1,2014,1
994,475,0,1,0,Caleb Sturgis,Min,5.0,K,16,5,5,2014,0
1026,507,0,2,1,Caleb Sturgis,Jets,6.0,K,17,3,3,2014,0
2216,125,0,1,0,Caleb Sturgis,Redskins,2.0,K,4,3,2,2015,1
2219,128,0,4,4,Caleb Sturgis,Saints,15.0,K,5,4,3,2015,0
2259,168,0,2,2,Caleb Sturgis,Giants,9.0,K,6,3,3,2015,0
2279,188,1,4,3,Caleb Sturgis,Panthers,12.0,K,7,1,1,2015,1
2339,248,1,2,2,Caleb Sturgis,Cowboys,11.0,K,9,3,3,2015,1
2377,286,0,2,1,Caleb Sturgis,Dolphins,5.0,K,10,2,2,2015,0
2407,316,0,1,1,Caleb Sturgis,Buccaneers,5.0,K,11,2,2,2015,0
2445,354,0,1,0,Caleb Sturgis,Lions,2.0,K,12,2,2,2015,1
2464,373,0,0,0,Caleb Sturgis,Patriots,5.0,K,13,5,5,2015,1
2485,394,0,3,3,Caleb Sturgis,Bills,11.0,K,14,2,2,2015,0
2532,441,0,1,1,Caleb Sturgis,Cardinals,5.0,K,15,2,2,2015,0
2561,470,0,1,1,Caleb Sturgis,Redskins,6.0,K,16,3,3,2015,0
2600,509,0,0,0,Caleb Sturgis,Giants,5.0,K,17,5,5,2015,1
3144,12,0,3,2,Caleb Sturgis,Browns,9.0,K,1,3,3,2016,0
3167,35,1,3,3,Caleb Sturgis,Bears,13.0,K,2,3,2,2016,1
3199,67,0,2,2,Caleb Sturgis,Steelers,10.0,K,3,4,4,2016,0
3261,129,1,3,3,Caleb Sturgis,Lions,13.0,K,5,2,2,2016,1
3301,169,0,2,2,Caleb Sturgis,Redskins,8.0,K,6,2,2,2016,1
3333,201,0,2,2,Caleb Sturgis,Min,7.0,K,7,1,1,2016,0
3352,220,1,3,3,Caleb Sturgis,Cowboys,13.0,K,8,2,2,2016,1
3384,252,0,4,3,Caleb Sturgis,Giants,11.0,K,9,2,2,2016,1
3413,281,0,5,3,Caleb Sturgis,Falcons,10.0,K,10,1,1,2016,0
3460,328,0,0,0,Caleb Sturgis,Seahawks,1.0,K,11,1,1,2016,1
3466,334,1,2,2,Caleb Sturgis,Packers,9.0,K,12,1,1,2016,0
3521,389,0,1,0,Caleb Sturgis,Bengals,2.0,K,13,2,2,2016,1
3532,400,0,3,3,Caleb Sturgis,Redskins,10.0,K,14,1,1,2016,0
3568,436,0,4,4,Caleb Sturgis,Ravens,12.0,K,15,0,0,2016,1
3611,479,0,1,1,Caleb Sturgis,Giants,6.0,K,16,3,3,2016,0
3633,501,0,3,2,Caleb Sturgis,Cowboys,9.0,K,17,3,3,2016,0
