,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1564,0,0,4,4,David Akers,Seahawks,15.0,K,1,3,3,2011,0
1613,49,1,1,1,David Akers,Cowboys,8.0,K,2,3,3,2011,0
1642,78,1,2,2,David Akers,Bengals,9.0,K,3,1,1,2011,1
1684,120,0,3,1,David Akers,Eagles,6.0,K,4,3,3,2011,1
1702,138,0,2,2,David Akers,Buccaneers,12.0,K,5,6,6,2011,0
1725,161,1,3,3,David Akers,Lions,13.0,K,6,2,2,2011,1
1785,221,0,2,2,David Akers,Browns,8.0,K,8,2,2,2011,0
1800,236,1,4,4,David Akers,Redskins,15.0,K,9,1,1,2011,1
1835,271,1,4,4,David Akers,Giants,15.0,K,10,1,1,2011,0
1865,301,0,6,3,David Akers,Cardinals,11.0,K,11,2,2,2011,0
1914,350,1,2,2,David Akers,Ravens,8.0,K,12,0,0,2011,1
1929,365,0,4,4,David Akers,Rams,14.0,K,13,2,2,2011,0
1962,398,0,5,4,David Akers,Cardinals,13.0,K,14,1,1,2011,1
2007,443,0,2,2,David Akers,Steelers,8.0,K,15,2,2,2011,0
2028,464,1,5,4,David Akers,Seahawks,15.0,K,16,1,1,2011,1
2059,495,0,3,2,David Akers,Rams,16.0,K,17,4,4,2011,1
