,Unnamed: 0.1_x,Unnamed: 0.1.1_x,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,8,8.0,0.0,3.0,3.0,Kai Forbath,Vikings,11.0,K,1,3.0,2.0,2017.0,17,17.0,0.0,0.0,0.0,Saints,284.0,19.0,5.0,DST,60.0,1.0,0.0,Vikings,344.0,0.0
1,60,8.0,0.0,3.0,3.0,Kai Forbath,Steelers,11.0,K,2,3.0,2.0,2017.0,42,7.5,0.5,0.0,1.0,Vikings,233.0,17.5,15.5,DST,70.5,5.5,0.0,Steelers,303.5,0.5
2,60,8.0,0.0,3.0,3.0,Kai Forbath,Steelers,11.0,K,2,3.0,2.0,2017.0,43,19.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,49ers,204.0,14.666666666666664,14.0,DST,77.33333333333333,4.333333333333333,0.0,Steelers,281.3333333333333,0.3333333333333333
3,74,34.0,0.0,2.0,2.0,Kai Forbath,Vikings,7.0,K,3,2.0,1.0,2017.0,71,38.0,0.0,0.0,0.0,Buccaneers,258.5,22.5,4.0,DST,81.0,1.5,0.0,Vikings,339.5,0.0
4,127,47.33333333333334,0.0,2.0,2.0,Kai Forbath,Vikings,8.0,K,4,2.6666666666666665,2.0,2017.0,106,49.0,0.0,0.0,1.0,Lions,277.6666666666667,20.666666666666668,6.666666666666668,DST,62.66666666666666,1.6666666666666667,0.0,Vikings,340.3333333333333,0.0
5,141,67.25,0.0,1.75,1.5,Kai Forbath,Bears,6.25,K,5,2.25,1.75,2017.0,138,67.5,0.25,0.75,0.0,Vikings,220.75,26.0,5.5,DST,85.5,2.25,0.0,Bears,306.25,0.0
6,161,82.0,0.0,1.8,1.6,Kai Forbath,Vikings,6.6,K,6,2.2,1.8,2017.0,160,79.0,0.0,0.2,0.8,Packers,229.2,18.6,7.8,DST,80.0,2.4,0.0,Vikings,309.2,0.0
7,188,95.16666666666669,0.16666666666666666,2.0,1.8333333333333333,Kai Forbath,Vikings,7.666666666666668,K,7,2.1666666666666665,1.8333333333333333,2017.0,193,92.5,0.0,0.16666666666666666,1.1666666666666667,Ravens,216.83333333333331,17.166666666666668,9.333333333333334,DST,78.66666666666667,2.6666666666666665,0.0,Vikings,295.5,0.0
8,219,108.42857142857143,0.42857142857142855,2.571428571428572,2.4285714285714284,Kai Forbath,Browns,9.714285714285714,K,8,2.0,1.5714285714285714,2017.0,230,108.85714285714286,0.0,0.5714285714285714,0.5714285714285714,Vikings,221.0,24.142857142857146,7.142857142857142,DST,83.71428571428571,2.142857142857143,0.0,Browns,304.7142857142857,0.14285714285714285
9,276,122.25,0.5,2.75,2.625,Kai Forbath,Redskins,10.375,K,10,2.0,1.5,2017.0,285,137.5,0.0,0.5,1.0,Vikings,226.375,24.25,8.5,DST,110.5,2.75,0.0,Redskins,336.875,0.125
10,315,139.33333333333334,0.5555555555555556,2.555555555555556,2.4444444444444446,Kai Forbath,Vikings,10.333333333333334,K,11,2.333333333333333,1.8888888888888888,2017.0,302,139.66666666666666,0.0,0.3333333333333333,0.8888888888888888,Rams,213.22222222222226,18.33333333333333,8.777777777777779,DST,81.33333333333333,2.7777777777777777,0.0,Vikings,294.5555555555556,0.0
11,346,156.9,0.5,2.6,2.3,Kai Forbath,Lions,9.9,K,12,2.4,2.0,2017.0,341,155.9,0.1,0.8,1.1,Vikings,240.3,23.4,12.9,DST,114.2,2.1,0.0,Lions,354.5,0.7
12,389,174.0909090909091,0.4545454545454545,2.5454545454545454,2.1818181818181817,Kai Forbath,Falcons,9.545454545454543,K,13,2.5454545454545454,2.090909090909091,2017.0,366,182.54545454545453,0.0,0.6363636363636364,0.2727272727272727,Vikings,207.9090909090909,20.90909090909091,8.454545454545455,DST,113.9090909090909,2.727272727272727,0.0,Falcons,321.8181818181818,0.18181818181818185
