,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
17,17,17.0,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,1,2017.0
286,286,17.0,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,10.0,WR,0.0,0.0,100.0,6.0,0.0,0.0,0.0,0.0,3,2017.0
363,363,151.5,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.0,74.0,4.5,0.0,0.0,0.0,0.0,4,2017.0
485,485,222.0,0.0,0.0,Danny Amendola,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,8.0,WR,0.0,0.3333333333333333,63.333333333333336,5.0,0.0,0.0,0.0,0.0,5,2017.0
604,604,287.75,0.0,0.0,Danny Amendola,Jets,0.0,0.0,0.0,0.0,0.0,0.0,7.75,WR,0.0,0.25,66.75,5.75,0.0,0.0,0.0,0.0,6,2017.0
756,756,351.0,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,7.0,WR,0.0,0.2,61.4,5.2,0.0,0.0,0.0,0.0,7,2017.0
843,843,418.5,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,6.0,WR,0.0,0.16666666666666666,54.0,4.833333333333333,0.0,0.0,0.0,0.0,8,2017.0
1029,1029,479.14285714285717,0.0,0.0,Danny Amendola,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,5.285714285714286,WR,0.0,0.14285714285714285,48.285714285714285,4.428571428571429,0.0,0.0,0.0,0.0,10,2017.0
1079,1079,547.875,0.0,0.0,Danny Amendola,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,5.0,WR,0.0,0.125,46.75,4.375,0.0,0.0,0.0,0.0,11,2017.0
1272,1272,606.8888888888889,0.0,0.0,Danny Amendola,Patriots,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,WR,0.0,0.2222222222222222,48.888888888888886,4.777777777777778,0.0,0.0,0.0,0.0,12,2017.0
1346,1346,673.4,0.0,0.0,Danny Amendola,Bills,0.0,0.0,0.0,0.0,0.0,0.0,5.3,WR,0.0,0.2,45.5,4.4,0.0,0.0,0.0,0.0,13,2017.0
