,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
3134,2,1,3,3,Jason Myers,Packers,13.0,K,1,2,2,2016,0
3190,58,0,1,0,Jason Myers,Chargers,2.0,K,2,2,2,2016,1
3217,85,0,2,1,Jason Myers,Ravens,5.0,K,3,2,2,2016,0
3230,98,0,3,3,Jason Myers,Colts,12.0,K,4,3,3,2016,0
3311,179,0,1,1,Jason Myers,Bears,5.0,K,6,2,2,2016,1
3323,191,0,3,3,Jason Myers,Raiders,10.0,K,7,1,1,2016,0
3374,242,0,0,0,Jason Myers,Titans,2.0,K,8,2,2,2016,1
3402,270,0,1,0,Jason Myers,Chiefs,2.0,K,9,2,2,2016,1
3417,285,1,2,2,Jason Myers,Texans,9.0,K,10,1,1,2016,0
3438,306,1,2,2,Jason Myers,Lions,9.0,K,11,2,1,2016,1
3485,353,0,0,0,Jason Myers,Bills,3.0,K,12,3,3,2016,1
3516,384,0,1,1,Jason Myers,Broncos,4.0,K,13,1,1,2016,0
3530,398,1,5,3,Jason Myers,Min,12.0,K,14,1,1,2016,0
3572,440,1,2,2,Jason Myers,Texans,10.0,K,15,2,2,2016,1
3596,464,2,4,4,Jason Myers,Titans,18.0,K,16,4,2,2016,0
3638,506,0,4,2,Jason Myers,Colts,8.0,K,17,2,2,2016,1
