,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
531,2013.0,1,Browns,0.0,0.0,1.0,Dolphins,255.0,23.0,7.0,DST,20.0,4.0,0.0,275.0,0.0,0.0
562,2013.0,2,Browns,0.0,0.0,1.0,Ravens,255.0,23.0,7.0,DST,20.0,4.0,0.0,275.0,0.0,0.0
586,2013.0,3,Browns,0.0,0.5,0.5,Min,226.0,18.5,7.5,DST,59.5,3.0,0.0,285.5,0.0,0.5
616,2013.0,4,Browns,0.0,1.0,0.6666666666666666,Bengals,215.66666666666666,21.333333333333332,9.333333333333334,DST,84.33333333333333,4.0,0.0,300.0,0.0,0.6666666666666666
641,2013.0,5,Browns,0.0,1.0,0.75,Bills,212.5,17.5,11.0,DST,79.0,3.5,0.0,291.5,0.0,0.5
690,2013.0,6,Browns,0.0,0.8,0.8,Lions,207.6,18.8,12.6,DST,94.2,3.6,0.0,301.8,0.4,0.4
725,2013.0,7,Browns,0.0,0.6666666666666666,0.8333333333333334,Packers,214.33333333333334,20.833333333333332,11.0,DST,98.16666666666667,3.1666666666666665,0.0,312.5,0.3333333333333333,0.3333333333333333
743,2013.0,8,Browns,0.0,0.5714285714285714,0.7142857142857143,Chiefs,219.85714285714286,22.285714285714285,9.571428571428571,DST,99.0,2.857142857142857,0.0,318.85714285714283,0.2857142857142857,0.42857142857142855
755,2013.0,9,Browns,0.0,0.5,0.625,Ravens,216.75,22.375,9.25,DST,103.625,3.25,0.0,320.375,0.25,0.5
815,2013.0,11,Browns,0.0,0.5555555555555556,0.6666666666666666,Bengals,217.44444444444446,21.88888888888889,9.666666666666666,DST,98.22222222222223,3.4444444444444446,0.0,315.6666666666667,0.2222222222222222,0.4444444444444444
862,2013.0,12,Browns,0.0,0.5,0.8,Steelers,207.5,23.8,9.7,DST,99.0,3.1,0.0,306.5,0.3,0.5
889,2013.0,13,Browns,0.0,0.45454545454545453,0.7272727272727273,Jaguars,208.36363636363637,24.09090909090909,8.909090909090908,DST,97.72727272727273,2.8181818181818183,0.0,306.09090909090907,0.2727272727272727,0.45454545454545453
909,2013.0,14,Browns,0.0,0.4166666666666667,0.75,Patriots,207.83333333333334,24.75,8.5,DST,98.91666666666667,2.75,0.0,306.75,0.25,0.4166666666666667
929,2013.0,15,Browns,0.0,0.46153846153846156,0.7692307692307693,Bears,222.3846153846154,24.923076923076923,8.538461538461538,DST,98.0,2.8461538461538463,0.0,320.38461538461536,0.23076923076923078,0.46153846153846156
990,2013.0,16,Browns,0.0,0.5,0.8571428571428571,Jets,225.14285714285714,25.857142857142858,9.357142857142858,DST,103.78571428571429,2.7857142857142856,0.0,328.92857142857144,0.35714285714285715,0.42857142857142855
1004,2013.0,17,Browns,0.0,0.4666666666666667,0.8,Steelers,224.4,25.733333333333334,8.8,DST,110.73333333333333,2.6,0.0,335.1333333333333,0.3333333333333333,0.4666666666666667
