,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
547,28,0,0,0,Patrick Murray,Panthers,2.0,K,1,2,2,2014,0
572,53,0,2,1,Patrick Murray,Rams,5.0,K,2,2,2,2014,0
610,91,0,0,0,Patrick Murray,Falcons,2.0,K,3,2,2,2014,1
623,104,1,2,2,Patrick Murray,Steelers,11.0,K,4,3,3,2014,1
652,133,1,1,1,Patrick Murray,Saints,9.0,K,5,4,4,2014,1
694,175,0,2,1,Patrick Murray,Ravens,5.0,K,6,2,2,2014,0
746,227,1,2,2,Patrick Murray,Min,9.0,K,8,1,1,2014,0
779,260,0,3,1,Patrick Murray,Browns,5.0,K,9,2,2,2014,1
800,281,1,1,1,Patrick Murray,Falcons,7.0,K,10,2,2,2014,0
827,308,0,2,2,Patrick Murray,Redskins,9.0,K,11,3,3,2014,1
860,341,0,2,2,Patrick Murray,Bears,7.0,K,12,1,1,2014,1
894,375,0,2,2,Patrick Murray,Bengals,7.0,K,13,1,1,2014,0
925,406,1,1,1,Patrick Murray,Lions,7.0,K,14,2,2,2014,1
967,448,0,1,1,Patrick Murray,Panthers,5.0,K,15,2,2,2014,1
1001,482,0,1,1,Patrick Murray,Packers,3.0,K,16,0,0,2014,0
1022,503,0,2,2,Patrick Murray,Saints,8.0,K,17,2,2,2014,0
