,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,21,21,0,0,Marshawn Lynch,Titans,0,0,0,0,0,0,8.0,RB,0,0,16,1,0,18,0,76,1,2017,27,27,0,0,0,Raiders,250,26,3.0,DST,109,2.0,0,Titans,359,0
1,100,100,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,10.0,RB,0,0,4,1,0,12,1,45,2,2017,40,40,0,2,0,Jets,145,20,12.0,DST,126,4.0,0,Raiders,271,0
2,240,240,0,0,Marshawn Lynch,Redskins,0,0,0,0,0,0,1.0,RB,0,0,8,1,0,6,0,18,3,2017,64,64,0,1,2,Raiders,96,10,17.0,DST,32,4.0,0,Redskins,128,0
3,330,330,0,0,Marshawn Lynch,Broncos,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,9,0,12,4,2017,102,102,0,0,1,Raiders,230,10,12.0,DST,24,3.0,0,Broncos,254,0
4,370,370,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,11.0,RB,0,0,10,1,0,12,1,43,5,2017,153,153,0,0,0,Ravens,222,30,0.0,DST,143,0.0,0,Raiders,365,0
5,464,464,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,6.0,RB,0,0,0,0,0,13,0,63,6,2017,171,171,0,1,0,Chargers,263,17,7.0,DST,80,1.0,0,Raiders,343,0
6,586,586,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,9,7,2017,209,209,0,0,0,Chiefs,331,30,1.0,DST,94,1.0,0,Raiders,425,0
7,665,665,0,0,Marshawn Lynch,Dolphins,0,0,0,0,0,0,17.0,RB,0,0,6,2,0,14,2,57,9,2017,257,257,0,1,1,Raiders,295,27,6.0,DST,84,1.0,0,Dolphins,379,0
8,846,846,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,7.0,RB,0,0,10,1,0,11,0,67,11,2017,318,318,0,0,0,Patriots,332,33,1.0,DST,89,1.0,0,Raiders,421,0
9,902,902,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,16.0,RB,0,0,43,3,0,26,1,67,12,2017,332,332,0,0,1,Broncos,160,14,11.0,DST,56,5.0,0,Raiders,216,0
10,983,983,0,0,Marshawn Lynch,Raiders,0,0,0,0,0,0,18.0,RB,0,0,20,2,0,17,1,101,13,2017,364,364,0,2,0,Giants,200,17,11.0,DST,65,3.0,0,Raiders,265,0
