,Year,Week,Team,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games
1543,2011,1,Bills,0,2,1,Chiefs,105,7,15.0,DST,108,2.0,0,213,0,1
1590,2011,2,Bills,0,1,1,Raiders,323,35,4.0,DST,131,0.0,0,454,0,0
1604,2011,3,Bills,0,0,4,Patriots,387,31,14.0,DST,108,0.0,0,495,1,0
1640,2011,4,Bills,0,0,2,Bengals,287,23,13.0,DST,171,2.0,0,458,1,1
1667,2011,5,Bills,0,1,4,Eagles,315,24,17.0,DST,174,0.0,0,489,1,0
1711,2011,6,Bills,1,0,0,Giants,292,27,3.0,DST,122,0.0,0,414,0,1
1744,2011,8,Bills,1,0,2,Redskins,152,0,26.0,DST,26,10.0,0,178,0,0
1784,2011,9,Bills,0,1,1,Jets,222,27,6.0,DST,126,1.0,0,348,0,0
1827,2011,10,Bills,0,0,0,Cowboys,270,44,0.0,DST,163,0.0,0,433,0,1
1852,2011,11,Bills,0,0,0,Dolphins,147,35,3.0,DST,95,1.0,1,242,0,1
1882,2011,12,Bills,0,1,1,Jets,180,28,4.0,DST,138,0.0,0,318,0,1
1913,2011,13,Bills,0,0,0,Titans,130,23,2.0,DST,187,1.0,0,317,0,0
1933,2011,14,Bills,1,1,0,Chargers,216,37,12.0,DST,150,2.0,0,366,1,1
1972,2011,15,Bills,0,3,0,Dolphins,194,30,8.0,DST,254,2.0,0,448,0,0
1984,2011,16,Bills,0,1,3,Broncos,152,14,34.0,DST,133,4.0,0,285,3,0
2039,2011,17,Bills,0,0,1,Patriots,342,49,6.0,DST,138,4.0,0,480,0,1
