,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
74,74,74,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,6,1,2017
164,164,164,0,0,Latavius Murray,Steelers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,6,2,2017
252,252,252,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,2,0,5,3,2017
316,316,316,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,2.0,RB,0,0,8,2,0,7,0,21,4,2017
395,395,395,0,0,Latavius Murray,Bears,0,0,0,0,0,0,4.0,RB,0,0,12,2,0,12,0,31,5,2017
476,476,476,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,3.0,RB,0,0,10,1,0,15,0,28,6,2017
516,516,516,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,17.0,RB,0,0,0,0,0,18,1,113,7,2017
634,634,634,0,0,Latavius Murray,Browns,0,0,0,0,0,0,3.0,RB,0,0,8,1,0,19,0,39,8,2017
743,743,743,0,0,Latavius Murray,Redskins,0,0,0,0,0,0,12.0,RB,0,0,0,0,0,17,1,68,10,2017
818,818,818,0,0,Latavius Murray,Vikings,0,0,0,0,0,0,21.0,RB,0,0,1,1,0,15,2,95,11,2017
904,904,904,0,0,Latavius Murray,Lions,0,0,0,0,0,0,14.0,RB,0,0,0,0,0,20,1,84,12,2017
998,998,998,0,0,Latavius Murray,Falcons,0,0,0,0,0,0,9.0,RB,0,0,21,3,0,16,0,76,13,2017
