,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
13,13,13.0,0.0,0.0,Evan Engram,Cowboys,0.0,0.0,0.0,0.0,0.0,0.0,4.0,TE,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,1,2017.0
48,48,13.0,0.0,0.0,Evan Engram,Giants,0.0,0.0,0.0,0.0,0.0,0.0,4.0,TE,0.0,0.0,44.0,4.0,0.0,0.0,0.0,0.0,2,2017.0
116,116,30.5,0.0,0.0,Evan Engram,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,7.0,TE,0.0,0.5,46.5,4.0,0.0,0.0,0.0,0.0,3,2017.0
167,167,59.0,0.0,0.0,Evan Engram,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,6.0,TE,0.0,0.3333333333333333,46.0,4.333333333333333,0.0,0.0,0.0,0.0,4,2017.0
254,254,86.0,0.0,0.0,Evan Engram,Broncos,0.0,0.0,0.0,0.0,0.0,0.0,6.0,TE,0.0,0.25,50.0,4.75,0.0,0.0,0.0,0.0,6,2017.0
302,302,119.6,0.0,0.0,Evan Engram,Giants,0.0,0.0,0.0,0.0,0.0,0.0,7.6,TE,0.0,0.4,56.4,4.8,0.0,0.0,0.0,0.0,7,2017.0
403,403,150.0,0.0,0.0,Evan Engram,Giants,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,TE,0.0,0.5,57.0,5.0,0.0,0.0,0.0,0.0,9,2017.0
449,449,186.14285714285714,0.0,0.0,Evan Engram,49ers,0.0,0.0,0.0,0.0,0.0,0.0,9.0,TE,0.0,0.5714285714285714,58.857142857142854,4.857142857142857,0.0,0.0,0.0,0.0,10,2017.0
534,534,219.0,0.0,0.0,Evan Engram,Giants,0.0,0.0,0.0,0.0,0.0,0.0,9.0,TE,0.0,0.625,55.375,5.0,0.0,0.0,0.0,0.0,11,2017.0
574,574,254.0,0.0,0.0,Evan Engram,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,8.0,TE,0.0,0.5555555555555556,50.22222222222222,4.555555555555555,0.0,0.0,0.0,0.0,12,2017.0
588,588,286.0,0.0,0.0,Evan Engram,Raiders,0.0,0.0,0.0,0.0,0.0,0.0,7.3,TE,0.0,0.5,47.0,4.4,0.0,0.0,0.0,0.0,13,2017.0
