,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
13,13,13,0,0,Evan Engram,Cowboys,0,0,0,0,0,0,4.0,TE,0,0,44,4,0,0,0,0,1,2017
48,48,48,0,0,Evan Engram,Giants,0,0,0,0,0,0,10.0,TE,0,1,49,4,0,0,0,0,2,2017
116,116,116,0,0,Evan Engram,Eagles,0,0,0,0,0,0,4.0,TE,0,0,45,5,0,0,0,0,3,2017
167,167,167,0,0,Evan Engram,Buccaneers,0,0,0,0,0,0,6.0,TE,0,0,62,6,0,0,0,0,4,2017
254,254,254,0,0,Evan Engram,Broncos,0,0,0,0,0,0,14.0,TE,0,1,82,5,0,0,0,0,6,2017
302,302,302,0,0,Evan Engram,Giants,0,0,0,0,0,0,12.0,TE,0,1,60,6,0,0,0,0,7,2017
403,403,403,0,0,Evan Engram,Giants,0,0,0,0,0,0,13.0,TE,0,1,70,4,0,0,0,0,9,2017
449,449,449,0,0,Evan Engram,49ers,0,0,0,0,0,0,9.0,TE,0,1,31,6,0,0,0,0,10,2017
534,534,534,0,0,Evan Engram,Giants,0,0,0,0,0,0,0.0,TE,0,0,9,1,0,0,0,0,11,2017
574,574,574,0,0,Evan Engram,Redskins,0,0,0,0,0,0,1.0,TE,0,0,18,3,0,0,0,0,12,2017
588,588,588,0,0,Evan Engram,Raiders,0,0,0,0,0,0,15.0,TE,0,1,99,7,0,0,0,0,13,2017
