,Unnamed: 0.1,50+,FGA,FGM,Name,Opponent_x,Points_x,Position_x,Week,XPA,XPM,Year,Away Games_x,Team,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Total Yards,Touchdowns,Away Games_y
0,4,0,3,3,Nick Folk,Ravens,9.0,K,1,0,0,2010,0,Ravens,0,1,0,Jets,60,9,11.0,DST,116,2.0,0,176,0,1
1,47,0,2,2,Nick Folk,Patriots,8.0,K,2,2,2,2010,0,Patriots,0,0,0,Jets,200,28,3.0,DST,136,3.0,0,336,0,1
2,85,0,2,1,Nick Folk,Dolphins,7.0,K,3,4,4,2010,1,Dolphins,1,0,0,Jets,256,31,2.0,DST,146,0.0,0,402,0,0
3,110,0,2,1,Nick Folk,Bills,8.0,K,4,5,5,2010,1,Bills,0,0,0,Jets,171,38,0.0,DST,273,0.0,0,444,0,0
4,166,1,1,1,Nick Folk,Broncos,8.0,K,6,3,3,2010,1,Broncos,0,1,2,Jets,190,24,9.0,DST,129,2.0,0,319,0,0
5,243,0,1,0,Nick Folk,Packers,0.0,K,8,0,0,2010,0,Packers,0,1,2,Jets,241,0,18.0,DST,119,2.0,0,360,0,1
6,250,0,3,3,Nick Folk,Lions,11.0,K,9,2,2,2010,1,Lions,0,1,1,Jets,327,23,6.0,DST,110,1.0,0,437,0,0
7,282,0,5,2,Nick Folk,Browns,8.0,K,10,2,2,2010,1,Browns,0,0,1,Jets,284,26,5.0,DST,172,2.0,0,456,0,0
8,305,0,4,3,Nick Folk,Texans,12.0,K,11,3,3,2010,0,Texans,0,1,1,Jets,298,30,7.0,DST,103,3.0,0,401,0,1
9,351,0,2,1,Nick Folk,Bengals,6.0,K,12,3,3,2010,0,Bengals,0,0,1,Jets,149,26,5.0,DST,170,2.0,0,319,0,1
10,390,0,2,1,Nick Folk,Patriots,3.0,K,13,0,0,2010,1,Patriots,0,0,3,Jets,149,3,17.0,DST,152,1.0,0,301,0,0
11,411,0,2,2,Nick Folk,Dolphins,6.0,K,14,0,0,2010,0,Dolphins,0,1,1,Jets,193,6,20.0,DST,87,6.0,0,280,0,1
12,440,0,2,2,Nick Folk,Steelers,8.0,K,15,2,2,2010,1,Steelers,0,0,0,Jets,170,22,2.0,DST,106,1.0,0,276,0,0
13,464,0,2,2,Nick Folk,Bears,10.0,K,16,4,4,2010,1,Bears,0,1,1,Jets,269,34,4.0,DST,124,0.0,0,393,0,0
14,499,0,1,1,Nick Folk,Bills,8.0,K,17,5,5,2010,0,Bills,0,0,1,Jets,112,38,9.0,DST,276,1.0,0,388,1,1
