,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
1046,4.0,0.0,3.0,3.0,Nick Folk,Ravens,9.0,K,1,0.0,0.0,2010.0,0.0
1089,4.0,0.0,3.0,3.0,Nick Folk,Patriots,9.0,K,2,0.0,0.0,2010.0,0.0
1127,25.5,0.0,2.5,2.5,Nick Folk,Dolphins,8.5,K,3,1.0,1.0,2010.0,0.0
1152,45.333333333333336,0.0,2.3333333333333335,2.0,Nick Folk,Bills,8.0,K,4,2.0,2.0,2010.0,0.3333333333333333
1171,61.5,0.0,2.25,1.75,Nick Folk,Min,8.0,K,5,2.75,2.75,2010.0,0.5
1208,75.0,0.2,2.8,2.4,Nick Folk,Broncos,10.2,K,6,2.6,2.6,2010.0,0.4
1285,90.16666666666667,0.3333333333333333,2.5,2.1666666666666665,Nick Folk,Packers,9.833333333333334,K,8,2.6666666666666665,2.6666666666666665,2010.0,0.5
1292,112.0,0.2857142857142857,2.2857142857142856,1.8571428571428572,Nick Folk,Lions,8.428571428571429,K,9,2.2857142857142856,2.2857142857142856,2010.0,0.42857142857142855
1324,129.25,0.25,2.375,2.0,Nick Folk,Browns,8.75,K,10,2.25,2.25,2010.0,0.5
1347,146.22222222222223,0.2222222222222222,2.6666666666666665,2.0,Nick Folk,Texans,8.666666666666666,K,11,2.2222222222222223,2.2222222222222223,2010.0,0.5555555555555556
1393,162.1,0.2,2.8,2.1,Nick Folk,Bengals,9.0,K,12,2.3,2.3,2010.0,0.5
1432,179.27272727272728,0.18181818181818182,2.727272727272727,2.0,Nick Folk,Patriots,8.727272727272727,K,13,2.3636363636363638,2.3636363636363638,2010.0,0.45454545454545453
1453,196.83333333333334,0.16666666666666666,2.6666666666666665,1.9166666666666667,Nick Folk,Dolphins,8.25,K,14,2.1666666666666665,2.1666666666666665,2010.0,0.5
1482,213.30769230769232,0.15384615384615385,2.6153846153846154,1.9230769230769231,Nick Folk,Steelers,8.076923076923077,K,15,2.0,2.0,2010.0,0.46153846153846156
1506,229.5,0.14285714285714285,2.5714285714285716,1.9285714285714286,Nick Folk,Bears,8.071428571428571,K,16,2.0,2.0,2010.0,0.5
1541,245.13333333333333,0.13333333333333333,2.533333333333333,1.9333333333333333,Nick Folk,Bills,8.2,K,17,2.1333333333333333,2.1333333333333333,2010.0,0.5333333333333333
