Year,Week,Name,Points,Receptions,Pass 2PT,Pass Interceptions,Receiving 2PT,Rush TD,Pass Completions,Receiving TD,Fumble TD,Pass TD,Rush 2PT,Pass Attempts,Away Games,Rush Yards,Pass Yards,Receiving Yards,Rush Attempts,Fumbles Lost,Opponent,Position
2016,4,Brice Butler,10000000.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194754273881.0,0.0,0.0,49ers,WR
2016,4,Philly Brown,10000000.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,587068342272.0,0.0,0.0,Falcons,WR
2016,4,Charone Peake,4782969.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21870000000.0,0.0,0.0,Seahawks,WR
2016,4,Darrius Heyward-Bey,4782969.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27512614111.0,0.0,0.0,Chiefs,WR
2016,4,Michael Floyd,4782969.0,2187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78364164096.0,0.0,0.0,LA,WR
2016,4,Kelvin Benjamin,4782969.0,2187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137231006679.0,0.0,0.0,Falcons,WR
2016,4,Robert Woods,2097152.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44231334895529.0,0.0,0.0,Patriots,WR
2016,4,Rishard Matthews,2097152.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24928547056768.0,0.0,0.0,Texans,WR
2016,4,Tyreek Hill,2097152.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-128.0,0.0,4586471424.0,1.0,0.0,Steelers,WR
2016,4,Kenny Britt,2097152.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24928547056768.0,0.0,0.0,Cardinals,WR
2016,4,Seth Roberts,823543.0,2187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35831808.0,0.0,0.0,Ravens,WR
2016,4,Jeremy Maclin,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17565568854912.0,0.0,0.0,Steelers,WR
2016,4,Marvin Jones,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12151280273024.0,0.0,0.0,Bears,WR
2016,4,Charles Johnson,823543.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235430000000.0,0.0,0.0,Giants,WR
2016,4,Chris Conley,823543.0,279936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8235430000000.0,0.0,0.0,Steelers,WR
2016,4,Sammie Coates,823543.0,279936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,19203908986159.0,1.0,0.0,Chiefs,WR
2016,4,Mike Wallace,279936.0,16384.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.0,0.0,319277809664.0,1.0,0.0,Raiders,WR
2016,4,Jarvis Landry,279936.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3142742836021.0,0.0,0.0,Bengals,WR
2016,4,Larry Fitzgerald,279936.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3521614606208.0,1.0,0.0,LA,WR
2016,4,Quincy Enunwa,279936.0,279936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2799360000000.0,0.0,0.0,Seahawks,WR
2016,4,Cole Beasley,279936.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,823543.0,0.0,5455160701056.0,1.0,0.0,49ers,WR
2016,4,Albert Wilson,78125.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1028071702528.0,0.0,0.0,Steelers,WR
2016,4,Kevin White,78125.0,279936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522435234375.0,0.0,0.0,Lions,WR
2016,4,Devin Funchess,78125.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1727094849536.0,0.0,0.0,Falcons,WR
2016,4,Mike Evans,78125.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488651484819.0,0.0,0.0,Broncos,WR
2016,4,Victor Cruz,78125.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,781250000000.0,0.0,0.0,Min,WR
2016,4,Doug Baldwin,78125.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1338925209984.0,0.0,0.0,Jets,WR
2016,4,Tyrell Williams,16384.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163840000000.0,0.0,0.0,Saints,WR
2016,4,Brandon LaFell,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319277809664.0,0.0,0.0,Dolphins,WR
2016,4,Alshon Jeffery,16384.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435817657216.0,0.0,0.0,Lions,WR
2016,4,Taylor Gabriel,16384.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678223072849.0,0.0,0.0,Panthers,WR
2016,4,Stefon Diggs,16384.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,506623120463.0,1.0,0.0,Giants,WR
2016,4,Amari Cooper,16384.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,587068342272.0,0.0,0.0,Ravens,WR
2016,4,Jaelen Strong,2187.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27512614111.0,0.0,0.0,Titans,WR
2016,4,Sterling Shepard,2187.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21870000000.0,0.0,0.0,Min,WR
2016,4,Chester Rogers,2187.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137231006679.0,0.0,0.0,Jaguars,WR
2016,4,Cordarrelle Patterson,2187.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,114415582592.0,1.0,0.0,Giants,WR
2016,4,Andre Johnson,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42618442977.0,0.0,0.0,Texans,WR
2016,4,Vincent Jackson,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114415582592.0,0.0,0.0,Broncos,WR
2016,4,Pierre Garcon,2187.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137231006679.0,0.0,0.0,Browns,WR
2016,4,Brandin Cooks,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27512614111.0,0.0,0.0,Chargers,WR
2016,4,Anquan Boldin,2187.0,279936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27512614111.0,0.0,0.0,Bears,WR
2016,4,Travis Benjamin,2187.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587068342272.0,0.0,1.0,Saints,WR
2016,4,Adam Thielen,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801088541.0,0.0,0.0,Giants,WR
2016,4,Golden Tate,128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bears,WR
2016,4,Willie Snead,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3404825447.0,0.0,0.0,Chargers,WR
2016,4,Mohamed Sanu,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494357888.0,0.0,0.0,Panthers,WR
2016,4,Paul Richardson,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10460353203.0,0.0,0.0,Jets,WR
2016,4,Walter Powell,128.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2494357888.0,0.0,0.0,Patriots,WR
2016,4,Breshad Perriman,128.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4586471424.0,0.0,0.0,Raiders,WR
2016,4,DeVante Parker,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1280000000.0,0.0,0.0,Bengals,WR
2016,4,Jordan Norwood,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6103515625.0,0.0,0.0,Buccaneers,WR
2016,4,J.J. Nelson,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4586471424.0,0.0,0.0,LA,WR
2016,4,Cameron Meredith,128.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13492928512.0,0.0,0.0,Lions,WR
2016,4,Ricardo Louis,128.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13492928512.0,0.0,0.0,Redskins,WR
2016,4,Marqise Lee,128.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13492928512.0,0.0,0.0,Colts,WR
2016,4,Jermaine Kearse,128.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3404825447.0,0.0,0.0,Jets,WR
2016,4,Andrew Hawkins,128.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13492928512.0,0.0,0.0,Redskins,WR
2016,4,Jamison Crowder,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801088541.0,0.0,0.0,Browns,WR
2016,4,Odell Beckham Jr.,128.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3404825447.0,0.0,0.0,Min,WR
2016,4,Kendall Wright,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105413504.0,0.0,0.0,Texans,WR
2016,4,Neal Sterling,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,Colts,WR
2016,4,Tajae Sharpe,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170859375.0,0.0,0.0,Texans,WR
2016,4,Quinton Patton,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62748517.0,0.0,0.0,Cowboys,WR
2016,4,Tyler Lockett,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62748517.0,0.0,0.0,Jets,WR
2016,4,Tommylee Lewis,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2187.0,0.0,10000000.0,1.0,0.0,Chargers,WR
2016,4,Marquise Goodwin,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35831808.0,0.0,0.0,Patriots,WR
2016,4,Ted Ginn Jr.,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105413504.0,0.0,0.0,Falcons,WR
2016,4,Julian Edelman,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,268435456.0,1.0,0.0,Bills,WR
2016,4,Brandon Coleman,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,410338673.0,0.0,0.0,Chargers,WR
2016,4,Tyler Boyd,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,Dolphins,WR
2016,4,Tavon Austin,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-279936.0,0.0,105413504.0,1.0,0.0,Cardinals,WR
2016,4,Robby Anderson,1.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35831808.0,0.0,0.0,Seahawks,WR
2016,4,Lucky Whitehead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2097152.0,0.0,0.0,1.0,0.0,49ers,WR
2016,4,Jordan Taylor,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4782969.0,0.0,0.0,Buccaneers,WR
2016,4,Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16384.0,0.0,0.0,1.0,0.0,Patriots,WR
2016,4,Torrey Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187.0,0.0,0.0,Cowboys,WR
2016,4,Andre Roberts,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2097152.0,0.0,0.0,Bears,WR
2016,4,Chris Moore,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279936.0,0.0,0.0,Raiders,WR
2016,4,DeSean Jackson,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78125.0,0.0,0.0,Browns,WR
2016,4,Adam Humphries,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,Broncos,WR
2016,4,DeAndre Hopkins,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16384.0,0.0,0.0,Titans,WR
2016,4,Rashad Greene,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097152.0,0.0,0.0,Colts,WR
2016,4,Aaron Burbridge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78125.0,0.0,0.0,Cowboys,WR
2016,4,Jaron Brown,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823543.0,0.0,0.0,LA,WR
2016,4,Arrelious Benn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Colts,WR
2016,4,Kamar Aiken,0.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4782969.0,0.0,0.0,Raiders,WR
2016,4,Dwayne Harris,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Min,WR
2016,5,Sammie Coates,6103515625.0,279936.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002544368429379.0,0.0,0.0,Jets,WR
2016,5,T.Y. Hilton,3404825447.0,10000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275360817613091.0,0.0,0.0,Bears,WR
2016,5,Amari Cooper,1801088541.0,279936.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953133216331392.0,0.0,0.0,Chargers,WR
2016,5,Larry Fitzgerald,1280000000.0,279936.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22876792454961.0,0.0,0.0,49ers,WR
2016,5,Adam Thielen,612220032.0,823543.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532875860165503.0,0.0,0.0,Texans,WR
2016,5,Cameron Meredith,612220032.0,4782969.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,279936.0,0.0,627485170000000.0,1.0,1.0,Colts,WR
2016,5,Brandon LaFell,612220032.0,2097152.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6722988818432.0,0.0,0.0,Cowboys,WR
2016,5,Tyrell Williams,410338673.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300124211606973.0,0.0,0.0,Raiders,WR
2016,5,Brandon Marshall,410338673.0,2097152.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250226879128704.0,0.0,0.0,Steelers,WR
2016,5,Jeremy Kerley,268435456.0,2097152.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114868566764928.0,0.0,0.0,Cardinals,WR
2016,5,Mike Evans,105413504.0,279936.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44231334895529.0,0.0,0.0,Panthers,WR
2016,5,Davante Adams,105413504.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32057708828125.0,0.0,0.0,Giants,WR
2016,5,Antonio Brown,62748517.0,4782969.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17565568854912.0,0.0,0.0,Jets,WR
2016,5,DeAndre Hopkins,19487171.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1727094849536.0,0.0,0.0,Min,WR
2016,5,Chris Hogan,19487171.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,0.0,250226879128704.0,1.0,0.0,Browns,WR
2016,5,Andrew Hawkins,19487171.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727094849536.0,0.0,0.0,Patriots,WR
2016,5,Pierre Garcon,19487171.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1727094849536.0,0.0,0.0,Ravens,WR
2016,5,Travis Benjamin,19487171.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300124211606973.0,0.0,0.0,Raiders,WR
2016,5,Odell Beckham Jr.,19487171.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1727094849536.0,0.0,0.0,Packers,WR
2016,5,Cole Beasley,19487171.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174711139837.0,0.0,0.0,Bengals,WR
2016,5,Demaryius Thomas,10000000.0,78125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678223072849.0,0.0,0.0,Falcons,WR
2016,5,Michael Crabtree,10000000.0,2187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506623120463.0,0.0,0.0,Chargers,WR
2016,5,Randall Cobb,10000000.0,4782969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171382426877952.0,1.0,0.0,Giants,WR
2016,5,Cordarrelle Patterson,4782969.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,823543.0,0.0,137231006679.0,1.0,0.0,Texans,WR
2016,5,Jordy Nelson,4782969.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114415582592.0,0.0,0.0,Giants,WR
2016,5,Rishard Matthews,4782969.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34359738368.0,0.0,0.0,Dolphins,WR
2016,5,Marvin Jones,4782969.0,16384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94931877133.0,0.0,0.0,Eagles,WR
2016,5,Emmanuel Sanders,2097152.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20971520000000.0,0.0,0.0,Falcons,WR
2016,5,Terrance Williams,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235430000000.0,0.0,0.0,Bengals,WR
2016,5,DeVante Parker,823543.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235430000000.0,0.0,0.0,Titans,WR
2016,5,Andre Johnson,823543.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62748517.0,0.0,0.0,Dolphins,WR
2016,5,Alshon Jeffery,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16048523266853.0,0.0,0.0,Colts,WR
2016,5,Josh Huff,823543.0,2187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10000000.0,0.0,78125.0,128.0,0.0,Lions,WR
2016,5,Marquise Goodwin,823543.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62748517.0,0.0,0.0,LA,WR
2016,5,Kenny Britt,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13348388671875.0,0.0,0.0,Bills,WR
2016,5,Kelvin Benjamin,823543.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235430000000.0,0.0,0.0,Buccaneers,WR
2016,5,Tavon Austin,823543.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8031810176.0,0.0,2488651484819.0,2187.0,0.0,Bills,WR
2016,5,Mike Wallace,279936.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3938980639167.0,0.0,0.0,Redskins,WR
2016,5,Jordan Matthews,279936.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4902227890625.0,0.0,0.0,Lions,WR
2016,5,Justin Hunter,279936.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16384.0,0.0,0.0,LA,WR
2016,5,Brian Quick,78125.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897410677851.0,0.0,0.0,Bills,WR
2016,5,A.J. Green,78125.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,781250000000.0,0.0,0.0,Cowboys,WR
2016,5,Quincy Enunwa,78125.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,897410677851.0,0.0,0.0,Steelers,WR
2016,5,Eddie Royal,16384.0,823543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271818611107.0,0.0,0.0,Colts,WR
2016,5,Terrelle Pryor,16384.0,78125.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2187.0,0.0,2187.0,78125.0,587068342272.0,128.0,0.0,Patriots,WR
2016,5,Dorial Green-Beckham,16384.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271818611107.0,0.0,0.0,Lions,WR
2016,5,Anquan Boldin,16384.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587068342272.0,0.0,0.0,Eagles,WR
2016,5,Jarius Wright,2187.0,16384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34359738368.0,0.0,0.0,Texans,WR
2016,5,Golden Tate,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279936.0,0.0,137231006679.0,2187.0,0.0,Eagles,WR
2016,5,Jaelen Strong,2187.0,78125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137231006679.0,0.0,0.0,Min,WR
2016,5,Mohamed Sanu,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,271818611107.0,0.0,1.0,Broncos,WR
2016,5,Vincent Jackson,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78364164096.0,0.0,0.0,Panthers,WR
