Year,Week,Team,Sack,Pass Yards Allowed,Point After,Safety,Points,Touchdowns,Rush Yards Allowed,Interception,Total Yards,Blocks,Away Games,Fumble Returns,Opponent,Position
2013,16,Bills,2401.0,62742241.0,0.0,0.0,194481.0,0.0,38416.0,16.0,112550881.0,0.0,0.0,0.0,Dolphins,DST
2013,16,Colts,625.0,303595776.0,2401.0,0.0,160000.0,0.0,577200625.0,1.0,6784652161.0,0.0,1.0,81.0,Chiefs,DST
2013,16,Giants,16.0,1836036801.0,160000.0,0.0,104976.0,1.0,479785216.0,16.0,15882300625.0,0.0,1.0,1.0,Lions,DST
2013,16,Rams,2401.0,151807041.0,28561.0,0.0,104976.0,0.0,12117361.0,0.0,835210000.0,0.0,0.0,16.0,Buccaneers,DST
2013,16,Panthers,1296.0,3262808641.0,28561.0,0.0,83521.0,0.0,252047376.0,16.0,17748900625.0,0.0,0.0,0.0,Saints,DST
2013,16,Cardinals,256.0,62742241.0,10000.0,0.0,50625.0,0.0,112550881.0,1.0,1358954496.0,0.0,1.0,1.0,Seahawks,DST
2013,16,Broncos,81.0,547981281.0,28561.0,0.0,38416.0,0.0,57289761.0,16.0,3317760000.0,0.0,1.0,0.0,Texans,DST
2013,16,Jets,81.0,796594176.0,28561.0,0.0,38416.0,0.0,174900625.0,16.0,6414247921.0,0.0,0.0,0.0,Browns,DST
2013,16,Seahawks,16.0,796594176.0,83521.0,0.0,38416.0,0.0,373301041.0,256.0,8882874001.0,0.0,0.0,0.0,Cardinals,DST
2013,16,Steelers,81.0,2300257521.0,923521.0,0.0,28561.0,1.0,519885601.0,1.0,18741610000.0,0.0,1.0,1.0,Packers,DST
2013,16,Chargers,1.0,1800814096.0,28561.0,0.0,20736.0,0.0,12117361.0,1.0,4931550625.0,0.0,0.0,1.0,Raiders,DST
2013,16,49ers,1.0,13521270961.0,331776.0,0.0,20736.0,1.0,13845841.0,16.0,26115852816.0,0.0,0.0,0.0,Falcons,DST
2013,16,Saints,256.0,395254161.0,83521.0,0.0,10000.0,0.0,43046721.0,1.0,2428912656.0,0.0,1.0,0.0,Panthers,DST
2013,16,Titans,16.0,2608757776.0,65536.0,0.0,10000.0,0.0,15752961.0,1.0,6975757441.0,1.0,1.0,0.0,Jaguars,DST
2013,16,Lions,16.0,3208542736.0,279841.0,1.0,6561.0,0.0,2825761.0,1.0,6059221281.0,0.0,0.0,1.0,Giants,DST
2013,16,Jaguars,81.0,723394816.0,160000.0,0.0,6561.0,0.0,1097199376.0,1.0,14331920656.0,0.0,0.0,0.0,Titans,DST
2013,16,Raiders,1.0,1475789056.0,456976.0,0.0,4096.0,0.0,479785216.0,1.0,14003408896.0,0.0,1.0,16.0,Chargers,DST
2013,16,Dolphins,1.0,1222830961.0,130321.0,0.0,2401.0,0.0,1698181681.0,1.0,23134410000.0,0.0,1.0,0.0,Bills,DST
2013,16,Redskins,16.0,2097273616.0,331776.0,0.0,2401.0,0.0,81450625.0,1.0,9116621361.0,0.0,0.0,1.0,Cowboys,DST
2013,16,Buccaneers,1.0,479785216.0,279841.0,0.0,1296.0,0.0,276922881.0,0.0,5887339441.0,0.0,1.0,16.0,Rams,DST
2013,16,Packers,1.0,1358954496.0,2085136.0,0.0,625.0,0.0,519885601.0,1.0,13841287201.0,0.0,0.0,1.0,Steelers,DST
2013,16,Bears,16.0,2562890625.0,8503056.0,0.0,256.0,0.0,6975757441.0,0.0,69799526416.0,0.0,1.0,1.0,Eagles,DST
2013,16,Vikings,16.0,14166950625.0,3111696.0,0.0,256.0,0.0,43046721.0,0.0,32933538576.0,0.0,1.0,1.0,Bengals,DST
2013,16,Falcons,81.0,1049760000.0,1336336.0,0.0,81.0,0.0,1568239201.0,0.0,20632736881.0,0.0,1.0,0.0,49ers,DST
2013,16,Cowboys,0.0,1506138481.0,279841.0,0.0,81.0,0.0,100000000.0,1.0,7780827681.0,0.0,1.0,0.0,Redskins,DST
2013,16,Ravens,16.0,623201296.0,2825761.0,0.0,16.0,0.0,406586896.0,0.0,8100000000.0,0.0,0.0,0.0,Patriots,DST
2013,16,Chiefs,1.0,2897022976.0,279841.0,0.0,16.0,0.0,332150625.0,0.0,18141126721.0,0.0,0.0,0.0,Colts,DST
2013,16,Browns,0.0,2097273616.0,331776.0,0.0,1.0,0.0,1871773696.0,0.0,31713911056.0,0.0,1.0,0.0,Jets,DST
2013,16,Texans,1.0,24840596881.0,1874161.0,0.0,1.0,0.0,168896016.0,0.0,68184176641.0,0.0,0.0,0.0,Broncos,DST
2013,17,Panthers,6561.0,2847396321.0,160000.0,0.0,194481.0,1.0,33362176.0,1.0,8882874001.0,0.0,1.0,0.0,Falcons,DST
2013,17,Giants,81.0,655360000.0,1296.0,0.0,194481.0,0.0,68574961.0,16.0,3969126001.0,0.0,0.0,16.0,Redskins,DST
2013,17,Seahawks,16.0,442050625.0,6561.0,0.0,130321.0,1.0,28561.0,16.0,623201296.0,0.0,0.0,0.0,Rams,DST
2013,17,Bengals,16.0,937890625.0,83521.0,0.0,104976.0,1.0,4879681.0,81.0,2428912656.0,0.0,0.0,0.0,Ravens,DST
2013,17,Titans,1.0,2472973441.0,10000.0,0.0,65536.0,0.0,17850625.0,16.0,6879707136.0,0.0,0.0,16.0,Texans,DST
2013,17,Colts,81.0,8999178496.0,10000.0,0.0,38416.0,0.0,3111696.0,1.0,15006250000.0,0.0,0.0,1.0,Jaguars,DST
2013,17,Steelers,81.0,2385443281.0,2401.0,0.0,38416.0,0.0,38950081.0,1.0,8100000000.0,0.0,0.0,1.0,Browns,DST
2013,17,Jets,0.0,1731891456.0,2401.0,0.0,28561.0,0.0,71639296.0,81.0,7676563456.0,0.0,1.0,0.0,Dolphins,DST
2013,17,Vikings,625.0,1097199376.0,28561.0,0.0,20736.0,0.0,15752961.0,0.0,3603000625.0,0.0,0.0,0.0,Lions,DST
2013,17,Lions,81.0,855036081.0,38416.0,0.0,14641.0,0.0,916636176.0,1.0,14166950625.0,0.0,1.0,1.0,Min,DST
2013,17,Packers,1.0,2517630976.0,614656.0,0.0,14641.0,1.0,214358881.0,1.0,14166950625.0,0.0,1.0,1.0,Bears,DST
2013,17,Redskins,1.0,592240896.0,160000.0,0.0,14641.0,0.0,221533456.0,16.0,5972816656.0,0.0,1.0,1.0,Giants,DST
2013,17,Browns,1.0,875213056.0,160000.0,0.0,6561.0,0.0,207360000.0,16.0,7269949696.0,0.0,1.0,0.0,Steelers,DST
2013,17,49ers,1.0,25344958401.0,160000.0,0.0,6561.0,0.0,47458321.0,1.0,53974440976.0,0.0,1.0,1.0,Cardinals,DST
2013,17,Ravens,0.0,6234839521.0,1336336.0,0.0,4096.0,0.0,151807041.0,256.0,23612624896.0,0.0,1.0,0.0,Bengals,DST
2013,17,Cowboys,625.0,2750058481.0,331776.0,0.0,4096.0,0.0,352275361.0,0.0,17944209936.0,0.0,0.0,1.0,Eagles,DST
2013,17,Broncos,16.0,1330863361.0,38416.0,0.0,4096.0,0.0,16777216.0,0.0,4228250625.0,0.0,1.0,1.0,Raiders,DST
2013,17,Patriots,256.0,2517630976.0,160000.0,0.0,4096.0,0.0,815730721.0,0.0,23854493601.0,0.0,0.0,0.0,Bills,DST
2013,17,Saints,16.0,2136750625.0,83521.0,0.0,4096.0,0.0,31640625.0,1.0,7072810000.0,0.0,0.0,0.0,Buccaneers,DST
2013,17,Bears,81.0,9597924961.0,1185921.0,0.0,2401.0,0.0,655360000.0,16.0,50054665441.0,0.0,0.0,0.0,Packers,DST
2013,17,Texans,1.0,655360000.0,65536.0,0.0,2401.0,0.0,519885601.0,1.0,9354951841.0,0.0,1.0,0.0,Titans,DST
2013,17,Eagles,0.0,16426010896.0,234256.0,0.0,2401.0,0.0,9834496.0,16.0,29376588816.0,0.0,1.0,1.0,Cowboys,DST
2013,17,Falcons,1.0,492884401.0,194481.0,0.0,1296.0,0.0,322417936.0,1.0,6414247921.0,0.0,0.0,1.0,Panthers,DST
2013,17,Chiefs,81.0,2300257521.0,531441.0,0.0,1296.0,0.0,1196883216.0,1.0,26904200625.0,0.0,1.0,0.0,Chargers,DST
2013,17,Raiders,81.0,12444741136.0,1336336.0,0.0,625.0,0.0,236421376.0,0.0,44000935696.0,1.0,0.0,0.0,Broncos,DST
2013,17,Rams,256.0,623201296.0,531441.0,0.0,625.0,0.0,151807041.0,0.0,5236114321.0,0.0,1.0,0.0,Seahawks,DST
2013,17,Dolphins,0.0,2342560000.0,160000.0,0.0,256.0,0.0,562448656.0,0.0,19565295376.0,0.0,0.0,0.0,Jets,DST
2013,17,Cardinals,16.0,7269949696.0,279841.0,0.0,81.0,0.0,47458321.0,0.0,19775390625.0,0.0,0.0,0.0,49ers,DST
2013,17,Bills,1.0,174900625.0,1336336.0,0.0,81.0,0.0,5082121521.0,1.0,21293813776.0,0.0,1.0,0.0,Patriots,DST
2013,17,Chargers,16.0,1275989841.0,331776.0,0.0,81.0,0.0,418161601.0,0.0,12149330176.0,0.0,0.0,0.0,Chiefs,DST
2013,17,Jaguars,1.0,7992538801.0,810000.0,0.0,1.0,0.0,40960000.0,0.0,20632736881.0,0.0,1.0,0.0,Colts,DST
2013,17,Buccaneers,1.0,18741610000.0,3111696.0,0.0,1.0,0.0,92236816.0,0.0,47971512576.0,0.0,1.0,0.0,Saints,DST
2014,1,Texans,243.0,812990017201.0,7776.0,0.0,14348907.0,1.0,38579489651.0,0.0,7123848901632.0,32.0,0.0,32.0,Redskins,DST
2014,1,Vikings,3125.0,900897818976.0,7776.0,0.0,9765625.0,1.0,1934917632.0,32.0,3251888153568.0,0.0,1.0,0.0,Rams,DST
2014,1,49ers,243.0,1078203909375.0,1419857.0,0.0,4084101.0,1.0,33038369407.0,243.0,8134236862432.0,0.0,1.0,1.0,Cowboys,DST
2014,1,Eagles,243.0,829997587232.0,1419857.0,0.0,1419857.0,1.0,1073741824.0,0.0,2682916351776.0,1.0,0.0,1.0,Jaguars,DST
2014,1,Titans,1024.0,178689902368.0,100000.0,0.0,1419857.0,0.0,1350125107.0,243.0,882735153125.0,0.0,1.0,0.0,Chiefs,DST
2014,1,Dolphins,1024.0,589579257376.0,3200000.0,0.0,537824.0,0.0,5584059449.0,0.0,3101364196875.0,1.0,0.0,32.0,Patriots,DST
2014,1,Panthers,243.0,111577100832.0,537824.0,0.0,371293.0,0.0,11040808032.0,32.0,1282388557824.0,0.0,1.0,1.0,Buccaneers,DST
2014,1,Bills,32.0,4610753397701.0,3200000.0,0.0,248832.0,0.0,4704270176.0,32.0,14195130030907.0,0.0,1.0,1.0,Bears,DST
2014,1,Chargers,32.0,2196527536224.0,1889568.0,0.0,248832.0,0.0,15386239549.0,0.0,10629803362243.0,1.0,1.0,32.0,Cardinals,DST
2014,1,Bengals,243.0,3854601532649.0,1048576.0,0.0,161051.0,0.0,7339040224.0,1.0,13542593318343.0,0.0,1.0,1.0,Ravens,DST
2014,1,Jaguars,3125.0,1572763671875.0,45435424.0,0.0,161051.0,0.0,64097340625.0,1.0,13069123200000.0,0.0,1.0,32.0,Eagles,DST
2014,1,Seahawks,243.0,164130859375.0,1048576.0,1.0,161051.0,0.0,3276800000.0,1.0,1078203909375.0,0.0,0.0,0.0,Packers,DST
2014,1,Lions,32.0,61917364224.0,537824.0,0.0,100000.0,0.0,418195493.0,32.0,296709280757.0,0.0,0.0,0.0,Giants,DST
2014,1,Raiders,32.0,247609900000.0,2476099.0,0.0,100000.0,0.0,428232184832.0,1.0,10498572832032.0,0.0,1.0,1.0,Jets,DST
2014,1,Broncos,243.0,5559251349024.0,7962624.0,0.0,32768.0,0.0,459165024.0,32.0,11305787424768.0,0.0,0.0,0.0,Colts,DST
2014,1,Patriots,1.0,137858491849.0,39135393.0,0.0,16807.0,0.0,254194901951.0,1.0,6046617600000.0,0.0,1.0,32.0,Dolphins,DST
2014,1,Cardinals,0.0,763633171168.0,1419857.0,0.0,7776.0,0.0,380204032.0,1.0,2051114900000.0,0.0,0.0,0.0,Chargers,DST
2014,1,Jets,32.0,41615795893.0,537824.0,0.0,7776.0,0.0,9765625.0,0.0,98465804768.0,0.0,0.0,0.0,Raiders,DST
2014,1,Redskins,0.0,370967703776.0,1419857.0,0.0,7776.0,0.0,20113571875.0,0.0,3408200705601.0,0.0,1.0,1.0,Texans,DST
2014,1,Browns,243.0,7515177189376.0,24300000.0,0.0,3125.0,0.0,33038369407.0,1.0,32198817702743.0,0.0,1.0,0.0,Steelers,DST
2014,1,Chiefs,1024.0,847288609443.0,11881376.0,0.0,3125.0,0.0,111577100832.0,0.0,10896201253125.0,0.0,0.0,0.0,Titans,DST
2014,1,Buccaneers,1.0,527182965101.0,3200000.0,0.0,3125.0,0.0,18424351793.0,0.0,4156543539424.0,0.0,0.0,0.0,Panthers,DST
2014,1,Falcons,0.0,4094691316893.0,45435424.0,0.0,1024.0,0.0,51888844699.0,1.0,23426639429632.0,0.0,0.0,1.0,Saints,DST
2014,1,Bears,1.0,129891985607.0,6436343.0,0.0,1024.0,0.0,267785184193.0,1.0,6046617600000.0,0.0,0.0,0.0,Bills,DST
2014,1,Steelers,243.0,304316815968.0,14348907.0,0.0,1024.0,0.0,254194901951.0,0.0,8907339520949.0,0.0,0.0,0.0,Browns,DST
2014,1,Ravens,0.0,2470770901501.0,6436343.0,0.0,243.0,0.0,3077056399.0,0.0,7923516800000.0,1.0,0.0,0.0,Bengals,DST
2014,1,Packers,1.0,254194901951.0,60466176.0,0.0,243.0,0.0,380059617807.0,0.0,9986547231968.0,0.0,1.0,1.0,Seahawks,DST
2014,1,Saints,1.0,17450185778125.0,69343957.0,0.0,243.0,0.0,28153056843.0,0.0,59120987373568.0,0.0,1.0,1.0,Falcons,DST
2014,1,Cowboys,1.0,260919263232.0,17210368.0,0.0,1.0,0.0,33038369407.0,0.0,3303341057599.0,0.0,0.0,0.0,49ers,DST
2014,1,Colts,1.0,1165463885299.0,28629151.0,0.0,1.0,0.0,11040808032.0,0.0,6131066257801.0,0.0,1.0,0.0,Broncos,DST
2014,1,Giants,1.0,4610753397701.0,52521875.0,0.0,1.0,0.0,2535525376.0,0.0,12608989261857.0,0.0,1.0,0.0,Lions,DST
2014,1,Rams,0.0,141985700000.0,45435424.0,0.0,0.0,0.0,216699865625.0,0.0,5638216721875.0,0.0,0.0,0.0,Min,DST
2014,2,Patriots,7776.0,115063617043.0,16807.0,0.0,20511149.0,1.0,459165024.0,1024.0,481170140857.0,1.0,1.0,0.0,Min,DST
2014,2,Bills,1024.0,408410100000.0,100000.0,0.0,6436343.0,1.0,3276800000.0,1.0,2051114900000.0,1.0,0.0,1.0,Dolphins,DST
2014,2,Cardinals,32.0,1188137600000.0,537824.0,0.0,3200000.0,1.0,3486784401.0,32.0,4610753397701.0,0.0,1.0,32.0,Giants,DST
2014,2,Redskins,100000.0,28153056843.0,100000.0,0.0,2476099.0,0.0,9765625.0,1.0,71008211968.0,0.0,0.0,0.0,Jaguars,DST
2014,2,Ravens,32.0,336323216032.0,7776.0,0.0,1889568.0,0.0,9509900499.0,1.0,2470770901501.0,0.0,0.0,32.0,Steelers,DST
2014,2,Panthers,1024.0,1036579476493.0,16807.0,0.0,1419857.0,0.0,1680700000.0,1.0,3515706497843.0,0.0,0.0,32.0,Lions,DST
2014,2,Bears,1024.0,672109330432.0,3200000.0,0.0,1048576.0,0.0,33038369407.0,243.0,5963102065799.0,0.0,1.0,1.0,49ers,DST
2014,2,Bengals,32.0,428232184832.0,100000.0,0.0,759375.0,0.0,8587340257.0,243.0,2817036000549.0,0.0,0.0,0.0,Falcons,DST
2014,2,Browns,32.0,551473077343.0,7962624.0,0.0,371293.0,1.0,159494694624.0,1.0,9861716961757.0,0.0,0.0,1.0,Saints,DST
2014,2,Cowboys,32.0,672109330432.0,100000.0,0.0,371293.0,0.0,3707398432.0,32.0,3052447761824.0,0.0,1.0,0.0,Titans,DST
2014,2,Texans,0.0,1258284197543.0,537824.0,0.0,248832.0,0.0,10510100501.0,32.0,6390089165824.0,0.0,1.0,32.0,Raiders,DST
2014,2,Rams,1.0,164130859375.0,1419857.0,0.0,161051.0,0.0,95388992557.0,1.0,4033577618432.0,32.0,1.0,0.0,Buccaneers,DST
2014,2,Buccaneers,32.0,515363200000.0,2476099.0,0.0,32768.0,0.0,23863536599.0,0.0,4477117485699.0,0.0,0.0,1.0,Rams,DST
2014,2,Titans,1024.0,71008211968.0,11881376.0,0.0,16807.0,0.0,515363200000.0,0.0,6748994797568.0,0.0,0.0,1.0,Cowboys,DST
2014,2,Broncos,32.0,919358226007.0,1419857.0,0.0,7776.0,0.0,41615795893.0,0.0,7923516800000.0,0.0,0.0,0.0,Chiefs,DST
2014,2,Jets,1024.0,2862915100000.0,28629151.0,0.0,7776.0,0.0,3276800000.0,0.0,9022419900000.0,0.0,1.0,1.0,Packers,DST
2014,2,Lions,1024.0,996250626251.0,7962624.0,0.0,3125.0,0.0,916132832.0,0.0,3004150512793.0,0.0,1.0,0.0,Panthers,DST
2014,2,Packers,32.0,126049300576.0,7962624.0,0.0,3125.0,0.0,68641485507.0,1.0,3004150512793.0,0.0,0.0,0.0,Jets,DST
2014,2,Giants,1024.0,57735339232.0,9765625.0,0.0,3125.0,0.0,29316250624.0,0.0,1331705468576.0,0.0,0.0,0.0,Cardinals,DST
2014,2,Eagles,0.0,150536645632.0,14348907.0,0.0,3125.0,0.0,137858491849.0,1.0,4610753397701.0,0.0,1.0,1.0,Colts,DST
2014,2,Chargers,32.0,188956800000.0,4084101.0,0.0,3125.0,0.0,14693280768.0,0.0,1981355655168.0,0.0,0.0,1.0,Seahawks,DST
2014,2,Jaguars,243.0,1143137652768.0,115856201.0,0.0,243.0,0.0,254194901951.0,0.0,18248690477249.0,0.0,1.0,0.0,Redskins,DST
2014,2,49ers,1.0,141985700000.0,17210368.0,0.0,243.0,0.0,205962976.0,0.0,470184984576.0,1.0,0.0,0.0,Bears,DST
2014,2,Colts,0.0,3973195810651.0,24300000.0,0.0,32.0,0.0,33038369407.0,1.0,20152428548768.0,0.0,0.0,0.0,Eagles,DST
2014,2,Chiefs,1.0,747724704957.0,7962624.0,0.0,32.0,0.0,5277319168.0,0.0,3625908203125.0,0.0,1.0,0.0,Broncos,DST
2014,2,Saints,1.0,336323216032.0,11881376.0,0.0,32.0,0.0,27027081632.0,0.0,3570467226624.0,0.0,1.0,0.0,Browns,DST
2014,2,Raiders,0.0,51888844699.0,24300000.0,0.0,32.0,0.0,234849287168.0,0.0,3738856210407.0,1.0,0.0,0.0,Texans,DST
2014,2,Falcons,0.0,2512087224032.0,7962624.0,0.0,1.0,0.0,141985700000.0,0.0,23426639429632.0,0.0,1.0,0.0,Bengals,DST
2014,2,Vikings,1.0,57735339232.0,24300000.0,0.0,1.0,0.0,75937500000.0,0.0,2122825311232.0,0.0,0.0,0.0,Patriots,DST
2014,2,Steelers,0.0,126049300576.0,11881376.0,0.0,1.0,0.0,95388992557.0,0.0,3515706497843.0,0.0,1.0,0.0,Ravens,DST
2014,2,Seahawks,1.0,1601568101376.0,24300000.0,0.0,1.0,0.0,10510100501.0,0.0,7615646045657.0,0.0,1.0,0.0,Chargers,DST
2014,2,Dolphins,0.0,336323216032.0,20511149.0,0.0,0.0,0.0,18424351793.0,0.0,3101364196875.0,0.0,1.0,0.0,Bills,DST
2014,3,Falcons,243.0,83841135993.0,537824.0,0.0,20511149.0,32.0,1073741824.0,1.0,481170140857.0,0.0,0.0,1024.0,Buccaneers,DST
2014,3,Colts,1024.0,779811265199.0,1419857.0,0.0,3200000.0,1.0,12762815625.0,32.0,4817172660224.0,0.0,1.0,1.0,Jaguars,DST
2014,3,Bears,243.0,2430000000000.0,2476099.0,0.0,2476099.0,1.0,19254145824.0,32.0,12161907769824.0,0.0,1.0,1.0,Jets,DST
2014,3,Lions,32.0,68641485507.0,16807.0,1.0,2476099.0,1.0,2535525376.0,0.0,551473077343.0,0.0,0.0,1.0,Packers,DST
2014,3,Steelers,243.0,2727042318307.0,2476099.0,0.0,1419857.0,1.0,130691232.0,0.0,5177583776749.0,0.0,1.0,32.0,Panthers,DST
2014,3,Bengals,32.0,173726604657.0,16807.0,1.0,759375.0,0.0,73439775749.0,32.0,3682035745376.0,0.0,0.0,0.0,Titans,DST
2014,3,Buccaneers,1.0,4817172660224.0,550731776.0,0.0,759375.0,1.0,61917364224.0,1.0,27675731591168.0,0.0,1.0,243.0,Falcons,DST
2014,3,Giants,32.0,2122825311232.0,1419857.0,0.0,537824.0,0.0,23863536599.0,243.0,11727599043051.0,1.0,0.0,0.0,Texans,DST
2014,3,Cowboys,0.0,3738856210407.0,28629151.0,0.0,248832.0,1.0,25937424601.0,32.0,18046378835968.0,0.0,1.0,1.0,Rams,DST
2014,3,Packers,32.0,763633171168.0,2476099.0,0.0,248832.0,0.0,20113571875.0,32.0,5481173216993.0,0.0,1.0,1.0,Lions,DST
2014,3,Chargers,243.0,362050628125.0,100000.0,1.0,248832.0,0.0,4984209207.0,0.0,2122825311232.0,0.0,1.0,0.0,Bills,DST
2014,3,Dolphins,3125.0,133827821568.0,45435424.0,1.0,161051.0,0.0,159494694624.0,0.0,4678757435232.0,0.0,0.0,32.0,Chiefs,DST
2014,3,Broncos,243.0,1078203909375.0,11881376.0,1.0,100000.0,0.0,35723051649.0,1.0,8349416423424.0,1.0,1.0,0.0,Seahawks,DST
2014,3,Rams,0.0,481170140857.0,45435424.0,0.0,100000.0,1.0,28153056843.0,1.0,4543542400000.0,0.0,0.0,1.0,Cowboys,DST
2014,3,Patriots,0.0,159494694624.0,59049.0,0.0,59049.0,0.0,1350125107.0,1.0,812990017201.0,0.0,0.0,0.0,Raiders,DST
2014,3,Saints,32.0,234849287168.0,59049.0,0.0,59049.0,0.0,714924299.0,0.0,919358226007.0,0.0,0.0,0.0,Min,DST
2014,3,Seahawks,1.0,2272262782976.0,3200000.0,0.0,59049.0,0.0,60466176.0,1.0,4033577618432.0,0.0,0.0,1.0,Broncos,DST
2014,3,Chiefs,1024.0,254194901951.0,759375.0,0.0,32768.0,0.0,55730836701.0,0.0,4033577618432.0,0.0,1.0,0.0,Dolphins,DST
2014,3,Eagles,0.0,14195130030907.0,45435424.0,0.0,32768.0,1.0,4182119424.0,1.0,34842114263551.0,0.0,0.0,0.0,Redskins,DST
2014,3,Cardinals,1.0,732082482176.0,537824.0,0.0,16807.0,0.0,3707398432.0,0.0,3251888153568.0,1.0,0.0,0.0,49ers,DST
2014,3,Vikings,1.0,1981355655168.0,3200000.0,0.0,16807.0,0.0,14693280768.0,0.0,9738138110976.0,1.0,1.0,0.0,Saints,DST
2014,3,Jets,1024.0,296709280757.0,14348907.0,0.0,16807.0,0.0,777600000.0,0.0,1121154893057.0,0.0,0.0,1.0,Bears,DST
2014,3,Raiders,32.0,527182965101.0,1048576.0,0.0,7776.0,0.0,2535525376.0,0.0,2310905821257.0,0.0,1.0,0.0,Patriots,DST
2014,3,Ravens,0.0,2051114900000.0,4084101.0,0.0,243.0,0.0,4437053125.0,0.0,7415771484375.0,1.0,1.0,0.0,Browns,DST
2014,3,Bills,32.0,976562500000.0,5153632.0,0.0,243.0,0.0,3939040643.0,0.0,4094691316893.0,0.0,0.0,0.0,Chargers,DST
2014,3,Browns,0.0,481170140857.0,6436343.0,0.0,243.0,0.0,104857600000.0,1.0,7615646045657.0,0.0,0.0,0.0,Ravens,DST
2014,3,Texans,1.0,589579257376.0,24300000.0,0.0,243.0,0.0,267785184193.0,0.0,12914277518099.0,0.0,1.0,1.0,Giants,DST
2014,3,49ers,0.0,1057227821024.0,6436343.0,0.0,243.0,0.0,4182119424.0,0.0,4411471739168.0,0.0,1.0,1.0,Cardinals,DST
2014,3,Jaguars,32.0,8458700490625.0,164916224.0,0.0,32.0,0.0,61917364224.0,0.0,41426511213649.0,0.0,0.0,0.0,Colts,DST
2014,3,Titans,0.0,210906087424.0,39135393.0,0.0,32.0,0.0,21003416576.0,1.0,2430000000000.0,0.0,1.0,0.0,Bengals,DST
2014,3,Redskins,0.0,3625908203125.0,69343957.0,0.0,32.0,0.0,459165024.0,0.0,7819807277899.0,0.0,1.0,1.0,Eagles,DST
2014,3,Panthers,1.0,247609900000.0,69343957.0,0.0,1.0,0.0,1282388557824.0,0.0,19287647677024.0,0.0,0.0,0.0,Steelers,DST
2014,4,Eagles,1024.0,241162079949.0,11881376.0,0.0,14348907.0,243.0,492359665568.0,1.0,11167913618807.0,1.0,1.0,0.0,49ers,DST
2014,4,Dolphins,32.0,1282388557824.0,537824.0,0.0,3200000.0,1.0,418195493.0,243.0,3201078401357.0,0.0,1.0,1.0,Raiders,DST
2014,4,Chiefs,243.0,459401384375.0,537824.0,0.0,2476099.0,1.0,2373046875.0,32.0,2051114900000.0,0.0,0.0,1.0,Patriots,DST
2014,4,Giants,32.0,847288609443.0,537824.0,0.0,1889568.0,0.0,4704270176.0,1024.0,3854601532649.0,0.0,1.0,32.0,Redskins,DST
2014,4,Texans,32.0,515363200000.0,1419857.0,0.0,1048576.0,1.0,8153726976.0,32.0,3150905752576.0,0.0,0.0,0.0,Bills,DST
2014,4,Colts,243.0,168874213376.0,1419857.0,0.0,371293.0,0.0,4437053125.0,32.0,1211162837301.0,0.0,0.0,1.0,Titans,DST
2014,4,Chargers,243.0,716703146875.0,537824.0,0.0,371293.0,0.0,4437053125.0,32.0,3355443200000.0,0.0,0.0,1.0,Jaguars,DST
2014,4,Cowboys,32.0,4156543539424.0,1419857.0,0.0,248832.0,0.0,12166529024.0,1.0,16120204707168.0,0.0,0.0,32.0,Saints,DST
2014,4,Ravens,32.0,938120019968.0,100000.0,0.0,161051.0,0.0,1350125107.0,0.0,3101364196875.0,0.0,0.0,1.0,Panthers,DST
2014,4,Bills,243.0,1282388557824.0,6436343.0,0.0,100000.0,0.0,69343957.0,32.0,2470770901501.0,0.0,1.0,1.0,Texans,DST
2014,4,Lions,32.0,353305857024.0,1419857.0,0.0,100000.0,0.0,40074642432.0,1.0,4282490290176.0,0.0,1.0,1.0,Jets,DST
2014,4,49ers,1.0,254194901951.0,4084101.0,0.0,100000.0,0.0,5153632.0,32.0,438427732293.0,0.0,0.0,32.0,Eagles,DST
2014,4,Packers,1.0,1211162837301.0,1419857.0,0.0,59049.0,0.0,716703146875.0,32.0,30019840638976.0,0.0,1.0,0.0,Bears,DST
2014,4,Buccaneers,3125.0,2639363440625.0,7962624.0,0.0,32768.0,0.0,4437053125.0,0.0,9022419900000.0,0.0,1.0,1.0,Steelers,DST
2014,4,Raiders,0.0,1660443030368.0,79235168.0,0.0,7776.0,0.0,95388992557.0,1.0,15575653771875.0,0.0,0.0,32.0,Dolphins,DST
2014,4,Vikings,1.0,1981355655168.0,17210368.0,0.0,3125.0,0.0,28153056843.0,32.0,11727599043051.0,0.0,0.0,0.0,Falcons,DST
2014,4,Jets,1024.0,1488827973632.0,7962624.0,0.0,3125.0,0.0,5277319168.0,0.0,6046617600000.0,0.0,0.0,0.0,Lions,DST
2014,4,Steelers,1.0,1947195170207.0,14348907.0,0.0,1024.0,0.0,992436543.0,1.0,5252187500000.0,0.0,0.0,0.0,Buccaneers,DST
2014,4,Bears,1.0,2512087224032.0,79235168.0,0.0,243.0,0.0,550731776.0,0.0,5880511900768.0,1.0,0.0,0.0,Packers,DST
2014,4,Redskins,1.0,2234138434375.0,184528125.0,0.0,243.0,0.0,86617093024.0,1.0,18248690477249.0,0.0,0.0,0.0,Giants,DST
2014,4,Jaguars,32.0,6478348728125.0,39135393.0,0.0,32.0,0.0,130691232.0,0.0,11167913618807.0,0.0,1.0,0.0,Chargers,DST
2014,4,Patriots,32.0,732082482176.0,115856201.0,0.0,32.0,0.0,380059617807.0,0.0,17061555810443.0,0.0,1.0,0.0,Chiefs,DST
