,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
546,27,0,1,1,Mason Crosby,Seahawks,4.0,K,1,1,1,2014,1
556,37,1,3,3,Mason Crosby,Jets,13.0,K,2,2,2,2014,0
614,95,0,0,0,Mason Crosby,Lions,1.0,K,3,1,1,2014,1
624,105,1,2,1,Mason Crosby,Bears,10.0,K,4,5,5,2014,1
662,143,0,0,0,Mason Crosby,Min,6.0,K,5,6,6,2014,0
685,166,0,2,2,Mason Crosby,Dolphins,9.0,K,6,3,3,2014,1
717,198,0,1,1,Mason Crosby,Panthers,8.0,K,7,5,5,2014,0
740,221,0,3,3,Mason Crosby,Saints,11.0,K,8,2,2,2014,1
789,270,1,2,2,Mason Crosby,Bears,15.0,K,10,7,7,2014,0
820,301,0,3,2,Mason Crosby,Eagles,11.0,K,11,6,5,2014,0
868,349,0,1,1,Mason Crosby,Min,6.0,K,12,3,3,2014,1
881,362,0,5,4,Mason Crosby,Patriots,14.0,K,13,2,2,2014,0
910,391,1,3,3,Mason Crosby,Falcons,15.0,K,14,5,4,2014,0
961,442,0,3,2,Mason Crosby,Bills,7.0,K,15,1,1,2014,1
988,469,0,3,2,Mason Crosby,Buccaneers,8.0,K,16,2,2,2014,1
1033,514,0,1,0,Mason Crosby,Lions,4.0,K,17,4,4,2014,0
