,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
107,107,107.0,0.0,0.0,Mike Evans,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,15.0,WR,0.0,1.0,93.0,7.0,0.0,0.0,0.0,0.0,2,2017.0
271,271,107.0,0.0,0.0,Mike Evans,Vikings,0.0,0.0,0.0,0.0,0.0,0.0,15.0,WR,0.0,1.0,93.0,7.0,0.0,0.0,0.0,0.0,3,2017.0
356,356,189.0,0.0,0.0,Mike Evans,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,10.5,WR,0.0,0.5,80.0,7.0,0.0,0.0,0.0,0.0,4,2017.0
501,501,244.66666666666666,0.0,0.0,Mike Evans,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,0.6666666666666666,75.66666666666667,6.333333333333333,0.0,0.0,0.0,0.0,5,2017.0
565,565,308.75,0.0,0.0,Mike Evans,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,9.25,WR,0.0,0.5,69.0,6.0,0.0,0.0,0.0,0.0,6,2017.0
671,671,360.0,0.0,0.0,Mike Evans,Bills,0.0,0.0,0.0,0.0,0.0,0.0,10.4,WR,0.0,0.6,74.2,5.4,0.0,0.0,0.0,0.0,7,2017.0
803,803,411.8333333333333,0.0,0.0,Mike Evans,Buccaneers,0.0,0.0,0.0,0.0,0.0,0.0,11.0,WR,0.0,0.6666666666666666,76.5,5.666666666666667,0.0,0.0,0.0,0.0,8,2017.0
946,946,467.7142857142857,0.0,0.0,Mike Evans,Saints,0.0,0.0,0.0,0.0,0.0,0.0,10.285714285714286,WR,0.0,0.5714285714285714,74.14285714285714,5.571428571428571,0.0,0.0,0.0,0.0,9,2017.0
1088,1088,527.5,0.0,0.0,Mike Evans,Dolphins,0.0,0.0,0.0,0.0,0.0,0.0,9.125,WR,0.0,0.5,66.5,5.0,0.0,0.0,0.0,0.0,11,2017.0
1207,1207,589.7777777777778,0.0,0.0,Mike Evans,Falcons,0.0,0.0,0.0,0.0,0.0,0.0,9.11111111111111,WR,0.0,0.4444444444444444,69.33333333333333,5.0,0.0,0.0,0.0,0.0,12,2017.0
1343,1343,651.5,0.0,0.0,Mike Evans,Packers,0.0,0.0,0.0,0.0,0.0,0.0,8.9,WR,0.0,0.4,70.2,5.1,0.0,0.0,0.0,0.0,13,2017.0
