,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
68,68,68.0,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,1,2017.0
135,135,68.0,0.0,0.0,Matt Breida,Steelers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RB,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,2,2017.0
229,229,101.5,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,1.5,0.5,0.0,4.0,0.0,23.0,3,2017.0
336,336,144.0,0.0,0.0,Matt Breida,Cardinals,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RB,0.0,0.0,7.666666666666667,1.3333333333333333,0.0,3.6666666666666665,0.0,18.333333333333332,4,2017.0
387,387,192.0,0.0,0.0,Matt Breida,Colts,0.0,0.0,0.0,0.0,0.0,0.0,1.75,RB,0.0,0.0,6.75,1.25,0.0,5.0,0.0,17.75,5,2017.0
478,478,231.0,0.0,0.0,Matt Breida,Redskins,0.0,0.0,0.0,0.0,0.0,0.0,2.6,RB,0.0,0.0,9.8,1.6,0.0,6.0,0.0,24.0,6,2017.0
590,590,272.1666666666667,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,RB,0.0,0.0,10.666666666666666,1.6666666666666667,0.0,5.666666666666667,0.0,23.5,7,2017.0
608,608,317.57142857142856,0.0,0.0,Matt Breida,Eagles,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,RB,0.0,0.0,9.142857142857142,1.4285714285714286,0.0,5.285714285714286,0.0,20.857142857142858,8,2017.0
718,718,353.875,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,3.25,RB,0.0,0.125,12.875,1.75,0.0,5.25,0.0,20.375,9,2017.0
751,751,394.3333333333333,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,3.0,RB,0.0,0.1111111111111111,13.444444444444445,1.7777777777777777,0.0,4.777777777777778,0.0,18.22222222222222,10,2017.0
953,953,430.0,0.0,0.0,Matt Breida,49ers,0.0,0.0,0.0,0.0,0.0,0.0,3.8,RB,0.0,0.1,12.4,1.7,0.0,5.2,0.1,21.9,12,2017.0
1024,1024,477.54545454545456,0.0,0.0,Matt Breida,Bears,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,RB,0.0,0.09090909090909091,12.363636363636363,1.6363636363636365,0.0,4.818181818181818,0.09090909090909091,21.0,13,2017.0
