,Unnamed: 0,Unnamed: 0.1,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
68,68,68,0,0,Matt Breida,49ers,0,0,0,0,0,0,1.0,RB,0,0,0,0,0,4,0,11,1,2017
135,135,135,0,0,Matt Breida,Steelers,0,0,0,0,0,0,3.0,RB,0,0,3,1,0,4,0,35,2,2017
229,229,229,0,0,Matt Breida,49ers,0,0,0,0,0,0,2.0,RB,0,0,20,3,0,3,0,9,3,2017
336,336,336,0,0,Matt Breida,Cardinals,0,0,0,0,0,0,1.0,RB,0,0,4,1,0,9,0,16,4,2017
387,387,387,0,0,Matt Breida,Colts,0,0,0,0,0,0,6.0,RB,0,0,22,3,0,10,0,49,5,2017
478,478,478,0,0,Matt Breida,Redskins,0,0,0,0,0,0,3.0,RB,0,0,15,2,0,4,0,21,6,2017
590,590,590,0,0,Matt Breida,49ers,0,0,0,0,0,0,0.0,RB,0,0,0,0,0,3,0,5,7,2017
608,608,608,0,0,Matt Breida,Eagles,0,0,0,0,0,0,10.0,RB,0,1,39,4,0,5,0,17,8,2017
718,718,718,0,0,Matt Breida,49ers,0,0,0,0,0,0,1.0,RB,0,0,18,2,0,1,0,1,9,2017
751,751,751,0,0,Matt Breida,49ers,0,0,0,0,0,0,11.0,RB,0,0,3,1,0,9,1,55,10,2017
953,953,953,0,0,Matt Breida,49ers,0,0,0,0,0,0,2.0,RB,0,0,12,1,0,1,0,12,12,2017
1024,1024,1024,0,0,Matt Breida,Bears,0,0,0,0,0,0,4.0,RB,0,0,4,1,0,12,0,45,13,2017
