,Unnamed: 0,50+,FGA,FGM,Name,Opponent,Points,Position,Week,XPA,XPM,Year,Away Games
3137,5,0,4,3,Mike Nugent,Jets,11.0,K,1,2,2,2016,1
3172,40,0,3,3,Mike Nugent,Steelers,10.0,K,2,1,1,2016,1
3216,84,0,1,1,Mike Nugent,Broncos,5.0,K,3,2,2,2016,0
3228,96,0,5,5,Mike Nugent,Dolphins,16.0,K,4,1,1,2016,0
3283,151,0,1,0,Mike Nugent,Cowboys,2.0,K,5,2,2,2016,1
3310,178,0,1,1,Mike Nugent,Patriots,5.0,K,6,2,2,2016,1
3334,202,0,3,1,Mike Nugent,Browns,7.0,K,7,4,4,2016,0
3371,239,0,1,0,Mike Nugent,Redskins,3.0,K,8,4,3,2016,0
3420,288,0,2,2,Mike Nugent,Giants,8.0,K,10,2,2,2016,1
3461,329,0,0,0,Mike Nugent,Bills,0.0,K,11,2,0,2016,0
3481,349,0,2,2,Mike Nugent,Ravens,6.0,K,12,1,0,2016,1
3498,366,0,4,4,Mike Nugent,Eagles,14.0,K,13,3,2,2016,0
3543,411,0,2,1,Mike Nugent,Browns,5.0,K,14,3,2,2016,1
