,Unnamed: 0.1_x,Unnamed: 0.1.1_x,Fumble TD,Fumbles Lost,Name,Opponent_x,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points_x,Position_x,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year,Unnamed: 0.1_y,Unnamed: 0.1.1_y,Blocks,Fumble Returns,Interception,Opponent_y,Pass Yards Allowed,Point After,Points_y,Position_y,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns
0,0,0,0,0,Stefon Diggs,Vikings,0,0,0,0,0,0,21.0,WR,0,2,93,7,0,1,0,-6,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
1,4,4,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,15.0,WR,0,0,157,9,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
2,42,42,0,0,Tommylee Lewis,Vikings,0,0,0,0,0,0,5.0,WR,0,0,52,2,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
3,46,46,0,0,Ted Ginn J,Vikings,0,0,0,0,0,0,5.0,WR,0,0,53,4,0,1,0,5,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
4,47,47,0,0,Michael Thomas,Vikings,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
5,65,65,0,0,Jarius Wright,Vikings,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
6,83,83,0,0,Brandon Coleman,Vikings,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
7,91,91,0,0,Laquon Treadwell,Vikings,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,1,2017,17,17,0,0,0,Saints,284,19,5.0,DST,60,1.0,0,Vikings,344,0
8,1,1,0,0,Tyreek Hill,Patriots,0,0,0,0,0,0,19.0,WR,0,1,133,7,0,2,0,5,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
9,17,17,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,10.0,WR,0,0,100,6,0,0,0,0,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
10,22,22,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,8.0,WR,0,0,88,3,0,0,0,0,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
11,53,53,0,0,Chris Conley,Patriots,0,0,0,0,0,0,4.0,WR,0,0,43,2,0,0,0,0,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
12,58,58,0,0,Albert Wilson,Patriots,0,0,0,0,0,0,3.0,WR,0,0,37,5,0,0,0,0,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
13,81,81,0,0,Chris Hogan,Patriots,0,0,0,0,0,0,1.0,WR,0,0,8,1,0,3,0,17,1,2017,18,18,0,1,0,Chiefs,352,42,5.0,DST,185,3.0,0,Patriots,537,0
